u,v
457,602
388,452
1075,434
872,954
515,631
643,150
379,261
33,840
878,866
976,1084
310,492
588,236
201,371
117,245
708,445
63,295
59,101
20,852
422,183
345,14
904,1053
959,755
804,1063
51,632
1049,171
615,226
591,401
697,941
453,159
88,1076
606,862
489,253
421,4
1000,1045
333,600
586,826
412,16
244,381
851,7
257,343
149,177
289,782
71,329
456,234
200,462
503,488
61,620
181,832
500,294
932,425
550,142
424,989
699,837
823,502
218,880
231,881
751,747
190,766
955,1050
772,1061
399,78
857,816
1036,267
184,797
1068,734
287,779
864,736
666,309
585,179
137,23
62,30
26,413
196,277
385,189
827,297
853,463
89,1041
848,25
993,802
539,622
315,662
394,724
57,994
178,338
296,899
945,12
479,912
36,982
635,821
300,262
638,1058
889,910
589,999
1093,258
891,444
299,991
13,459
208,574
307,19
285,235
215,613
493,264
664,1074
1007,93
317,188
946,644
355,614
698,560
430,60
50,160
491,473
428,1080
339,204
909,68
22,498
390,584
897,396
336,259
922,805
693,947
455,943
64,131
710,409
906,185
548,597
6,788
270,382
629,5
211,727
689,611
207,770
496,777
860,454
337,929
725,895
825,604
534,967
567,1044
601,214
723,934
1042,392
283,332
387,403
1013,10
617,164
688,415
1001,429
914,829
798,524
91,106
547,139
807,714
975,971
973,715
485,274
375,892
868,298
660,592
833,446
133,873
846,1003
728,581
623,627
671,633
744,113
526,461
1017,618
438,393
247,342
737,718
532,469
46,243
1083,856
327,364
996,416
760,745
220,72
703,921
271,301
268,165
42,15
248,328
859,265
111,543
701,107
867,347
965,984
108,793
1090,726
383,695
838,348
1024,66
65,647
828,523
669,169
985,814
552,681
1070,587
546,513
192,353
224,157
599,102
863,916
748,957
757,135
269,663
153,129
579,544
905,1046
692,558
118,115
780,132
40,1032
80,400
920,1088
874,405
286,927
3,439
646,621
1012,227
923,1060
239,447
1081,395
442,230
410,0
858,765
1018,1008
958,685
182,441
676,1028
656,576
380,752
391,1
114,673
809,795
913,624
969,756
166,228
357,541
761,249
1064,358
1004,596
781,743
323,320
794,551
937,876
1037,890
474,902
769,962
1014,431
919,1016
739,575
55,573
1072,998
359,512
402,696
288,684
1021,578
312,48
110,427
35,154
70,908
100,1092
1082,162
240,854
657,762
1005,572
746,138
940,146
116,161
992,944
637,879
1027,731
386,577
951,440
517,1077
806,1091
995,896
305,787
314,1026
56,223
119,850
885,263
555,341
464,950
915,987
47,834
1097,484
741,886
605,712
687,1030
451,130
34,694
571,887
350,831
8,645
494,250
789,522
529,641
974,767
272,420
630,801
419,44
680,773
1011,194
1099,86
674,1047
206,480
783,1035
39,202
933,612
691,849
222,276
1038,759
639,167
841,796
95,487
280,948
490,949
590,811
31,1067
74,654
842,799
125,11
281,252
978,530
790,510
792,918
77,1043
711,764
475,650
855,404
603,953
651,291
665,884
87,988
216,1010
423,677
516,377
1002,187
486,238
24,545
407,963
417,141
237,156
824,217
735,163
362,670
501,803
812,43
507,398
986,97
521,609
293,634
1054,221
836,471
128,432
926,564
733,330
92,754
173,1069
661,977
847,981
672,626
640,256
466,303
472,378
511,508
311,1086
785,17
346,143
495,717
2,924
109,397
21,205
1078,279
147,372
690,366
763,819
979,740
682,844
76,483
9,709
27,369
1073,53
702,212
894,1023
290,931
525,817
535,506
706,649
595,193
568,537
1051,652
32,549
140,930
232,569
504,176
514,433
406,557
738,961
1034,528
800,84
349,460
37,865
158,667
241,518
1020,559
96,742
219,655
1055,938
776,925
278,351
367,79
700,566
122,319
625,58
481,1059
18,49
233,843
519,583
75,103
771,266
875,1085
321,370
642,170
