u,v
960,847
624,1037
820,459
40,407
493,210
898,829
944,267
821,101
124,785
58,603
694,219
792,933
451,478
808,162
1008,727
956,929
555,44
1016,133
308,1
971,584
258,335
973,686
397,280
187,815
152,637
214,394
763,84
895,91
604,1094
625,588
57,278
296,665
728,216
66,558
370,197
1020,906
1047,679
646,226
539,243
103,659
27,98
26,656
513,106
464,903
256,168
791,71
38,526
522,1027
457,440
843,805
1034,415
968,266
480,420
554,645
583,860
544,890
668,900
233,871
328,652
962,281
1066,711
330,834
29,529
285,1049
419,339
553,55
780,470
448,410
582,1028
53,578
412,19
399,147
424,190
777,262
812,76
972,286
1044,667
31,597
67,59
1054,358
521,988
1025,600
824,259
634,260
1003,194
161,697
4,85
1068,481
519,154
951,881
188,236
10,746
120,462
221,868
964,301
642,563
918,915
270,658
643,357
1013,465
331,1072
279,911
287,537
723,353
693,128
567,453
708,907
550,975
18,556
840,199
380,179
640,234
850,346
113,7
431,383
621,458
617,967
438,765
1099,1029
381,1061
543,844
615,1050
368,90
813,1030
295,114
100,70
605,598
626,54
594,148
317,20
298,1096
68,1091
629,334
700,14
838,175
388,846
836,733
102,559
703,910
618,764
799,89
456,823
1022,248
1067,33
355,290
241,347
886,37
140,587
1095,134
268,832
1075,485
74,206
560,688
332,235
1033,979
249,1039
6,96
367,732
715,95
607,889
1092,590
1097,320
323,12
848,304
904,247
408,1070
683,571
673,240
570,224
36,223
1042,350
657,390
749,1058
695,561
742,202
859,622
250,783
954,699
653,827
142,511
851,1004
401,99
817,126
633,109
385,936
450,1018
940,282
822,752
987,25
195,997
252,425
34,989
379,928
502,489
1065,1052
926,921
953,1056
925,969
772,839
698,28
265,782
227,1019
423,572
156,484
647,283
231,158
747,1024
861,788
1021,3
696,251
924,756
443,950
1002,129
238,948
887,306
488,991
525,726
496,833
473,400
406,534
902,709
557,845
717,374
771,211
754,16
894,773
139,644
920,173
959,893
804,77
530,398
549,599
580,466
849,0
146,687
870,360
167,691
767,92
516,770
1045,1053
434,284
841,277
344,994
995,369
632,222
371,744
759,1040
452,83
789,230
314,837
1007,75
803,932
672,30
476,596
919,1014
261,514
592,395
432,718
678,337
107,730
254,455
674,896
998,138
505,547
1035,990
47,702
1062,1083
486,69
565,602
865,61
166,916
523,1059
319,41
105,289
595,884
411,300
641,366
620,945
639,913
326,382
145,509
490,373
758,795
814,428
835,816
682,738
170,1087
239,315
938,1012
376,1064
49,506
909,1038
735,307
1055,825
110,409
1084,630
855,636
193,664
117,444
32,356
433,891
421,405
196,701
619,312
856,163
169,704
352,159
198,184
65,649
342,491
776,518
362,1090
766,515
404,192
874,479
680,750
512,276
663,908
130,137
631,118
963,842
482,386
912,217
853,714
538,215
322,873
43,472
551,454
62,191
755,375
586,721
1017,888
729,8
292,329
318,372
533,961
186,552
274,608
897,806
393,662
974,325
417,460
363,1015
150,981
801,435
88,869
946,437
719,1060
439,35
1088,651
1076,977
677,796
205,883
660,720
203,616
802,712
690,271
497,914
830,183
445,1093
310,857
725,917
269,1031
446,499
200,736
628,798
661,354
396,316
880,826
996,189
416,934
321,182
927,149
15,413
60,52
1078,958
201,710
377,305
882,957
204,48
403,176
348,23
793,531
498,73
1023,389
819,336
901,181
923,579
527,93
1006,517
