u,v
525,593
1080,1044
1077,446
962,420
914,941
714,97
746,93
470,878
560,800
540,55
871,590
992,440
581,1060
576,1024
50,690
491,804
833,362
541,228
987,665
187,406
265,883
110,156
248,679
713,744
285,242
579,359
979,147
817,58
492,916
448,719
386,940
72,610
546,999
500,96
1063,1046
587,782
351,693
87,208
391,225
75,566
986,431
179,604
963,849
477,325
6,443
894,1040
980,74
737,761
859,704
300,1087
927,512
91,703
1006,412
479,106
239,101
815,214
623,425
505,706
90,304
787,198
545,954
776,794
639,907
520,876
797,636
829,934
134,720
207,555
3,277
29,146
1098,1000
747,801
811,450
802,884
202,95
591,1091
113,330
953,921
853,796
569,900
826,17
81,870
354,822
27,1034
905,430
877,654
929,696
1012,296
751,753
972,698
372,701
644,824
174,582
0,201
762,68
39,404
112,552
195,968
1051,36
626,410
602,25
608,936
1022,109
1081,743
478,909
472,628
721,729
1008,366
163,1096
647,355
755,235
18,933
600,414
971,460
750,648
798,904
910,862
159,891
736,948
874,754
237,333
459,658
805,473
455,23
695,1086
429,498
1011,341
452,766
611,564
328,141
245,218
889,451
757,510
169,26
400,211
662,56
389,970
699,653
995,1027
619,232
413,483
961,286
1010,998
792,808
858,561
742,764
820,280
38,374
157,121
94,282
160,845
292,885
78,637
447,1015
539,418
464,589
789,967
136,427
370,515
316,1089
521,190
402,53
379,176
825,57
129,638
34,935
297,438
908,837
315,311
49,710
866,955
203,19
749,8
731,345
567,346
942,111
1067,780
765,732
380,1073
989,584
164,594
864,484
585,519
890,806
599,983
781,102
24,1069
344,1094
816,630
694,663
717,952
310,609
975,48
137,773
306,596
896,231
526,836
676,996
209,258
517,673
1099,352
1048,634
537,291
880,730
959,264
298,1061
643,915
678,278
1042,674
681,818
943,64
220,924
807,466
722,1013
620,132
318,640
1,851
305,408
1001,45
919,428
509,326
417,841
586,873
605,879
683,168
727,62
598,684
1025,224
507,123
343,30
518,946
494,165
183,1047
140,548
558,126
791,116
10,771
467,166
16,233
92,922
293,98
606,882
368,886
625,244
270,760
1056,51
733,377
468,200
69,84
603,906
618,9
672,70
981,939
289,108
865,899
424,274
152,138
588,786
707,651
559,47
985,1058
550,340
1084,592
856,944
568,551
461,100
441,1009
44,834
969,301
659,966
799,257
267,813
938,612
530,535
708,847
642,580
1039,180
911,309
917,397
395,139
238,1070
2,1045
1071,785
133,272
135,63
646,669
204,184
688,401
839,671
287,435
476,616
375,949
624,323
557,976
76,496
234,321
71,260
1052,1092
716,191
482,281
977,295
740,928
795,774
194,485
508,105
666,913
1079,454
322,376
1026,923
83,756
788,990
247,89
46,641
951,932
615,553
188,705
1028,1031
189,1019
547,627
363,931
726,887
790,223
381,144
534,475
978,128
686,249
991,52
868,527
85,607
1017,572
1043,532
645,823
117,680
173,734
398,1064
718,779
148,358
1074,167
869,597
15,1018
542,149
1059,812
255,745
390,11
918,1004
