u,v
1055,568
881,1027
1037,621
142,396
44,1060
785,1072
616,83
753,710
133,885
832,800
889,97
268,733
397,1048
227,671
169,693
139,1042
272,536
292,58
624,574
777,762
55,1019
323,341
52,60
7,342
976,639
24,590
415,525
920,278
887,840
366,246
703,11
184,307
123,440
765,147
798,595
434,570
674,850
4,447
521,311
597,619
611,691
942,858
871,1079
684,198
764,193
513,28
257,711
438,917
1011,1093
720,1085
1051,849
663,304
504,975
873,57
211,819
45,116
3,637
77,222
809,912
264,977
893,741
1098,979
61,207
498,982
1013,19
998,514
314,723
283,985
795,972
284,505
1001,833
625,195
469,1061
1033,90
931,955
555,205
1010,503
413,348
820,654
115,178
118,372
744,389
41,316
143,164
450,114
20,458
685,23
173,435
853,42
715,934
828,783
759,484
670,729
338,665
240,241
612,98
1054,187
172,560
1066,635
602,908
903,218
444,668
823,1036
1035,1032
254,487
609,122
542,651
388,588
1026,5
1005,50
561,716
333,970
13,750
565,358
1043,978
552,263
145,580
786,772
766,81
660,431
349,446
1034,1090
76,921
652,327
776,959
82,404
817,584
30,135
433,197
209,160
1053,1077
224,834
174,475
78,593
804,188
662,946
204,775
598,583
891,534
870,730
483,938
293,910
40,158
203,374
214,1020
1040,88
395,915
369,303
206,890
362,445
793,1065
924,451
799,904
309,150
797,460
709,1016
933,740
738,950
816,867
634,379
253,544
1007,756
351,472
780,297
282,119
1024,260
636,496
140,482
1029,550
805,974
839,945
1006,0
353,641
851,177
617,700
677,473
302,614
763,422
860,410
112,17
346,448
427,491
18,34
863,1039
964,907
792,807
442,532
672,980
822,657
1073,519
80,405
252,411
962,728
585,46
712,226
644,516
111,655
586,231
124,826
510,506
74,163
181,35
956,201
886,999
73,359
997,49
258,1000
69,545
53,213
134,722
914,328
659,632
47,758
54,360
242,576
1080,251
399,573
884,296
212,770
815,773
153,667
803,539
947,661
676,465
1044,781
984,864
312,347
179,522
350,215
601,400
697,648
419,99
620,430
551,1023
556,1071
463,769
524,883
690,1091
245,790
380,622
229,1063
802,836
423,701
731,361
653,736
234,480
152,217
581,782
110,381
631,236
128,1078
841,608
940,926
923,831
1045,698
170,126
971,208
714,696
526,1017
493,403
615,414
93,1058
941,1046
566,989
233,664
25,993
1041,1056
718,392
62,230
477,866
168,84
270,200
748,94
640,721
1012,829
719,939
121,1087
363,275
1003,478
767,494
919,538
713,301
474,376
320,421
518,813
880,364
906,102
43,325
256,603
356,467
339,159
294,228
409,33
630,996
295,953
288,132
879,220
958,605
949,726
68,1089
130,507
835,386
191,553
186,967
300,511
373,812
370,1022
898,71
196,502
432,913
382,117
755,14
680,1067
739,321
533,335
754,725
429,838
390,285
155,238
737,569
194,689
935,499
749,929
751,969
468,966
810,425
796,443
791,1050
897,1008
882,563
1030,355
171,808
136,961
365,15
859,901
1002,508
1092,219
732,1069
340,26
449,682
872,223
724,27
811,925
918,317
968,679
96,1068
156,965
686,658
928,789
383,988
1086,249
243,1070
326,567
537,1075
225,589
742,990
101,643
517,888
855,109
281,398
899,352
761,210
824,64
343,471
189,490
367,182
948,331
280,1062
424,548
375,865
466,916
385,932
166,274
113,95
681,600
983,190
408,199
554,523
489,70
165,51
868,779
89,991
125,825
10,512
909,954
439,461
774,943
951,638
87,852
821,743
528,329
286,981
1081,894
531,265
543,441
100,2
687,1
248,546
727,255
1047,669
604,500
678,298
579,459
784,564
527,72
788,175
277,704
575,261
63,154
6,21
734,38
290,144
485,896
558,378
428,151
495,746
599,418
56,549
845,892
1028,847
936,673
455,607
180,9
708,244
535,420
577,699
401,138
476,310
31,324
973,247
1021,875
368,876
694,162
540,107
818,1004
486,393
148,221
952,22
794,963
141,1099
436,146
1064,610
844,768
202,656
318,501
103,452
927,322
299,387
344,120
1083,1076
987,313
626,902
470,1088
104,594
462,735
232,646
986,437
1025,67
332,1097
666,745
1084,695
32,627
1059,591
406,481
384,305
801,266
149,557
185,308
692,530
854,1096
91,337
106,59
453,183
37,905
108,75
613,306
92,707
856,36
623,287
778,760
192,279
642,757
688,319
29,497
315,628
869,492
267,830
900,1014
645,394
814,650
330,412
578,16
957,992
1015,747
464,354
675,843
606,547
944,456
105,85
291,874
269,702
371,562
131,1052
479,12
806,787
1082,529
633,1057
1049,216
