u,v
472,364
637,1087
715,997
171,543
167,829
795,230
31,886
490,524
751,327
647,993
877,184
732,57
251,782
125,1033
343,627
1048,946
27,381
769,308
753,363
94,1054
1081,961
414,516
271,634
710,276
757,360
1089,16
12,621
146,948
1078,937
1020,828
1007,895
628,462
114,924
787,644
521,1010
1082,943
353,388
587,326
765,314
342,635
161,712
554,158
221,345
978,49
64,123
737,270
968,121
10,1055
1075,912
431,581
977,117
280,287
649,242
717,395
337,412
863,1025
477,315
467,378
165,821
808,262
193,812
840,1005
578,492
606,182
1061,982
546,527
848,847
857,172
200,793
484,988
879,178
443,142
805,0
392,743
573,916
241,681
1046,44
126,843
659,449
35,832
958,89
95,892
784,300
191,698
925,159
294,692
533,983
891,929
479,347
320,183
1080,963
273,269
505,503
13,706
1065,26
646,451
310,654
867,199
244,736
365,617
693,410
260,662
733,375
585,486
1074,942
1004,69
349,623
1099,944
855,602
56,904
1018,71
437,592
163,496
211,783
688,210
1086,265
950,66
208,512
274,686
341,1014
291,775
577,476
1096,1032
204,389
493,501
774,96
39,312
321,1050
709,390
1092,936
403,454
903,920
106,1003
131,907
594,668
861,267
336,144
74,809
247,728
24,799
259,702
361,322
192,401
442,256
380,610
669,447
576,494
991,80
356,899
1062,1034
458,538
951,62
722,328
134,405
910,137
50,1076
976,82
972,1024
384,36
989,1040
725,1021
87,841
29,918
549,130
806,695
632,393
452,435
640,406
53,866
552,293
537,677
685,423
397,612
551,450
482,72
297,283
324,160
603,478
744,346
289,696
927,962
949,68
113,745
1011,147
684,426
370,1044
630,455
748,209
960,119
304,708
599,238
642,456
153,893
418,559
448,572
1073,908
400,532
999,37
475,562
934,84
488,254
359,616
760,969
675,1001
522,252
897,138
98,580
796,235
499,366
541,530
1095,1043
975,93
933,981
198,810
206,396
59,463
1098,2
864,500
338,561
574,154
460,407
1056,670
935,151
965,579
446,917
624,249
835,222
827,227
1002,79
466,584
608,21
54,905
589,911
1045,22
540,542
885,177
257,330
422,7
6,995
175,813
124,740
70,858
747,212
135,749
919,166
436,597
986,85
1094,930
777,100
596,415
1067,329
954,141
620,1019
567,1022
245,742
528,545
439,464
926,164
1052,1063
216,571
511,339
896,150
156,529
88,898
833,219
629,996
28,874
1060,38
1039,998
5,225
723,362
427,601
419,1015
560,255
186,404
900,174
205,790
508,46
104,887
474,569
369,614
1077,966
152,536
202,1031
32,876
461,724
531,807
234,956
47,873
1008,75
48,429
220,383
860,1009
143,837
766,309
801,285
868,195
136,825
1030,1038
438,992
185,802
58,609
771,145
1072,985
233,735
60,398
1085,30
752,15
690,421
23,214
720,947
263,888
8,509
1090,913
973,99
770,566
883,196
658,105
1071,890
243,738
816,282
914,952
726,236
729,232
1017,964
967,51
298,292
413,279
19,639
519,687
1059,1037
550,940
266,754
272,694
817,237
691,915
107,626
1036,699
839,14
4,470
63,556
1079,102
86,261
741,372
852,325
1041,889
268,664
902,173
459,906
851,109
1,994
759,938
487,568
333,281
605,471
323,645
132,785
118,850
253,666
358,1097
17,148
931,83
767,240
250,368
815,307
181,417
836,1013
176,424
1084,953
648,651
593,483
705,1051
882,91
215,778
97,804
655,296
231,377
52,491
518,434
67,409
762,129
502,718
792,139
763,350
187,819
420,941
376,615
844,213
591,661
586,317
489,650
432,515
1058,1057
108,162
351,563
169,824
939,77
311,746
1069,928
11,979
526,689
583,140
229,1049
112,820
638,103
116,781
110,859
90,652
258,721
416,264
168,818
791,299
575,513
387,224
498,558
776,301
306,653
371,481
514,557
909,1068
331,673
548,33
535,189
1023,34
1070,1012
122,846
284,625
3,764
319,555
665,316
780,303
433,595
970,921
803,277
428,727
564,517
716,367
441,1093
402,607
290,286
797,468
894,657
469,773
611,457
179,800
76,42
779,288
678,385
354,1066
990,81
974,127
340,335
170,598
682,1029
643,302
373,679
394,473
190,823
932,157
9,357
768,180
497,440
955,671
226,382
207,786
379,313
761,149
734,1035
45,980
223,730
700,1042
352,713
1088,391
197,430
217,772
1083,959
862,155
633,1006
845,111
923,305
604,1064
1028,61
856,1047
619,945
1000,246
332,641
115,872
901,133
73,399
826,228
40,878
957,55
683,984
25,188
334,278
672,444
853,101
830,374
1091,656
344,480
348,203
485,703
680,295
411,408
697,622
547,525
318,711
20,1026
834,218
869,194
1053,1016
248,731
971,43
453,355
128,842
65,386
1027,78
92,120
18,570
987,41
865,201
613,465
822,239
600,275
