User_ID,x,y,h_linear,h_dB,LOS
0,-230.24986110443922,3526.9452807184625,3.4332449079335967e-09,-169.28337474045304,False
1,2397.2753981425494,-807.1548942131476,2.4483376063826737e-08,-152.2222191729109,False
2,748.9314527318094,-2427.2654271470565,3.9361605424761334e-09,-168.09633751933404,False
3,-454.3442269332342,-1488.8297617362252,3.4596892725096114e-07,-129.21923299504462,False
4,-2854.246715839318,-2440.8817155217876,8.541282291014662e-09,-161.3685216167317,False
5,-485.81230628038827,-404.6458199220482,1.0599533283158443e-07,-139.4941831963191,False
6,-139.1329956318406,-1948.2101353869605,2.3293977880057966e-07,-132.65508953735142,False
7,-1259.808668627486,3227.859256922231,5.3956910452227804e-09,-165.35744888233324,False
8,-1177.1290740526724,-1054.1281408504813,1.974116367351035e-08,-154.09210503740877,False
9,-2915.450104830076,-1387.1726620841616,1.97279037914993e-08,-154.0979409006621,False
10,4729.487735601748,-687.9070397764178,3.402838654177648e-09,-169.3606206830359,False
11,1360.5979443011222,-2629.973572412754,6.815883083302031e-09,-163.32828309087492,False
12,-1577.0789987955704,-614.761034879908,2.862464304432175e-08,-150.86489497166903,False
13,819.0313737510816,4140.579352139748,6.946345306850432e-10,-183.15237736277817,False
14,968.9339217323609,1268.1959163940721,1.8438311566087968e-07,-134.68552990620805,False
15,-3165.1066765739233,353.0024227233824,2.1752633090998707e-08,-153.24936401592643,False
16,-2017.0032231975822,3545.24103192958,8.259727853985013e-09,-161.65963370482004,False
17,-905.3763864390994,-1624.5854472507237,2.0754843453540843e-08,-153.65719227073873,False
18,-3951.6269390891084,2268.3632348302226,1.747774823204404e-08,-155.14979346536197,False
19,-1208.2255380098766,-1272.8642028518261,4.542668121799291e-08,-146.85358860948392,False
20,2292.8383668230204,3072.08090466869,1.8237989629289948e-09,-174.77569949099757,False
21,683.2805920441416,1053.8452339337916,5.542767796339428e-07,-125.12545062861241,False
22,-1617.2893231301891,3132.4022488130777,9.741564163799745e-09,-160.22653450589678,False
23,4703.431118588979,-1042.8812189387586,1.4326394718461173e-08,-156.87665548341627,False
24,259.2163974399029,-4481.4705052877125,1.8855632050691476e-08,-154.49071746465222,False
25,-767.6672585509644,2090.5664145129294,4.66637208402373e-08,-146.62022655767112,False
26,1274.1755964119654,-2647.3694529498766,9.138840444667506e-08,-140.78208305623852,False
27,-3075.445104552144,1977.3844379169495,1.9514451206223303e-08,-154.19242806356277,False
28,-4583.215885685346,1859.76312029086,3.89392941280542e-09,-168.19000817141696,False
29,-616.9675286836583,3492.200408195933,8.001486890784121e-10,-181.92573747223477,False
30,-457.57842496828545,-2911.4961085001523,5.2470995244362026e-08,-145.6014484293393,False
31,-618.8331920044932,2221.8705325418805,4.752095580893577e-08,-146.46211387756193,False
32,1665.622509186312,-1289.2060651141755,2.5087853695411292e-08,-152.01038362116117,False
33,-873.1424382247471,1355.8530083144467,2.5493494611305456e-07,-131.87137848889634,False
34,-1977.2093265668218,-881.492837053449,3.65427186013463e-08,-148.74374523935506,False
35,-166.8045139990824,-989.9595807524989,5.203375013408351e-08,-145.67413053076018,False
36,1037.6881269689677,-2218.363156404947,3.3247519809926435e-08,-149.56455368552741,False
37,574.1037724773898,3650.544130077802,6.281523711456385e-08,-144.03856165462,False
38,1162.3786295458194,1960.4731879429307,9.562948181436404e-08,-140.3880731223105,False
39,-3783.977333706768,3240.233790027015,3.6174059167749293e-09,-168.82965430216626,False
40,-2592.1343997965882,-1103.9661535965206,1.4823364929053479e-08,-156.580478051976,False
41,3095.4072929088293,-897.1151180100047,9.933759928955313e-09,-160.05685246094683,False
42,54.50669621461799,4848.980477613406,5.977802432273005e-08,-144.46902355064282,False
43,316.93627531887614,2060.2171861049883,3.759154315993758e-08,-148.49796585977683,False
44,2002.6944880563337,-3221.7450489838798,3.0079626789556977e-09,-170.43166397816032,False
45,2482.6426203992787,1338.285155803621,2.537055795078051e-08,-151.91305727862184,False
46,-1746.0957545189,2676.4367371290414,1.8595089655763022e-08,-154.61156737312888,False
47,-3916.527029108356,-444.102581546954,4.82444567832219e-08,-146.33087154769947,False
48,-3415.583514733785,2843.67833305041,1.3659383751096265e-07,-137.29131428290952,False
49,-1889.9324082729695,3297.4243467669144,4.890203258867573e-09,-166.2116857852002,False
50,620.9181408922609,2614.383756107557,1.0541602445821828e-07,-139.54178493024787,False
51,-1180.1427143964243,-497.6484108409616,1.0399024679217561e-07,-139.66006429668636,False
52,872.0973179509801,-2388.904139231764,3.570007948191461e-08,-148.946373041369,False
