u,v
311,77
806,416
966,704
511,24
583,81
898,109
544,710
962,917
892,787
13,221
409,1095
314,606
29,773
996,27
707,318
406,243
854,9
89,8
186,694
236,536
977,1088
981,851
297,798
889,509
354,455
784,119
574,528
942,339
560,17
110,463
496,385
542,907
83,173
231,916
407,885
565,794
195,268
1041,469
126,1044
251,283
329,15
906,1067
370,1063
519,983
605,470
281,497
20,1074
712,352
957,860
389,950
163,901
182,293
114,412
884,582
688,486
482,874
683,234
284,263
341,193
237,286
1029,554
478,250
1009,730
672,827
279,620
1034,101
819,255
902,669
513,564
539,420
235,920
125,769
818,634
609,836
731,628
750,118
41,700
151,64
1038,443
226,533
453,954
391,518
270,591
914,1045
66,356
829,646
333,1060
995,362
584,737
718,834
698,319
298,130
839,1035
882,599
837,440
975,531
918,910
627,366
984,614
116,135
760,307
434,789
719,448
618,1076
79,280
946,1071
492,228
143,857
589,922
848,132
259,814
640,685
602,209
724,1046
696,900
451,424
1023,371
621,196
563,359
631,896
965,287
256,1001
92,26
801,501
725,38
240,462
139,295
57,717
749,340
399,249
994,174
85,579
1018,51
663,840
188,50
693,709
799,5
398,978
971,1073
776,368
149,596
815,347
124,97
437,90
534,613
947,505
850,594
1081,120
351,530
607,172
504,780
600,396
153,334
846,69
661,60
84,244
67,616
756,999
927,822
187,956
1057,506
752,952
1028,229
576,1033
403,653
982,553
117,782
72,532
650,218
647,282
770,48
413,192
381,460
723,499
1049,705
736,645
555,147
958,384
1006,348
800,714
968,853
525,197
1011,797
928,541
1094,211
677,449
991,936
23,852
484,190
296,161
1096,783
520,1065
1015,338
648,540
510,14
766,324
1030,160
246,96
40,639
992,969
207,1008
379,108
170,624
111,527
494,300
390,432
608,100
870,479
122,206
491,1080
847,619
575,6
976,1047
558,152
679,288
350,876
302,372
222,438
859,33
435,1050
764,761
676,875
388,660
313,997
980,641
213,887
811,104
543,253
580,238
590,3
73,56
935,691
757,323
557,1003
759,303
742,166
792,633
212,239
1098,778
871,671
78,823
673,763
1032,294
184,21
461,891
210,953
502,1059
825,904
547,205
144,721
71,550
18,201
393,675
517,320
264,215
185,1058
933,1026
681,638
436,164
598,1005
291,1014
830,76
261,667
189,176
662,59
649,886
524,856
739,148
1078,200
690,929
893,400
105,941
80,897
140,245
417,903
275,934
998,162
46,812
276,315
