u,v
845,430
1090,676
693,71
729,379
369,692
413,620
92,471
400,946
893,673
809,76
1047,878
269,732
821,420
241,900
750,350
136,371
507,289
863,771
370,727
226,806
330,262
913,284
15,572
1066,964
887,688
983,786
644,187
957,473
855,824
882,317
25,1040
181,312
225,300
944,176
966,502
501,28
789,170
1075,995
810,192
1099,813
493,412
433,276
1022,204
490,137
427,873
124,990
46,69
438,546
643,935
509,952
346,675
926,911
744,570
101,174
271,969
594,453
169,365
874,903
339,1055
924,70
763,104
383,504
622,960
326,1007
462,905
448,385
904,883
66,33
534,29
439,850
837,603
457,816
574,197
387,531
932,114
360,258
751,497
683,86
730,306
933,408
587,802
253,888
285,381
421,577
759,917
965,752
1053,633
909,536
851,706
355,1016
857,338
432,712
868,144
526,1037
336,1001
545,409
374,138
749,555
316,43
651,135
853,220
314,294
948,279
658,154
548,722
808,222
703,22
801,288
661,416
811,93
696,602
498,532
581,514
1068,45
731,155
745,227
125,1014
746,238
852,713
57,927
231,295
552,529
389,414
224,344
987,347
322,119
720,515
769,388
465,827
936,102
340,329
5,287
1080,564
869,858
58,0
1010,737
690,975
458,145
237,733
993,2
291,103
341,1013
163,674
256,240
569,571
286,768
470,120
901,72
922,184
328,799
956,98
399,875
94,519
384,542
1060,434
7,233
741,784
54,234
854,244
747,681
872,8
320,178
478,59
970,199
435,865
697,417
544,84
949,402
621,486
694,1039
979,667
540,32
177,146
588,1004
1082,308
480,804
897,833
77,770
491,105
647,228
835,919
724,311
530,619
639,1070
442,392
333,219
74,277
248,535
396,373
725,819
437,762
251,547
895,864
554,657
1094,55
772,971
450,649
1018,977
1048,455
293,1059
167,141
871,477
999,699
31,1074
880,921
981,1005
1049,831
206,553
301,1002
586,607
39,836
889,131
1089,1003
894,818
992,127
527,624
899,282
116,775
440,183
1019,615
153,728
617,764
50,637
980,449
302,296
469,53
95,815
485,1072
841,215
798,679
1051,305
1031,989
906,1012
23,463
1091,239
38,734
665,1026
208,325
67,702
550,73
584,761
195,106
37,662
963,736
664,1043
380,428
1041,721
257,884
121,593
158,397
268,961
629,159
1078,88
484,860
391,941
445,111
372,580
997,354
923,218
1042,822
377,609
616,516
303,96
297,568
939,719
107,79
130,645
710,361
496,848
614,844
914,562
100,823
604,973
613,792
394,203
386,110
1006,278
655,44
943,695
164,718
11,996
774,711
245,488
460,185
511,62
708,610
506,283
213,575
925,797
426,672
738,881
618,756
640,250
290,843
171,196
742,323
1032,959
14,753
991,108
454,787
551,1017
648,828
929,42
1077,782
670,405
861,791
982,715
117,656
1087,566
557,1097
1044,1029
755,281
825,270
223,1054
915,466
700,558
395,867
560,691
1061,194
1024,776
201,765
781,877
817,407
26,467
34,998
814,582
327,342
556,139
539,891
559,1058
908,3
52,1057
707,113
538,783
1045,716
635,579
1046,24
12,636
794,590
147,785
168,307
319,173
788,255
522,518
272,630
879,193
638,779
642,378
611,1067
820,13
521,27
162,321
424,757
109,663
826,140
151,743
846,892
189,862
83,505
910,1033
1092,64
61,461
654,459
705,495
363,232
967,856
267,362
418,543
406,986
298,332
318,190
605,832
830,49
916,1023
687,310
160,739
1064,800
597,1011
510,512
1035,85
132,198
950,357
217,265
419,812
358,934
82,601
366,56
431,364
252,1079
740,260
870,249
912,479
429,351
918,157
735,335
494,1020
1,468
81,179
368,599
660,200
653,778
152,21
589,984
211,235
41,180
266,686
230,352
701,680
1063,793
583,210
78,446
175,229
280,839
795,492
90,623
48,528
91,1088
671,261
133,334
348,807
847,243
99,976
608,499
898,689
513,410
475,500
18,591
236,596
920,35
126,627
10,838
1028,436
415,988
634,994
668,36
955,760
1008,80
840,767
876,299
345,537
489,476
592,902
1038,951
938,324
907,456
1096,40
931,441
1093,451
20,186
1021,474
212,143
313,444
6,576
156,972
115,777
202,517
1098,367
748,309
60,375
89,612
19,390
165,928
930,503
805,834
937,51
464,142
393,209
472,859
632,600
968,523
567,595
726,247
1052,97
315,829
122,1085
659,148
780,598
1086,356
885,259
849,17
754,353
714,4
717,9
221,359
533,945
166,68
343,953
1095,652
678,264
561,30
254,75
646,483
974,585
525,273
401,1056
242,382
709,423
578,723
549,625
337,962
790,1009
443,1065
47,890
666,541
331,773
520,482
958,650
65,404
422,896
669,216
942,886
803,954
411,1081
766,1071
1030,682
1062,698
1025,1000
398,1027
292,631
172,685
606,128
1084,565
452,207
349,188
304,677
16,1036
150,182
563,149
263,1069
684,796
481,524
628,129
508,626
403,758
704,376
573,1015
274,641
123,87
205,978
