u,v
658,225
90,707
73,465
667,984
499,326
490,277
1050,367
21,311
1039,712
69,360
550,822
275,474
47,201
1054,840
1070,290
111,213
1068,784
1031,457
20,342
958,1052
240,1019
795,854
990,56
829,767
673,739
932,96
71,680
920,774
411,510
843,531
741,254
123,479
126,615
158,684
991,29
458,469
564,60
511,295
135,709
965,678
17,839
331,202
51,315
910,162
596,402
494,345
834,203
410,513
950,634
900,1033
421,370
94,640
1061,349
1089,429
348,565
197,652
507,320
668,283
820,1027
1087,68
695,794
223,408
889,754
308,879
651,306
194,228
359,561
1085,9
994,416
95,344
729,261
569,281
307,1035
219,424
740,257
934,1053
775,224
790,752
414,380
549,824
865,136
614,792
930,134
496,427
943,91
48,407
999,242
502,339
1056,880
61,453
908,209
625,693
779,104
744,1049
764,973
184,1072
515,399
1062,141
129,629
25,926
211,927
789,248
657,766
246,903
1021,881
1093,3
452,742
664,262
823,691
706,771
268,935
316,594
521,734
716,793
231,617
503,420
1057,476
616,724
328,586
467,363
643,180
193,1026
152,836
573,353
704,28
1009,911
119,677
890,173
1022,859
1020,282
177,636
207,646
304,597
212,770
222,1043
321,686
188,660
961,89
655,293
397,761
548,148
156,725
907,346
1004,535
971,1014
167,66
726,191
487,434
265,232
274,299
773,1044
638,105
1067,340
529,436
628,796
70,267
894,58
190,332
164,670
26,489
143,885
945,112
960,488
244,568
635,310
721,233
939,294
8,59
593,322
448,483
472,450
54,35
1058,748
12,968
1075,428
386,373
557,749
218,627
325,390
534,393
728,258
394,727
756,860
400,676
128,217
1098,578
500,116
798,951
161,659
431,501
544,387
187,662
435,498
388,1079
546,106
1099,645
2,198
1036,891
138,406
1046,270
405,997
942,936
649,454
122,699
471,286
133,574
980,181
125,808
1090,309
1091,524
542,858
38,440
113,443
679,189
65,39
975,1005
514,378
85,371
1071,551
361,940
831,170
941,1097
993,906
904,172
833,786
1065,1029
352,818
276,618
583,1007
1032,870
155,337
377,273
229,622
931,814
896,856
195,656
545,369
772,924
88,1024
1012,905
624,918
80,516
505,418
946,142
132,581
329,192
785,719
735,898
1010,675
226,886
445,497
781,312
847,19
838,855
392,518
967,93
335,383
520,127
777,872
33,683
473,442
87,901
210,486
482,438
938,816
6,567
0,780
696,245
1017,62
280,425
379,547
364,409
263,610
296,805
15,517
682,166
807,206
519,962
84,653
925,100
864,179
182,401
1018,902
637,298
279,590
205,650
842,587
163,644
208,566
176,592
186,538
736,923
36,868
77,869
72,525
287,688
422,504
949,1076
959,214
289,877
236,493
1047,830
745,528
977,115
1016,851
1060,787
915,140
857,705
43,866
165,563
305,485
336,463
648,302
976,909
995,922
220,526
30,783
272,811
144,396
852,83
689,196
647,846
874,470
24,983
607,800
79,690
1077,933
916,103
611,788
415,733
892,11
374,552
74,49
221,495
199,318
16,462
985,333
1064,873
251,612
82,654
512,149
347,585
974,1073
609,850
887,687
1083,760
297,602
849,175
44,919
484,437
700,964
55,1086
825,92
1042,853
78,5
541,571
523,108
972,120
809,987
828,762
241,804
921,145
1041,875
1096,671
878,848
358,562
1025,876
13,982
1069,821
970,204
313,694
969,343
117,630
559,862
1000,1080
698,239
948,1088
758,253
249,385
18,641
301,432
227,882
102,631
271,827
1059,1013
746,791
953,110
1038,572
27,466
532,956
584,338
837,1094
1023,803
813,755
478,356
480,802
215,620
381,423
553,288
720,801
303,598
522,395
430,419
988,63
259,1095
1063,731
398,368
603,737
580,354
200,1045
460,456
937,124
883,153
327,591
52,899
118,1082
743,97
475,444
608,717
966,681
582,417
292,1002
722,815
768,455
319,708
996,718
989,121
1037,835
317,375
1001,778
404,797
1030,832
986,893
1028,871
160,674
954,37
917,146
1003,963
67,897
41,341
461,131
34,738
1066,619
665,284
981,32
701,234
491,433
75,464
441,185
978,362
979,107
114,702
556,99
632,884
769,252
4,269
235,601
555,957
355,365
952,1011
944,998
154,384
669,57
661,947
81,799
285,449
576,351
750,247
753,810
715,536
1084,757
86,334
992,692
169,1015
238,468
913,130
168,403
137,672
560,366
391,426
929,101
539,697
1074,357
76,23
412,732
14,713
389,776
782,841
10,1008
98,703
260,863
1092,747
1081,765
912,151
446,492
530,751
150,1006
53,826
174,42
955,1034
819,216
605,256
230,477
1078,714
372,817
685,1048
759,570
711,255
723,266
459,147
22,447
451,481
1055,330
50,1040
506,914
183,895
888,845
588,324
413,710
1,527
7,278
40,46
139,595
730,264
508,300
178,663
589,243
1051,844
64,439
323,928
867,763
812,171
250,157
600,666
376,382
237,861
159,533
31,109
314,806
45,291
350,509
