u,v
124,831
852,347
708,473
1019,353
810,368
927,297
586,623
555,672
1090,22
1081,193
595,955
859,89
79,819
746,230
478,815
680,532
1039,65
1065,212
790,385
848,354
1026,113
530,709
930,252
67,975
574,635
1022,255
835,276
990,159
737,378
401,1085
602,608
625,573
376,1010
626,556
1080,61
5,846
793,413
714,287
481,802
214,458
728,441
562,656
991,415
425,907
986,166
1050,339
741,496
896,290
707,503
641,247
943,240
844,356
467,796
33,275
34,11
175,615
492,798
593,612
915,263
561,668
938,237
724,393
470,824
442,842
249,676
722,231
988,112
911,265
914,172
1067,414
395,995
692,482
584,391
465,830
527,1052
1095,1006
916,208
726,215
684,487
569,649
856,352
885,248
616,590
964,123
1038,310
880,309
903,283
652,549
939,224
710,490
667,519
371,1051
974,181
40,942
325,10
868,456
1072,204
1088,32
1041,109
847,342
147,12
887,307
1061,42
365,1012
459,876
764,447
865,508
464,829
821,343
725,357
162,518
679,497
863,327
757,416
101,776
694,387
580,640
800,405
933,251
545,691
480,809
156,312
845,803
1070,256
1018,75
457,834
501,779
954,319
993,158
596,620
55,274
905,54
1063,329
597,450
965,190
476,816
665,337
843,362
769,651
605,45
666,302
925,135
799,404
902,286
1069,301
86,922
548,678
858,346
804,137
528,727
213,572
997,150
1087,25
583,272
729,88
1017,384
890,289
812,360
879,270
594,546
703,282
639,554
805,348
628,526
560,419
742,139
1049,299
402,973
564,654
1008,136
673,533
484,783
7,53
952,232
699,460
660,69
976,198
611,603
567,655
1000,146
18,174
826,375
406,984
663,506
575,631
795,396
379,1003
740,618
440,860
1002,331
486,814
767,446
900,292
614,600
1055,104
386,1001
17,893
43,765
696,516
963,222
1034,273
972,200
412,1013
634,559
543,697
499,761
1066,472
284,455
841,372
775,445
669,436
934,191
744,448
912,261
1082,44
1094,9
706,449
901,288
551,682
962,127
14,50
630,557
1020,68
588,322
840,394
1054,466
369,1028
462,838
978,336
1044,318
969,126
908,268
748,423
285,823
1043,102
498,778
1025,542
154,349
950,130
892,296
681,509
1047,90
19,1036
538,698
591,624
839,308
661,521
948,233
483,789
883,323
653,544
771,438
1029,306
1093,80
601,610
507,755
750,333
1077,72
541,488
735,210
514,754
1011,1
947,236
99,8
1068,355
936,245
1060,24
607,536
426,888
613,58
752,164
494,784
461,836
982,59
1030,108
971,705
1089,23
1046,52
474,820
1027,57
579,604
510,770
30,523
711,485
718,390
1096,165
695,388
686,428
111,197
1014,132
738,475
730,382
502,774
585,638
1097,4
884,305
29,932
577,642
173,311
621,587
16,364
1023,100
899,293
992,103
409,951
183,370
832,361
747,421
792,581
762,400
28,432
138,996
1045,882
504,6
636,454
693,31
690,434
855,340
578,629
47,157
924,192
637,535
606,566
408,959
1057,93
739,430
64,749
871,320
817,358
152,889
675,512
553,1062
617,598
529,723
433,1024
1056,78
687,522
979,294
910,271
715,184
229,565
489,808
21,145
857,151
420,537
592,253
970,177
894,304
1032,772
999,82
827,403
1042,300
685,328
862,351
874,316
589,867
788,411
766,383
37,619
878,313
937,246
20,989
918,242
811,417
493,791
505,756
689,437
998,280
633,258
70,935
1071,84
424,929
35,550
807,392
314,648
576,645
1083,76
956,228
949,341
2,0
389,702
363,1040
981,168
825,338
977,701
780,443
1016,125
854,719
913,60
1005,143
517,734
906,277
643,568
1021,114
849,407
733,452
1078,96
745,444
659,539
919,188
1053,48
957,223
1074,381
763,367
941,117
850,335
731,671
524,332
359,1037
931,427
928,254
495,781
515,759
552,677
599,609
1033,56
26,985
500,743
926,366
921,260
866,324
468,818
787,418
431,881
1099,257
777,243
451,469
953,221
920,700
670,525
683,235
422,945
768,279
674,513
960,211
3,732
785,377
1009,94
632,534
531,717
77,281
1084,115
944,239
987,182
861,344
968,178
1079,36
1035,106
716,398
967,218
904,278
773,380
753,374
491,801
891,97
650,547
870,321
837,373
917,262
946,298
713,203
1076,264
463,833
897,131
646,558
688,295
511,760
81,758
961,161
895,206
1004,122
751,180
439,1015
13,269
1059,85
664,477
1007,142
851,303
909,244
627,266
1075,38
216,704
958,267
797,179
853,330
786,429
1086,62
350,1058
877,315
980,160
27,782
886,116
828,291
657,540
1098,399
571,644
435,872
873,317
806,794
345,1064
563,658
471,822
1073,73
983,170
712,201
334,1091
864,326
662,520
622,582
720,479
923,259
721,453
736,185
397,994
966,220
1092,207
570,647
875,120
1048,39
940,869
813,410
1031,898
