u,v
383,593
994,761
972,726
515,986
77,411
126,16
689,336
145,276
1087,999
562,799
461,338
745,964
346,230
54,382
284,413
705,58
524,735
345,136
462,708
840,782
918,605
85,710
356,975
1034,997
339,143
482,273
1089,719
264,212
571,757
120,249
67,316
754,282
347,854
953,495
589,770
189,955
153,268
49,13
807,633
192,158
634,939
797,183
617,744
433,686
17,912
12,178
990,290
219,34
629,486
188,104
18,73
318,162
445,531
864,305
669,217
758,814
329,110
830,796
620,1086
497,517
33,0
490,389
651,851
1051,769
102,124
671,950
193,1075
916,668
587,114
730,269
933,443
1073,157
557,396
106,781
37,536
427,842
381,578
148,883
564,623
255,762
973,271
915,866
696,103
180,1063
542,277
372,231
159,147
663,1085
97,425
979,703
380,610
295,129
827,203
328,209
533,65
1080,1050
90,998
555,616
292,787
420,280
15,378
307,937
795,1079
1002,460
920,684
279,706
642,622
675,666
670,11
321,1064
1042,676
149,815
1043,80
94,822
237,484
68,502
835,267
540,272
2,470
144,637
509,440
556,50
46,456
828,171
1014,553
131,24
223,800
856,925
838,985
941,541
55,1017
480,479
965,204
424,526
1077,841
56,595
1096,779
1003,414
746,926
667,1097
621,361
83,392
554,936
824,39
385,657
756,544
1010,959
832,99
335,302
534,442
958,53
881,505
945,1036
474,765
275,22
777,419
239,798
367,522
322,1023
357,108
207,10
1092,559
47,801
75,1053
1018,784
179,871
679,988
853,286
672,496
906,184
447,816
966,161
548,340
1005,166
865,72
150,948
457,894
6,523
246,872
618,923
961,857
783,1057
503,402
417,86
475,813
337,914
598,242
483,560
599,1045
399,499
592,987
70,507
202,300
261,253
30,349
32,565
315,287
740,334
146,963
25,584
639,44
960,1001
201,1060
808,704
289,1091
170,250
943,91
370,1048
297,734
699,858
332,406
908,900
98,847
685,467
266,394
741,127
728,1019
573,291
810,574
518,586
285,1028
852,314
678,432
907,1012
1067,78
51,940
240,718
1098,135
229,60
252,869
63,415
186,199
855,177
152,845
789,214
1095,860
638,648
140,350
643,737
712,254
391,1021
232,588
641,52
1071,977
619,343
1008,579
938,260
397,954
1030,687
21,576
899,317
61,731
331,831
892,861
363,451
119,1078
774,917
71,803
412,607
293,112
14,1088
927,1024
221,82
552,426
874,886
368,384
535,448
727,306
1090,437
375,155
243,487
359,773
930,311
1081,786
453,790
1039,421
903,1066
924,521
373,660
1052,35
788,125
473,100
1011,862
294,501
848,226
96,1058
5,615
636,749
826,992
458,241
551,991
739,118
545,1044
1027,956
220,919
640,680
105,736
362,327
817,818
833,645
713,257
875,891
974,236
664,251
590,877
717,1082
1,802
248,905
804,547
520,868
3,465
631,673
698,837
418,867
434,141
205,632
353,863
174,646
568,720
247,206
750,1000
820,1069
301,947
1022,408
429,628
751,259
794,173
235,323
374,635
569,191
436,176
194,4
849,759
879,558
1049,836
422,488
767,760
989,921
812,59
982,537
133,27
843,811
163,225
1055,89
893,313
283,84
296,278
748,511
721,1056
572,459
981,1094
890,674
416,897
644,7
752,156
31,504
944,649
137,371
45,213
355,602
928,341
115,377
1065,604
477,580
111,196
403,506
1004,1074
134,215
492,376
967,360
190,38
896,971
805,513
29,819
823,949
714,809
683,528
164,379
28,624
839,532
931,725
603,661
489,567
600,88
577,1070
539,444
388,597
116,151
527,326
169,26
270,175
244,655
771,57
806,980
101,969
1032,609
41,882
400,439
780,187
405,92
793,1016
138,901
1084,262
656,561
468,139
195,407
208,298
9,132
109,543
582,303
792,549
611,395
107,364
508,8
1031,895
876,310
711,449
48,1062
1076,423
898,308
234,222
951,594
1015,695
1029,612
121,732
1009,431
952,743
932,1026
351,665
113,485
354,693
36,785
677,766
428,450
369,550
64,441
910,410
494,976
472,962
970,659
128,729
575,1054
519,627
500,772
764,463
167,19
968,20
342,320
996,935
942,791
658,216
478,1046
626,23
566,455
538,288
454,859
365,690
716,825
387,596
390,700
601,218
688,319
1047,946
829,498
446,885
87,887
776,701
182,1038
957,210
1068,709
625,245
733,694
724,630
755,821
873,42
233,530
69,514
1099,512
1007,238
1093,386
692,197
160,43
846,1040
154,258
681,934
585,172
299,570
471,1025
1059,344
224,722
995,435
768,1033
123,430
117,493
398,333
66,181
738,606
691,929
330,775
228,256
904,763
1061,913
352,263
591,870
880,902
747,911
723,525
1083,878
1035,76
74,1013
697,516
142,198
274,546
409,312
348,844
650,922
79,481
834,168
613,978
476,393
753,614
491,1041
265,510
993,122
281,654
40,401
715,325
211,93
884,366
62,647
581,185
130,1006
81,404
742,909
529,466
984,850
1020,652
889,1072
200,563
95,682
452,324
608,227
469,583
309,983
358,778
1037,653
165,707
702,438
888,464
662,304
