u,v
634,951
900,823
481,592
424,305
958,257
1013,300
441,1059
754,198
14,150
319,624
386,952
365,502
1032,35
266,672
939,630
965,777
406,1060
913,101
885,128
590,332
76,358
505,410
493,921
1033,111
657,278
1000,608
466,427
813,144
558,510
910,333
123,838
321,850
791,470
775,373
715,331
730,478
644,298
1004,223
166,930
869,273
736,637
226,990
1064,112
400,459
888,533
629,291
125,776
890,570
118,471
487,463
277,653
274,328
577,356
904,104
901,117
929,426
33,814
1099,172
598,982
387,1055
214,718
666,479
753,447
383,774
691,234
307,635
623,337
1039,23
1010,136
178,261
579,843
695,380
919,372
1081,25
122,338
496,665
914,284
764,187
920,327
747,265
66,977
384,887
393,963
656,281
1040,127
109,786
721,639
526,836
292,907
680,247
733,222
549,401
450,706
824,996
847,342
506,448
896,1048
464,973
632,700
1008,304
1050,32
663,297
217,714
870,330
165,258
522,425
344,409
183,968
717,1009
1025,231
121,773
627,316
491,455
936,833
477,520
469,516
761,288
612,345
732,499
651,282
473,504
376,599
992,184
768,476
105,788
988,52
361,210
979,241
67,541
1011,566
756,196
864,385
923,71
589,293
1016,271
1015,303
20,959
175,842
439,543
902,115
509,211
498,839
728,398
3,488
815,137
419,564
433,984
878,431
513,446
576,395
1075,42
652,1019
534,1045
312,276
5,942
767,182
89,792
100,789
585,309
438,299
690,236
430,960
396,540
310,607
1078,107
378,1007
710,205
616,826
11,832
1096,2
866,461
649,841
490,457
485,855
981,48
545,402
810,157
801,575
1068,34
559,831
645,745
1026,37
705,229
15,825
1002,354
138,676
591,374
760,192
638,306
437,554
933,74
1092,9
817,546
987,54
807,523
795,140
743,206
581,720
202,287
484,778
741,16
852,149
1097,227
495,1052
255,671
275,658
595,757
618,341
556,1022
279,646
811,390
429,572
483,781
702,1005
179,1062
363,892
557,986
806,168
943,155
460,434
946,538
594,486
322,967
1001,343
508,739
208,725
991,51
542,323
865,339
1037,27
449,531
1086,325
1049,10
606,353
139,472
270,803
252,916
600,696
200,744
698,719
642,302
417,687
596,262
1051,186
766,849
898,120
114,941
412,882
548,388
602,881
360,1091
856,132
296,945
280,601
915,456
650,283
191,770
908,816
828,805
1061,110
1083,21
679,682
709,216
367,1090
267,347
989,359
889,421
928,83
368,1082
862,821
1054,88
874,130
103,918
413,586
812,1058
727,224
158,970
18,819
661,260
134,204
1080,82
794,408
932,512
95,797
153,729
1027,201
301,237
1084,79
1020,314
391,539
619,119
688,664
880,834
500,711
444,532
906,87
755,263
244,879
254,673
414,235
662,876
1017,39
917,199
164,1035
947,60
1031,230
603,686
972,818
160,336
935,351
215,708
707,654
861,285
905,99
379,1063
859,895
1089,36
113,782
176,731
362,583
699,268
735,209
432,1065
219,701
980,232
640,294
43,969
993,180
65,737
858,135
249,845
501,1057
163,751
59,950
692,597
621,317
830,976
404,975
194,738
420,574
734,212
643,1006
659,29
746,195
1070,8
289,346
530,418
1071,0
562,370
462,521
1014,131
628,315
848,584
837,974
1093,6
514,568
617,580
555,1023
13,978
389,582
877,894
423,318
422,350
796,173
525,1098
1077,290
909,68
1029,124
416,809
28,822
903,411
994,148
955,58
615,636
1044,243
1021,250
1085,24
883,1066
800,394
962,465
218,703
550,1024
799,169
518,443
726,203
588,925
405,1069
170,748
233,697
655,835
927,220
326,614
181,924
891,126
494,844
524,854
171,605
940,787
185,750
626,511
573,355
783,174
683,245
668,620
684,308
1073,31
944,146
1095,1074
893,320
348,529
957,57
503,790
971,1
926,97
436,480
272,912
452,604
716,552
759,779
660,90
474,875
560,399
352,611
567,694
956,515
151,886
785,535
985,133
375,609
397,884
999,49
647,677
857,221
537,1043
724,213
631,827
670,251
507,1047
1042,159
246,863
569,851
1036,85
868,519
674,248
578,689
392,846
108,749
867,145
442,536
610,349
872,269
544,403
871,142
740,207
938,61
829,154
625,742
1056,53
311,475
96,1072
667,357
964,55
489,765
1018,44
177,758
64,948
517,445
467,853
415,1053
407,820
62,804
1028,75
713,1012
527,723
547,189
648,482
440,453
899,73
340,613
571,366
565,722
329,622
780,369
497,435
80,802
873,286
995,46
1094,681
468,911
922,98
934,72
1087,641
752,190
259,675
38,954
1030,143
678,240
1079,26
528,1046
451,454
953,197
840,931
167,704
50,784
983,961
1003,45
771,324
685,239
193,1088
381,492
897,256
937,63
1041,22
56,808
633,313
712,228
593,295
77,769
371,1076
242,693
382,587
364,551
669,253
428,563
772,1038
264,860
458,335
91,798
966,238
763,553
762,188
