u,v
178,898
747,933
869,11
773,444
672,56
761,1003
920,277
98,62
640,633
212,80
609,712
424,1092
282,1032
248,901
54,194
684,642
448,177
122,762
423,513
1053,1037
663,319
142,680
1052,113
596,506
198,217
37,193
893,746
130,904
446,690
963,242
353,518
916,891
463,549
1035,726
1063,254
875,522
39,428
83,1026
750,163
278,266
930,573
224,651
128,710
35,382
948,466
302,683
253,185
313,906
714,170
658,752
882,362
532,307
950,340
190,999
924,858
792,439
399,419
145,296
283,560
960,530
213,326
173,899
247,815
563,545
135,1083
1088,705
970,249
355,525
855,270
195,885
959,629
564,1039
744,923
52,279
27,460
205,200
751,50
87,896
21,233
1038,449
71,957
614,650
823,772
203,593
884,528
137,856
427,585
531,218
144,813
169,108
769,275
851,1041
583,77
748,440
945,661
434,259
73,1049
23,799
22,43
57,67
784,991
845,139
309,988
295,458
1098,709
1048,939
749,908
132,1093
291,900
803,616
697,569
51,698
1046,272
826,114
453,1021
703,598
10,20
969,645
967,350
472,384
541,474
335,688
982,848
816,363
216,989
6,878
630,412
354,868
250,64
271,508
745,397
887,1016
719,983
359,485
584,1040
304,578
431,292
519,1008
654,707
53,252
912,929
664,221
422,1002
961,38
426,1013
127,59
739,1001
689,331
75,450
706,567
300,181
857,90
694,391
385,378
343,864
715,897
398,1056
539,1028
660,386
952,728
1007,451
256,166
454,118
471,13
3,488
849,766
778,322
853,581
465,430
570,66
720,1095
597,692
722,467
1074,962
515,890
1062,565
201,956
552,966
238,811
390,484
665,1027
576,496
812,1058
447,753
687,344
1096,895
859,124
870,417
819,18
235,414
227,873
286,514
568,1065
953,339
432,641
4,695
736,667
230,396
1087,779
1010,197
380,76
357,36
30,523
540,269
992,1015
759,136
927,110
1078,780
358,330
273,700
872,973
632,220
807,79
369,438
595,677
303,757
994,184
371,984
625,921
721,180
464,535
299,742
106,1031
647,1055
493,1066
883,839
433,553
368,1097
498,854
785,131
327,289
387,836
526,148
93,639
679,1077
70,461
866,546
116,284
305,421
763,1086
86,411
524,112
405,881
92,1024
817,82
346,637
172,533
914,143
979,876
801,1047
290,333
910,925
507,682
1064,575
903,232
441,257
288,241
958,159
12,107
662,1069
308,2
156,223
889,838
980,976
294,186
325,243
537,566
1080,8
602,608
588,276
550,894
338,287
161,314
47,787
406,737
501,777
19,931
318,140
888,1060
1030,323
360,834
102,174
1042,1059
534,459
152,529
556,68
652,996
555,480
877,46
1004,317
840,879
830,48
495,605
297,492
367,502
320,332
713,99
415,240
824,704
837,841
84,1043
123,551
965,251
940,601
262,239
1000,410
936,814
494,607
1020,846
880,671
244,435
1070,1023
655,157
1051,789
264,1019
321,731
649,582
392,599
151,341
1011,718
1044,708
579,942
795,24
202,168
691,228
312,974
678,34
760,388
909,306
670,455
1018,97
995,101
905,188
348,622
171,126
65,234
280,758
981,149
100,1091
638,835
754,738
783,236
490,701
542,74
764,72
767,673
829,120
91,61
109,786
400,844
95,833
621,45
756,635
577,521
733,611
590,646
5,1012
436,281
33,797
964,222
852,58
364,154
902,209
15,192
926,366
740,725
928,798
167,977
381,941
505,316
674,802
644,543
955,850
365,31
105,196
727,44
806,1082
1073,207
1079,1022
743,356
810,260
922,554
544,117
28,572
473,26
874,978
618,954
255,1076
938,624
627,587
462,907
1017,104
685,968
176,782
121,457
987,418
606,403
562,825
548,1057
735,187
913,804
420,693
934,653
379,675
437,443
310,63
612,822
623,115
442,808
610,788
1081,886
208,586
628,613
669,9
497,182
657,229
571,25
487,206
389,370
352,315
214,516
376,832
219,298
724,892
734,337
1085,345
871,402
164,1090
937,574
867,401
375,425
429,860
796,536
491,245
1068,349
89,1045
215,1099
329,843
469,49
656,504
413,55
