u,v
686,535
177,402
815,767
320,125
738,534
39,205
624,1095
502,656
572,547
954,912
932,501
700,4
669,451
975,364
113,1077
560,72
175,1047
35,760
351,721
574,90
75,661
152,1070
1080,114
971,804
892,102
888,387
209,766
728,104
433,489
740,71
653,426
1044,903
480,655
539,617
1023,271
1041,413
733,1015
594,667
974,162
24,341
272,795
735,1021
16,737
407,494
864,577
1022,334
828,479
836,792
401,845
748,1038
759,542
520,519
106,1042
298,993
959,716
729,414
160,263
536,77
919,641
631,337
1094,964
514,832
322,878
781,289
957,1025
1000,604
550,513
292,171
22,64
953,695
281,774
856,19
1060,108
1004,101
678,877
182,1057
901,909
684,525
914,507
79,70
819,1048
138,303
764,440
981,438
674,432
420,1019
140,492
48,95
220,515
1039,939
724,980
32,461
417,719
779,378
861,345
1084,353
128,151
228,207
839,270
663,588
908,186
841,646
629,150
130,408
999,580
121,53
389,211
277,326
380,348
279,92
910,180
310,982
714,78
817,504
548,165
136,215
785,922
43,838
762,66
541,662
269,818
650,112
427,74
122,941
431,786
564,666
933,97
940,997
746,375
606,958
947,369
62,164
787,391
645,216
149,508
538,335
469,456
287,834
191,884
591,50
859,870
428,29
260,546
1085,670
229,681
561,63
756,284
757,820
393,371
274,524
952,720
847,221
540,825
478,1062
816,405
647,830
640,927
750,665
143,899
522,603
1059,172
600,526
204,1091
170,58
1005,350
1008,333
780,340
161,212
372,390
840,704
338,100
296,118
347,250
361,848
1018,1088
873,768
934,763
410,240
1078,1032
314,931
400,960
27,751
925,755
671,448
457,1009
570,267
416,495
897,81
429,148
329,906
668,181
193,537
963,705
698,12
654,57
167,948
505,642
687,917
259,527
441,449
357,496
688,0
586,464
321,206
127,935
107,679
37,450
1028,208
657,569
1073,1054
590,978
554,605
675,979
117,313
1097,616
736,621
553,824
803,544
366,183
891,166
556,1017
291,706
30,487
1049,869
949,80
796,568
552,199
633,868
490,55
730,837
651,214
222,571
1046,324
761,895
499,85
988,851
1026,173
844,689
385,593
930,146
1010,3
879,443
857,33
38,411
685,618
360,529
1030,632
970,265
1016,1086
419,421
984,460
995,283
255,528
23,843
885,744
307,88
1007,437
1014,683
601,983
722,791
374,395
676,575
596,142
726,230
739,582
327,238
794,707
444,472
694,239
110,424
475,343
399,124
123,682
1001,882
476,849
1051,907
103,916
900,54
67,198
248,120
446,243
219,73
749,929
660,1055
233,609
664,814
1069,783
245,251
871,613
42,422
691,986
308,874
305,330
566,976
770,87
328,49
1031,40
226,649
31,302
126,962
344,13
998,699
83,241
316,518
799,169
921,201
1072,626
573,453
915,1033
154,789
15,1037
994,258
531,866
268,992
1099,1024
1013,257
1066,65
286,1052
637,968
583,382
445,579
430,500
659,304
237,1050
543,610
467,648
1089,565
918,481
842,973
336,8
256,236
11,597
