u,v
13,140
549,988
850,505
1032,719
478,242
823,131
1016,1007
969,963
771,1095
860,529
427,425
882,416
1093,139
412,41
364,818
514,389
90,141
306,571
216,748
168,645
309,448
716,506
25,273
523,1094
403,266
467,171
486,204
420,215
557,1075
1005,615
298,959
1010,286
332,761
119,463
691,366
496,541
913,982
895,452
333,957
944,942
323,418
289,472
622,695
542,118
488,635
981,1098
976,995
493,127
63,346
20,962
680,1040
855,341
58,991
776,600
12,1003
219,1030
227,947
91,605
575,453
355,281
413,213
3,581
892,864
737,801
769,399
798,157
269,580
165,548
739,98
159,474
749,715
303,570
440,44
1053,485
712,239
507,624
2,636
431,101
917,1074
196,1090
792,800
393,21
1069,1079
655,689
686,292
220,456
694,875
67,524
522,152
1049,674
754,672
439,471
274,576
1047,42
97,457
516,873
911,1096
545,401
24,197
533,187
656,561
147,312
658,254
560,230
745,501
1055,345
432,489
134,330
996,59
395,880
884,1021
887,121
133,692
702,206
156,186
673,782
862,767
479,794
162,568
64,837
639,311
648,69
677,975
335,784
938,240
51,38
574,473
699,989
725,329
759,919
291,753
710,573
450,964
681,387
130,1044
174,349
1015,841
111,284
1017,649
166,477
793,137
454,848
386,85
669,886
528,160
687,455
271,722
241,646
259,362
222,352
1063,361
939,125
115,265
628,866
910,932
972,596
73,417
142,922
247,75
94,150
518,829
643,1082
634,814
617,1018
270,315
243,441
857,637
1025,631
390,647
93,1026
423,382
693,338
682,287
57,7
612,936
375,328
949,256
250,200
613,602
406,179
50,867
459,47
836,671
819,740
751,261
19,538
720,811
408,45
826,734
632,664
466,1050
320,428
372,324
1052,582
1072,1061
272,299
816,779
105,318
642,563
36,1056
945,447
500,1073
60,555
1033,302
275,900
1066,543
1077,442
661,1088
822,407
1014,198
169,464
1086,652
132,78
494,835
192,112
952,1064
411,246
460,738
138,955
210,178
783,37
379,1054
224,497
317,914
301,424
772,49
100,795
904,201
735,987
108,510
578,199
43,967
96,847
155,68
990,846
941,211
231,1048
559,821
773,1043
896,670
650,257
732,802
445,218
71,294
588,319
603,260
48,360
845,46
883,899
877,89
32,180
879,400
786,126
993,512
825,537
579,348
790,6
898,469
77,87
