u,v
538,62
499,470
411,268
86,328
172,349
973,502
1039,209
1025,274
418,258
646,372
557,434
361,132
632,217
182,8
788,730
146,598
862,679
908,139
386,817
1081,58
1001,74
337,570
576,425
650,374
868,444
668,944
685,359
43,190
924,375
829,214
334,519
469,307
832,130
715,210
985,89
1059,38
894,465
222,722
700,770
358,341
748,783
498,473
949,269
1097,15
335,595
1055,18
926,133
794,261
946,111
340,1082
818,227
807,706
612,369
701,545
466,1069
870,228
211,699
535,540
719,431
801,241
643,231
1035,844
87,776
251,628
858,137
703,352
622,629
1031,986
751,294
656,789
16,837
491,474
749,342
338,479
821,218
901,476
309,601
634,221
1036,301
952,140
390,507
780,433
1092,34
755,129
383,257
996,75
201,366
999,80
77,964
988,107
892,875
797,405
754,672
900,488
864,175
250,1017
702,927
423,441
160,714
881,93
686,662
826,831
379,758
1074,151
348,541
897,720
121,737
403,486
304,602
934,351
149,588
1060,109
587,414
265,610
51,430
667,370
260,293
808,229
363,809
777,278
979,147
60,771
734,316
480,409
591,645
704,940
254,493
1011,63
322,237
463,514
716,932
791,41
385,912
578,333
521,464
14,767
404,553
609,406
683,355
898,280
184,141
483,199
1046,276
992,314
990,143
1021,368
300,608
1026,56
664,625
582,1080
736,244
987,64
4,978
157,793
286,547
921,640
73,421
603,995
551,814
1049,1072
526,641
1073,145
181,1024
153,1042
847,327
845,784
733,225
903,874
606,651
1068,169
456,1084
347,558
1034,36
971,236
626,220
97,1002
186,869
919,738
1099,12
544,931
593,317
461,515
84,705
692,933
419,518
694,219
308,669
136,724
681,942
179,1040
684,956
94,825
713,336
830,503
494,795
743,633
756,563
998,752
708,922
981,263
543,446
972,443
1054,256
581,320
1067,195
619,822
234,203
905,142
741,299
438,527
1043,768
384,565
718,819
753,511
763,970
180,259
635,394
246,204
697,616
855,177
1009,235
319,264
976,67
571,247
1027,387
508,883
725,323
88,773
156,660
1014,44
400,230
536,1075
882,162
478,823
1005,71
909,134
42,796
983,321
785,980
506,485
604,1057
691,805
282,786
693,357
779,271
266,689
1044,947
816,585
1016,857
953,590
572,490
850,187
885,154
164,497
1088,226
1032,173
555,675
155,723
1029,176
712,329
639,1010
248,621
1065,242
577,131
542,448
1098,10
957,272
824,911
367,852
447,305
1094,125
904,144
827,208
889,659
188,212
696,353
642,382
413,559
1077,72
415,501
1070,185
106,2
605,262
35,863
472,492
740,306
888,150
584,422
954,104
671,966
939,399
873,561
26,935
967,79
613,332
568,428
1012,59
108,205
138,206
482,1071
856,504
525,475
534,453
28,343
32,215
1041,122
1028,457
452,517
313,597
575,853
648,410
984,792
757,344
556,440
439,1087
1058,1086
435,311
505,1050
459,516
1078,27
292,677
849,594
806,233
580,397
637,958
866,1019
592,389
524,245
865,166
373,997
312,600
103,746
804,546
636,989
407,599
549,45
920,1004
376,877
781,288
759,916
778,273
638,388
1018,371
962,848
644,291
270,239
567,1020
774,666
977,119
798,880
948,330
528,1037
961,1023
569,1038
950,92
193,787
842,815
775,914
100,178
630,523
255,744
941,128
1093,24
216,654
21,833
1096,20
735,325
513,468
840,207
477,923
520,345
1047,267
709,537
925,417
398,522
769,951
289,615
968,742
887,152
500,408
377,566
1085,33
687,917
1076,213
552,445
1008,158
579,975
496,303
620,189
841,148
872,163
834,298
1091,192
710,766
362,586
670,284
277,618
364,1022
812,224
297,471
907,223
859,183
420,550
22,1007
790,232
532,462
168,1079
161,564
1061,174
81,275
803,287
891,647
698,607
531,1033
884,653
120,95
750,936
455,512
583,252
731,285
467,495
346,861
529,955
1013,83
661,836
611,350
481,658
530,1045
102,747
1051,649
1003,47
281,331
828,302
318,893
652,253
729,198
878,1062
509,460
690,782
68,726
902,1056
427,1064
810,802
896,487
811,928
717,354
879,663
573,974
960,99
191,680
451,240
765,915
1089,994
484,673
910,772
657,982
1083,416
279,249
745,295
113,711
1015,165
112,895
674,360
1030,135
324,238
631,813
118,1063
707,57
938,326
682,876
965,200
290,510
1006,70
167,296
678,762
46,424
623,835
96,937
727,929
871,110
799,243
29,627
54,800
846,202
574,426
838,890
665,126
614,993
392,562
159,458
991,732
123,764
906,365
539,450
843,196
171,688
437,560
624,395
1052,37
617,356
760,283
1053,127
442,867
436,945
396,918
959,339
839,194
913,381
963,98
655,378
899,589
432,449
1090,315
943,116
1095,402
548,489
391,533
739,66
554,429
820,310
728,721
197,676
454,854
860,886
61,761
851,1066
969,393
170,695
1000,380
1048,39
930,401
596,412
