u,v
517,603
495,765
150,930
208,1046
152,158
468,675
394,1092
723,409
448,458
128,900
796,410
724,842
1015,356
39,838
875,845
586,969
18,716
232,775
426,343
654,671
746,1025
767,249
412,55
445,52
688,185
336,397
858,899
56,889
1087,405
493,1068
660,456
1037,759
564,315
285,567
1020,727
202,663
915,114
402,1021
416,1073
10,369
732,810
34,339
457,862
145,165
772,1065
916,505
169,811
399,365
738,174
256,1000
1069,439
1094,466
929,497
380,1081
371,897
401,238
301,213
784,983
589,1039
242,258
488,13
276,700
815,901
966,710
679,132
418,668
274,219
1091,873
612,604
417,920
393,558
659,992
797,748
33,284
1084,192
368,203
476,19
802,239
906,938
928,328
766,1077
770,198
720,573
209,387
58,7
321,302
944,728
561,147
1057,485
1004,30
783,807
180,50
721,1085
347,53
314,661
26,656
828,925
1027,1009
822,115
72,529
236,610
326,934
974,5
813,631
506,619
351,1098
706,856
789,76
265,90
666,366
235,774
836,826
955,924
831,935
504,225
375,78
201,971
883,1032
563,820
633,143
310,743
173,124
1064,259
923,1041
81,130
662,508
122,686
847,477
742,275
1080,327
976,602
801,705
536,1075
1003,322
237,975
211,585
987,546
794,823
816,761
579,964
113,350
60,893
691,1066
61,67
77,110
390,332
491,857
1093,474
318,64
851,47
806,771
1016,512
745,79
102,711
967,805
683,507
534,429
760,464
554,1023
385,501
943,912
346,861
961,699
882,96
885,594
548,120
909,577
829,620
937,758
996,503
95,880
849,24
868,162
189,533
131,658
379,489
798,116
830,1002
1051,649
543,389
87,791
946,75
674,632
481,549
391,809
592,518
642,398
97,835
41,35
217,330
45,172
557,940
865,154
363,487
522,355
948,446
419,1045
568,752
863,581
623,423
584,628
349,109
650,540
556,599
827,1079
160,63
704,1017
16,634
54,1042
985,447
638,538
896,1022
740,451
530,177
461,193
1011,1063
998,550
320,443
535,329
441,1071
407,465
251,483
741,360
1014,138
1060,20
498,605
1006,222
635,89
1005,295
168,795
1099,194
751,653
250,353
452,196
954,98
855,43
300,936
888,695
972,647
1097,224
712,1024
305,374
894,739
335,852
693,166
153,918
221,44
240,444
62,1082
999,997
364,134
420,947
787,188
696,590
118,689
960,1010
1052,406
864,434
482,665
587,970
467,278
121,80
199,175
404,527
609,565
88,37
136,388
926,183
799,876
722,338
206,917
21,214
513,684
1055,186
262,383
839,46
667,260
891,664
384,469
494,754
884,146
377,951
463,297
42,149
941,927
777,922
574,913
170,709
840,524
887,484
843,1088
190,735
197,643
66,646
963,571
103,94
362,593
542,780
1012,583
750,400
367,555
181,480
904,32
191,648
532,617
872,28
438,159
216,279
624,879
953,1090
790,959
539,324
392,694
309,580
396,108
685,164
1048,670
1001,270
850,86
576,234
373,979
340,729
552,361
859,243
1044,733
126,832
763,898
212,422
266,600
312,1053
472,800
734,982
639,990
459,99
908,1029
171,676
808,566
703,516
254,952
155,352
818,271
156,453
596,514
713,229
161,12
725,932
14,848
655,995
731,425
846,227
778,1008
905,1061
1026,440
682,914
23,933
1035,74
82,462
687,1050
479,359
49,562
40,207
956,680
11,844
860,608
869,378
257,615
293,241
1095,747
117,163
1083,323
471,370
307,59
6,273
424,874
702,515
625,776
962,316
588,306
672,142
598,473
769,139
991,714
903,989
1028,104
537,233
614,595
381,187
0,70
708,737
137,144
939,283
892,890
48,1076
245,470
205,299
636,261
531,833
325,27
25,618
1054,71
673,395
528,993
226,294
140,414
910,1033
231,382
919,601
824,450
372,111
1018,133
69,886
215,357
1036,911
692,218
252,837
247,492
825,15
230,553
657,1070
433,773
317,428
681,942
