u,v
650,114
699,644
452,785
223,962
1013,35
516,141
275,591
718,523
660,689
607,408
88,1021
277,780
687,297
200,197
631,411
1073,863
679,158
8,624
888,1091
1086,11
579,741
433,794
41,657
815,432
1071,803
727,612
126,633
568,686
478,1030
938,148
761,335
238,569
13,469
14,913
352,1079
219,573
152,910
62,855
367,835
851,530
751,34
322,513
314,661
512,426
871,206
1043,309
288,892
58,588
626,124
546,442
880,278
707,368
847,388
173,1090
145,601
306,945
106,1018
2,790
677,489
887,1076
249,667
895,949
622,629
229,954
817,221
738,593
36,977
486,1006
157,696
663,666
608,730
948,161
884,167
985,70
394,550
85,289
310,398
175,201
558,747
1068,1007
40,1050
27,613
969,476
742,595
504,147
24,553
891,565
744,366
610,412
658,690
237,944
1045,879
66,1062
946,101
123,46
447,543
897,334
541,708
989,179
781,159
768,198
554,754
273,893
908,92
500,136
567,702
91,1020
674,270
419,547
83,1025
507,440
418,1015
1084,937
810,78
830,285
873,125
532,451
566,364
245,934
1008,142
999,84
925,284
662,319
276,540
834,282
983,234
216,745
737,349
763,496
675,383
1053,195
578,203
56,643
1037,61
20,955
7,369
716,402
826,808
281,590
529,423
399,493
671,534
260,1061
736,514
356,1016
619,343
767,205
858,463
153,818
964,252
998,1059
841,172
457,802
1072,23
583,1036
1088,952
1078,112
850,77
1038,48
484,932
71,632
9,10
1052,68
961,475
928,261
311,878
32,798
491,445
434,805
515,146
829,431
446,788
308,189
290,531
729,609
901,941
809,318
454,517
244,936
654,691
924,286
770,228
717,329
135,867
257,902
336,390
773,239
930,55
105,634
978,104
1039,227
799,556
1070,214
1080,17
353,326
974,246
458,766
15,425
461,789
333,869
806,155
467,460
854,73
599,350
184,346
150,1009
300,548
403,533
6,488
162,1001
807,482
900,957
47,623
59,625
1017,230
481,735
271,535
178,981
823,212
824,427
616,645
410,320
331,503
344,860
1083,49
1046,903
1095,926
1054,80
800,182
1044,570
258,564
582,130
359,494
715,3
21,611
935,119
759,213
1014,183
313,877
933,185
44,441
499,765
473,456
728,575
472,497
600,435
328,870
653,688
714,39
1040,60
777,342
757,98
769,347
792,232
791,505
538,325
415,483
993,231
76,1026
1023,110
951,243
235,552
181,581
995,38
187,1033
169,966
669,111
1000,247
1002,37
156,883
994,42
351,988
1003,1075
672,665
861,991
811,316
485,448
450,72
844,386
1093,1081
697,614
907,405
596,391
1034,217
795,191
67,721
912,120
385,692
749,251
635,122
630,919
218,965
722,108
939,115
526,709
580,698
407,361
363,840
97,711
923,372
997,330
967,51
992,233
560,734
192,576
814,312
706,370
33,659
45,1051
796,443
379,420
927,365
1,199
327,876
490,772
827,305
1032,18
339,859
266,875
786,87
210,574
637,409
1077,16
921,177
853,280
107,1012
400,1094
381,586
820,139
396,733
746,437
597,732
188,713
82,1031
519,138
617,719
113,628
542,387
242,940
144,606
50,837
355,170
1019,79
1022,224
1060,89
384,471
377,822
787,348
225,572
196,536
502,453
557,160
592,127
294,424
885,209
253,917
29,782
1085,1048
755,99
1063,215
317,520
449,163
605,340
186,338
430,168
683,259
638,1011
64,986
842,5
987,94
1098,465
354,852
678,656
378,642
357,848
194,970
846,240
52,648
1074,256
1047,19
4,864
1049,428
975,250
1029,1035
279,812
960,118
508,439
462,506
774,345
571,422
474,480
602,684
373,833
202,295
268,896
1087,1097
190,577
898,920
849,133
1092,1041
783,304
468,149
640,404
700,455
639,296
712,527
274,710
358,929
376,825
395,838
1069,950
947,30
477,382
918,241
750,248
222,528
1005,129
813,444
956,362
323,171
436,466
694,752
942,207
26,976
291,731
392,563
360,839
86,636
220,963
501,973
979,1024
1067,63
438,804
103,972
341,862
703,293
655,393
1004,132
539,725
828,562
1056,1082
429,584
652,522
413,487
302,1028
1057,1065
959,264
116,618
117,1010
705,604
906,267
283,1042
982,95
801,321
682,620
299,739
561,748
102,54
498,292
31,668
12,664
470,459
43,651
255,916
121,598
909,128
166,587
236,673
301,421
75,603
495,771
81,646
743,226
549,760
670,641
143,886
695,307
911,57
832,303
778,332
1055,479
1099,0
996,164
555,22
380,417
464,676
984,28
1089,90
723,518
627,401
69,1058
298,890
544,137
154,208
647,397
509,265
406,819
882,272
204,968
337,585
816,174
872,371
74,211
685,374
899,971
525,492
324,511
559,414
262,545
681,269
193,594
953,53
537,758
836,389
263,793
943,134
180,615
1096,65
990,93
931,254
551,131
416,980
96,621
776,905
510,764
958,109
649,693
100,1027
165,589
753,521
315,524
1064,1066
176,375
151,25
889,140
915,287
