User_ID,x_coord_m,y_coord_m,distance_m,angle_rad,zone_assignment,path_loss_dB,path_loss_linear,shadowing_dB,rayleigh_fading,h_linear,h_dB
114,0.0,0.0,0.0,0.4200180554725536,0,68.4093320415347,1.442337170423828e-07,-2.3928640590999066,1.1011033428792556,0.0005508136345420287,-65.17989204540334
115,0.0,-0.0,0.0,5.3613229986955435,0,68.61619849257922,1.3752452409439852e-07,-2.2364902170881615,0.4316616835655795,0.00020708950329772778,-73.67673700497758
116,-0.0,-0.0,0.0,3.179436372118539,0,55.86938576883078,2.588578997048698e-06,-6.322613173138622,0.9674557221825356,0.0032232386932505392,-49.83415022430229
117,0.0,-0.0,0.0,4.779730150367482,0,66.7928621027475,2.0927328411546925e-07,-7.0343199092805415,0.6458407853513246,0.0006640462949769396,-63.5560229929056
118,0.0,0.0,0.0,1.0036421238026911,0,64.92850472285362,3.2147671933850184e-07,-1.923184709654531,1.2421531146956466,0.000878838617108295,-61.121811736399145
119,-0.0,0.0,0.0,1.610462692651846,0,62.66315869688336,5.416068273507919e-07,5.549184740236994,0.7398623018958642,0.00028743108050613485,-70.8292728832505
120,0.0,-0.0,0.0,5.460579921583879,0,66.04522552322842,2.485864473309232e-07,5.102723780767314,1.153720374020517,0.0003196708949389393,-69.90589556362215
121,-0.0,-0.0,0.0,4.662894942551874,0,58.87638547233412,1.2952734176254387e-06,0.46605269732147764,1.0456710461308214,0.001127906694652791,-58.95453309810427
122,-0.0,0.0,0.0,2.855279470738099,0,66.09173209446226,2.4593865326468205e-07,3.293065954861149,1.426873519478274,0.00048433468962714126,-66.2970699714401
123,-0.0,-0.0,0.0,3.2332418129675147,0,68.94653720032503,1.2745188997280375e-07,1.982848901064395,0.9428304333025123,0.0002678948022707211,-71.4406537373836
124,-0.0,0.0,0.0,3.0565526965329135,0,67.69617747869906,1.6997390502809855e-07,-2.004654952342956,1.141954639935561,0.0005930246244221841,-64.53853310802916
125,0.0,-0.0,0.0,5.993638574660193,0,61.21316028241015,7.562823617401337e-07,4.448142266669147,1.0826281560051232,0.0005641754580587086,-64.9717025519243
126,-0.0,-0.0,0.0,4.272261080624379,0,63.77316135747897,4.1945354024450177e-07,8.8228433871528,1.0213501100310522,0.00023953799098528185,-72.41243625539411
127,0.0,0.0,0.0,0.30992643792493324,0,67.48286989428019,1.7853074224339528e-07,7.32845993648925,1.0084807363659807,0.00018327410837691826,-74.73784839974965
128,0.0,-0.0,0.0,6.148167258750624,0,62.09326621462802,6.175517809865442e-07,-9.05073515686211,1.3936275166792114,0.003104703704414793,-50.15959635245112
129,-0.0,-0.0,0.0,3.7934442543789357,0,47.890447809332485,1.625381150955714e-05,-6.280119676439822,0.7604385258155657,0.006317535697626409,-43.989045799050345
130,-0.0,-0.0,0.0,3.320798448154469,0,65.84545366898357,2.6028829170453125e-07,-10.855173158399024,0.9692840506497454,0.001725587718267266,-55.261257720503345
131,0.0,0.0,0.0,0.4323105523800757,0,65.90509059575695,2.567384650763929e-07,3.099244424449098,1.3345013514932258,0.0004732626889471563,-66.49793527120154
132,-0.0,0.0,0.0,2.9032812878002816,0,65.34146036743871,2.92316926173186e-07,1.4484204786178476,0.8010185834998419,0.0003665629352415391,-68.7169966897583
133,0.0,-0.0,0.0,5.183634302751962,0,67.34921204148532,1.841106010677295e-07,2.7965825095210746,0.8920799493441642,0.0002774048505217811,-71.13766255244758
134,-0.0,-0.0,0.0,3.761538898640766,0,66.35642562732522,2.3139684715069012e-07,-8.248810490140686,1.2181379013367581,0.0015146618930245983,-56.39368412192398
135,-0.0,0.0,0.0,2.236574342888122,0,67.34129367975493,1.8444659064109833e-07,-0.6003467718700627,0.8457813816153056,0.0003892340053427976,-68.19575582847725
