u,v
1049,101
62,380
1001,61
178,155
764,481
1077,47
483,620
332,231
1089,21
491,651
436,953
98,567
609,881
744,660
1009,851
1033,125
700,263
1030,227
793,400
735,477
933,294
905,223
1094,913
208,164
790,403
1053,85
957,260
33,824
1062,44
686,538
335,1018
856,232
843,113
490,492
853,333
758,419
7,142
941,284
634,649
893,244
723,336
749,864
915,277
161,74
616,865
781,304
788,590
985,201
785,414
761,447
1034,84
974,182
308,214
643,631
825,360
608,1027
559,753
883,319
1005,192
195,961
539,640
287,159
699,512
475,228
229,334
1069,42
708,170
468,207
680,346
1012,163
496,445
613,692
1065,35
504,803
554,633
816,382
527,279
396,470
350,830
1092,1058
519,293
384,325
769,441
183,838
226,827
402,894
560,1090
383,234
1081,38
252,290
860,317
331,1099
578,738
405,676
416,914
948,268
1052,87
677,555
767,210
855,341
358,438
285,844
810,684
658,568
255,727
359,766
375,1021
904,309
1040,90
289,859
939,187
682,543
413,922
773,420
663,548
983,211
506,802
18,728
650,596
540,562
871,918
594,551
988,200
498,821
645,602
675,225
774,356
535,587
745,469
792,401
924,53
259,1088
218,156
589,167
808,345
525,173
494,823
731,278
995,180
963,246
665,552
720,497
617,670
812,351
877,328
908,306
872,11
935,296
449,820
842,644
1096,222
772,427
399,303
1051,89
669,563
713,368
1007,168
862,329
86,117
923,205
709,245
421,861
322,986
683,601
896,318
765,890
624,533
408,936
697,630
135,768
801,440
459,847
629,1020
940,891
1004,152
959,257
521,678
271,1061
958,926
307,834
712,474
1016,220
912,1084
342,968
558,690
854,185
826,352
956,80
876,874
595,586
253,984
831,305
610,584
270,1064
479,829
26,29
615,671
411,932
520,946
518,784
1076,1
966,376
20,418
711,653
46,147
999,153
628,664
990,199
1035,121
588,722
783,412
1098,6
971,221
972,186
884,311
1086,37
172,599
762,977
726,148
698,175
1008,233
704,901
857,338
1078,572
503,502
770,428
1014,160
433,532
991,176
297,937
759,455
806,387
954,374
639,646
571,740
614,482
476,1006
45,145
129,144
942,265
656,573
882,372
529,779
597,267
580,196
429,930
301,1010
534,705
989,224
920,264
406,955
478,166
978,443
370,889
688,381
641,547
928,213
603,691
75,154
791,235
393,967
695,514
1042,82
15,526
997,852
752,258
191,868
687,537
323,242
754,456
1067,22
1093,169
513,775
409,556
500,814
945,261
488,202
366,981
763,388
1057,606
714,950
327,742
1083,487
579,734
516,794
283,592
849,585
786,407
273,1054
1087,484
782,275
809,238
340,1071
642,637
298,171
694,1074
703,485
892,281
528,880
367,316
778,417
836,349
1072,68
565,636
458,848
313,430
993,198
295,1059
756,1036
1017,137
911,254
622,389
435,544
434,1003
625,970
887,292
511,795
879,324
927,230
425,895
310,679
776,424
462,813
807,1085
1091,188
906,72
501,243
426,994
674,174
898,315
344,30
566,897
733,885
25,250
564,546
593,353
444,373
833,194
291,1043
1045,760
1025,126
249,1046
1097,151
736,508
943,569
737,473
747,276
755,378
561,247
621,536
442,165
612,716
903,114
553,666
355,947
789,394
522,715
545,689
655,570
910,302
840,314
729,626
619,741
607,1032
952,240
472,835
719,944
339,979
531,750
632,652
1037,81
938,197
725,489
949,206
710,873
542,215
819,362
272,1056
817,343
604,217
385,667
623,706
951,181
1075,49
916,550
724,627
371,369
286,1048
701,909
395,964
577,437
1002,92
996,179
70,377
598,398
780,146
878,312
693,523
423,900
702,510
858,330
787,288
347,965
1031,685
798,581
661,557
1095,13
448,867
415,919
363,509
461,248
507,800
541,771
431,899
673,1079
980,184
600,219
1047,112
804,354
1024,119
657,582
681,549
452,976
743,869
357,815
992,14
524,574
751,464
460,846
1011,796
515,116
365,446
672,454
962,256
902,251
23,17
56,203
732,486
757,668
1000,157
748,467
982,216
1070,63
1038,934
432,886
390,969
280,618
410,718
379,987
326,832
907,212
457,241
274,1050
611,973
998,107
863,300
493,209
929,730
1068,31
931,282
870,177
1080,5
583,1023
1022,149
648,576
1044,204
480,638
739,471
917,239
591,465
818,364
495,1013
925,517
1041,54
921,236
822,361
662,143
320,1026
1019,237
266,1082
635,647
397,190
262,1039
575,605
717,707
453,499
1028,83
1015,150
422,777
1063,59
450,866
1029,66
505,811
439,875
828,659
451,193
850,189
28,337
960,79
463,841
1060,404
466,837
392,799
1066,69
845,348
391,654
1055,78
386,975
299,162
805,797
158,321
269,1073
530,696
