User_ID,x_coord_m,y_coord_m,distance_m,angle_rad,path_loss_dB,path_loss_linear,shadowing_dB,rayleigh_fading,h_linear,h_dB
0,3312.2536065172417,-913.042893973052,3435.792671294524,6.014209232587923,154.67666746887613,3.406695000079399e-16,-12.407408818501954,1.2571590923446958,2.3203679987990222e-08,-119.99766234101162
1,2533.4627936767843,3000.1766805287884,3926.7663339360183,0.8695402440635963,166.87671253580496,2.0527154279008892e-17,-2.2376475995261305,0.5522250278043381,2.5019605576626055e-09,-119.99997281409031
2,-630.3664931202753,4683.5206622767455,4725.751549713756,1.704584772038785,170.50279825825945,8.906768698181632e-18,-1.4268158046648516,1.3602163415459085,4.05945821264405e-09,-119.99992843232917
3,-3664.1316261193147,-715.8342886349369,3733.400501193685,3.3345252264047356,164.89352355508316,3.2407657808091625e-17,-3.453269868445802,0.2922353564936604,1.6636293771385613e-09,-119.99998798021024
4,1226.620070722309,-2037.520655287162,2378.252976161415,5.2542895281986794,156.37683168408483,2.303121404750745e-16,-5.115333100402824,0.6227044345830549,9.450186389680396e-09,-119.99961216618865
5,4629.882363718961,-1710.9182494642855,4935.8942409887395,5.92921166900558,177.47629711826696,1.7880114194759787e-18,4.885359445442951,1.1546304443379334,1.54393192853481e-09,-119.99998964762273
6,-4130.458845730041,245.14632836517157,4137.727274553081,3.0823113244228018,170.24414102437737,9.453353484706546e-18,0.3343427778014136,1.6008706152498413,4.922085821486121e-09,-119.99989478505945
7,-2038.6055666408727,1463.0857232230483,2509.289239971802,2.5190929639850266,167.3709998545232,1.83189262631714e-17,5.063591430224302,1.845944855249589,7.900757467129073e-09,-119.99972891329588
8,-327.21083254565326,-1201.2842053203733,1245.0504692129634,4.446456284209726,154.07200586557005,3.915609859979985e-16,2.417329322142846,0.790042741762208,1.5633286761491706e-08,-119.99893871546819
9,1448.1508772295317,4282.695243429186,4520.909146544712,1.244725963919416,176.87533163026137,2.0533682238568167e-18,5.61929627755778,0.666280920086951,9.54752480318842e-10,-119.99999604118047
10,1055.7026602120968,-2591.9320287173487,2798.681787604609,5.099175470839541,170.5629283391057,8.784300137032823e-18,6.596422008742416,1.0526361562744189,3.1198367265977176e-09,-119.99995772866826
11,2382.0032890957473,3172.810825794388,3967.4510968052305,0.9268122540462407,176.38415393598305,2.299241588797854e-18,7.113115482319544,0.6907045461942773,1.0473325899511625e-09,-119.99999523620232
12,-4426.395824202368,-1.0677437535839491,4426.395952983972,3.141833875517357,172.79110104202547,5.258839251371808e-18,1.8562088642623689,0.6835924171821006,1.5676250132219946e-09,-119.99998932745127
13,2575.6174677383406,-1581.2955080575948,3022.300584641109,5.732572912645045,176.44865804969928,2.265344180561617e-18,11.31370704610588,1.4853473195211842,2.2356052166404586e-09,-119.99997829431706
14,-2288.079770939345,4115.983651551859,4709.206988233159,2.078158827844782,175.38680370496678,2.8928081310478597e-18,3.5104983382552706,0.6782838528671192,1.1536426226632178e-09,-119.99999422001636
15,-2080.4479396783845,-303.7742345096855,2102.5086005208113,3.286581914708067,147.5902483550303,1.741707269517245e-15,-12.028707052968276,1.4909672790709476,6.222368034177577e-08,-119.98321751351101
16,-695.0562693900426,-3727.348742970296,3791.600172663337,4.528031684563664,175.767449095037,2.6500562386648642e-18,7.185527318945607,0.7765363777033427,1.2641230513810104e-09,-119.99999305994893
17,-553.6337174188046,-477.4430814474197,731.0692095041154,3.853230634857892,140.75234960785616,8.409400555153631e-15,-2.8093307228858837,0.911743482086594,8.360941541131021e-08,-119.96974611770982
18,-3060.5568751527258,-3316.2544139982842,4512.710019977765,3.967067372192887,174.4298823058227,3.605884148662213e-18,3.201439277254292,0.7570250277248419,1.4375273708138245e-09,-119.9999910253792
19,-2015.0295642486712,-4082.446125060485,4552.659718100789,4.253887435870475,177.73600902677654,1.6842210744388533e-18,6.373594275208005,0.24052328659487132,3.1214521240173e-10,-119.99999957684679
20,-2773.69913985207,-1172.9224156225375,3011.503596459071,3.5416603157761615,162.30557383315872,5.880884049073385e-17,-2.774977755456894,0.954504164122611,7.319798665184059e-09,-119.99976731362791
21,3924.599916069017,1447.877953505565,4183.160894521797,0.35343289757774854,170.41142795302105,9.096141438433677e-18,0.33563496770331414,1.6937437838194438,5.1082990838045195e-09,-119.99988667355161
22,1025.6393152463445,-3147.2898966110583,3310.19179176812,5.027416742313781,181.18894832211328,7.605104181600655e-19,14.670954739032036,1.0615133631583558,9.25716595901762e-10,-119.99999627830975
23,1026.1208795196314,-3846.907085824622,3981.4090704615905,4.97305907928012,180.78715697987195,8.342271156523379e-19,11.462735853368601,0.6674980391080779,6.096662377642223e-10,-119.99999838575846
24,303.6032893749023,-147.3341186215,337.4645164002208,5.831378854733584,115.59836086702079,2.7552684124169594e-12,-16.21275621440383,1.5714813004442976,2.6085020010980924e-06,-111.07667007810647
25,103.88443170625382,-4824.511852731114,4825.630175665551,4.733918284044449,179.43937016724345,1.1377922814468587e-18,7.1918458483449825,1.287462595106805,1.3733021876893074e-09,-119.99999180939228
26,-1478.5413652892291,700.2007278925468,1635.9601548364772,2.6993073545361717,160.1862253819786,9.580263665951494e-17,4.381047043734189,1.869102478871741,1.8294554758650895e-08,-119.99854669980108
27,4870.869877320572,-951.5281895573081,4962.940585712379,6.090264129756245,175.06661740999573,3.1141409041089506e-18,2.392616675780751,0.7320184730432819,1.2917877756658782e-09,-119.99999275286604
28,177.6231503644439,4879.027577977681,4882.259731949146,1.5344069564626093,175.73790517934046,2.6681453348391522e-18,3.3130413138994372,1.471485384372182,2.403591689914759e-09,-119.99997490978144
29,1101.643650413687,3156.3541421330433,3343.08094473604,1.2349911742454343,180.25447480797564,9.430886522114632e-19,13.586200510528693,0.21249753981795377,2.0636220798629678e-10,-119.99999981505412
30,-1034.5424961329034,-227.49297379482536,1059.2597554098388,3.3580448797887765,147.32674141053138,1.8506566791017673e-15,-1.8714781962041525,0.9389352979489416,4.0392301139851256e-08,-119.99292009453146
31,-2074.1030618226937,-1996.5511101267762,2878.9094890966503,3.907941650011073,166.70351279279106,2.1362334971240916e-17,2.307399328522057,0.5908198983214934,2.730734479258756e-09,-119.99996761516863
32,3580.1854066861442,-1399.3759050666931,3843.9537549155893,5.910577018232862,172.53472709624904,5.578626562426226e-18,3.744358626085678,0.7672483067067146,1.8121727010630092e-09,-119.99998573792337
