User_ID,x,y,h_linear,h_dB,LOS
0,-4528.243279702388,845.8458674868779,3.159838626552502e-08,-150.00642704641942,False
1,-2107.583000716696,174.619638400067,1.490293548660457e-07,-136.53450528837686,False
2,-823.0673122170101,825.6152598036524,3.1832699377165095e-07,-129.94250335664228,False
3,-1400.9895492860335,2660.016811036519,1.33754819661521e-09,-177.46731973425983,False
4,1333.047962342338,-2260.089897604792,8.894976851948428e-06,-101.01710257900655,True
5,-914.7295444580858,3523.2478599839005,9.173508789895958e-09,-160.74834357813535,False
6,1462.166004280014,2347.3481781205187,3.3875187568586815e-08,-149.40210942319572,False
7,-1429.1759703094617,2359.939623114029,6.17417111872442e-08,-144.1882860821748,False
8,-1479.4960906525016,-777.5752195986137,7.528223193241782e-08,-142.4660348956846,False
9,-1364.6625639373133,-2094.080092448926,4.992560768837479e-08,-146.03335883001725,False
10,-45.3299182790749,4789.435524612778,3.4927034745893756e-08,-149.13651699209953,False
11,1112.0375879325063,-2316.6880960456447,9.69144760979771e-09,-160.2713307557826,False
12,1115.2790879909749,-4086.6238807515574,3.209069804943891e-08,-149.87214605448085,False
13,-2567.9086209064767,-3879.268122910306,4.102908011062495e-08,-147.73795270157405,False
14,-3205.865626466462,3146.3332056816857,4.418217699501914e-09,-167.09309207392,False
15,-750.9219047826865,2167.920860960621,9.361043293134916e-09,-160.5725870976983,False
16,-1563.1024129227742,-1318.2513543046857,4.839725777658341e-08,-146.30340543307642,False
17,-3.2053909667911675,1080.578325490819,4.7940254356668355e-08,-146.38581214152805,False
18,176.13629474007232,977.0024562981871,1.3381130763075146e-07,-137.47007879409952,False
19,527.3683008329248,2174.316655794049,3.4455981897759386e-08,-149.25445530534634,False
20,-4480.62499664736,-2210.7882548082594,2.002740004784061e-09,-173.96317262029638,False
21,719.8506665756078,2966.730435349302,2.4761327027929404e-08,-152.1241709023264,False
22,4245.536698859877,-994.0699104478094,7.4395310769095975e-09,-162.56792130107203,False
23,-3433.774326203659,-214.60415602602023,2.0284450994923444e-07,-133.85669202203292,False
24,-3181.7940877466804,-1618.3538020536905,1.275319309142637e-08,-157.88694024641674,False
25,-346.66254199150046,-4848.276550666335,5.704584565762786e-08,-144.87536728831918,False
26,340.9865888109194,1618.6087713826466,4.059030369692588e-08,-147.8313399988878,False
27,1340.3992789895915,-3135.388140566503,1.9345271285281384e-08,-154.26805453152778,False
28,-336.0888877321895,1850.9256487128205,3.742390499532735e-08,-148.53678586916112,False
29,2179.589144710487,2950.950730558433,8.99649924310812e-09,-160.9175636241795,False
30,1106.940960758955,-2499.9296233894624,4.583366303102269e-08,-146.7761191432891,False
31,-1455.196833345148,3365.417160129358,1.4960510034157368e-08,-156.5004914363741,False
32,3899.384797913046,1198.1179588946977,2.3557137615178224e-09,-172.55386324422932,False
33,-2690.9938320512556,-1366.298726511062,2.4190683311401318e-09,-172.32344742900176,False
34,3874.79046134423,-749.3092579434607,1.8779920497536957e-09,-174.52150114897836,False
35,2357.1864608698907,-3242.189710646489,7.00919403511921e-09,-163.08539922065162,False
36,-2938.7146710174216,-1365.1013093471508,9.427715148163404e-09,-160.51094969155375,False
37,-679.7728824358871,3101.446384924115,5.289711638386045e-09,-165.52971816671476,False
38,-2698.10086567369,-1575.042815628959,1.126526843063486e-08,-158.96439810913802,False
39,356.1623900353023,3166.6838196663443,7.394716399678701e-08,-142.62145208607,False
40,450.65515099455024,1337.371515185487,1.814365032322103e-08,-154.82502793880707,False
41,-829.1354302897574,-856.3378267601595,1.6372368203137303e-06,-115.71776463353018,True
42,-1268.266818503646,591.4152457536603,1.9294985199069096e-07,-134.29106598849188,False
43,2019.8648477279175,3648.573866991221,6.277033496489374e-09,-164.04352742897407,False
44,847.3254509578145,104.94571352708623,1.404402652418014e-07,-137.050105332203,False
45,3484.713957580106,-586.5825833363051,2.8827515722795507e-08,-150.8035543461267,False
46,-8.448763173084833,1820.930136499579,1.8253830205254e-07,-134.7728722869546,False
47,-231.2264412457221,-845.8280980869973,1.123840311287488e-06,-118.9859001543002,False
48,3741.322710155418,-1410.5814709977924,3.4519601159973464e-08,-149.23843299715168,False
49,1072.3469382101243,-3162.281728768277,5.537529166251836e-09,-165.13211105846722,False
50,4870.640481283109,-801.265995206909,4.447820376719409e-09,-167.03510257496671,False
51,2870.6513862799475,-59.23620294042705,2.178011939078533e-08,-153.23839608871342,False
52,-173.40791880445167,2203.531319048038,2.2409200438227202e-08,-152.99108518181396,False
53,1174.8161745508214,3964.96686793837,3.923598048601057e-08,-148.12608842987882,False
54,851.0699936962392,-2837.807480698683,5.685726208631045e-08,-144.90412837932035,False
55,-2945.6294265489673,-3255.6366681388927,6.745006792972756e-08,-143.42022339802799,False
56,-2984.5417709329954,-3299.620880009249,2.104912731995588e-08,-153.53490546052154,False
57,-2523.6302789080864,-2174.432096781599,2.4050915797482997e-09,-172.3737569345833,False
58,-1589.8880910035095,2047.6726763673007,2.5457135515854742e-08,-151.88346812113082,False
59,-260.62207655592834,727.7957711986178,1.3169700237536656e-06,-117.60847560725375,False
60,757.4157343837279,-2951.209167358962,9.68650631092587e-09,-160.27576003128812,False
61,-830.8093437511719,-1324.0195715065272,8.253360851220506e-08,-141.66727808738256,False
62,1902.630895579275,3816.812726560607,1.1959915328206076e-07,-138.44536527492698,False
63,3375.87412503729,-299.3067411479484,4.571874108741832e-08,-146.7979247539095,False
