u,v
112,866
897,916
883,87
110,667
517,780
550,966
156,261
49,1038
759,569
943,250
662,627
1024,961
64,690
671,712
426,872
828,1013
262,382
749,640
272,1070
942,388
864,963
460,394
374,452
58,899
675,538
463,786
185,921
344,1094
1043,714
360,544
631,1053
829,632
239,928
491,246
859,511
464,903
1046,566
587,299
405,408
715,893
831,40
603,661
894,236
421,541
521,219
1047,832
1078,1085
499,954
617,610
328,983
1006,907
201,888
168,445
29,296
747,823
1084,835
2,925
615,365
817,509
465,170
311,539
937,663
522,988
688,117
830,210
186,126
39,592
1001,940
810,97
546,783
1097,1
834,45
1099,855
486,768
1087,481
225,593
698,633
342,113
36,177
1066,305
744,910
334,118
1081,681
590,852
658,596
490,1030
870,497
758,274
533,1077
842,26
149,575
313,436
998,548
636,1080
330,516
228,886
896,500
540,316
642,611
229,976
222,1089
321,543
1071,626
73,728
1048,14
417,785
90,628
434,209
1096,1073
270,604
208,391
844,211
235,884
31,578
82,660
980,718
470,369
703,1007
89,946
1034,33
12,583
822,537
814,542
42,471
123,279
86,379
80,982
105,914
437,987
116,532
52,1005
806,570
286,287
199,557
1063,900
245,17
1031,697
971,902
24,552
101,259
1067,381
282,429
275,390
145,689
861,114
726,1009
79,1000
55,377
27,962
639,285
190,458
469,776
512,756
763,1003
589,558
100,668
247,449
46,41
196,901
178,349
802,549
622,1018
702,620
795,918
488,767
307,862
574,699
981,147
478,609
843,213
137,972
644,650
936,944
94,1095
711,169
338,171
939,451
216,56
370,779
625,520
176,276
5,784
242,230
1056,554
71,1004
343,380
525,518
523,737
68,422
231,885
364,820
577,308
339,665
1050,677
973,1068
188,124
301,666
1045,827
223,746
530,336
20,1079
695,970
7,969
536,815
824,553
111,1044
140,851
203,898
9,1042
721,317
1012,789
34,708
1064,836
687,858
293,135
420,761
515,751
251,669
212,997
195,926
974,389
1076,28
941,221
37,1072
960,985
166,975
180,492
1039,729
965,35
205,256
867,375
796,95
54,1017
808,563
565,1092
298,977
413,70
51,1029
562,278
404,357
529,366
22,440
580,686
493,300
461,994
25,958
887,348
716,466
226,477
102,432
1025,1090
243,142
732,419
996,138
288,159
534,202
337,182
468,373
588,676
252,879
115,325
38,1054
396,106
362,876
456,376
395,406
1057,1020
327,271
175,232
682,319
423,315
309,479
304,809
59,978
290,227
825,233
507,332
356,410
692,881
335,634
826,979
568,693
924,220
264,857
1032,19
472,999
206,623
483,770
257,1083
841,725
501,397
122,629
412,984
1033,248
964,414
108,838
62,215
572,713
132,777
648,266
121,139
409,951
303,277
917,347
318,424
351,839
594,340
224,905
807,551
510,621
265,933
238,1065
932,75
157,353
673,736
197,398
57,513
6,678
128,1049
1002,292
670,447
906,77
559,607
13,183
120,654
1051,4
605,323
255,717
804,968
989,47
130,484
608,346
567,67
88,487
249,1069
326,624
160,573
98,280
1008,172
723,863
65,1015
263,869
727,595
23,878
146,967
724,260
181,1055
527,1036
154,144
103,498
194,845
579,189
385,812
416,400
950,352
1093,1075
269,637
83,367
679,630
345,614
165,656
44,1022
719,446
378,818
601,329
848,435
794,891
482,359
720,258
959,302
612,78
774,485
93,672
240,700
425,782
1019,694
1016,957
184,930
119,684
762,403
21,387
418,361
801,480
1062,8
411,474
1058,383
560,701
150,955
50,450
384,704
754,148
341,742
143,659
283,819
691,217
582,310
649,638
63,505
664,358
938,350
91,990
127,934
528,442
508,1040
920,72
606,407
706,494
3,495
204,912
48,646
947,956
1028,99
645,218
193,475
386,241
992,60
743,268
1082,875
599,214
131,136
792,129
613,652
730,581
860,291
1098,846
890,161
443,753
473,775
438,0
880,134
503,1041
635,294
187,683
1035,929
439,10
909,524
733,856
526,643
600,354
556,769
415,793
312,399
30,811
453,923
1014,173
462,96
430,162
813,1086
740,598
986,1023
798,585
949,61
535,467
1026,448
84,680
519,333
306,207
141,576
167,952
393,877
1011,1088
92,153
791,401
602,889
586,935
705,69
799,908
547,324
284,597
514,1059
163,545
911,457
15,948
295,1091
455,991
904,152
1037,16
76,158
174,739
892,43
853,1027
427,757
372,431
192,244
591,618
710,179
297,913
237,871
444,428
927,433
709,619
191,355
722,1074
53,561
281,657
833,267
109,322
849,760
363,476
854,555
441,1060
584,331
273,847
840,922
32,641
320,788
11,289
868,504
805,564
651,506
459,821
771,571
502,764
915,454
74,85
837,1010
66,993
133,674
489,696
873,164
748,151
931,254
198,919
653,816
155,945
125,953
371,685
107,895
81,995
234,707
874,402
496,865
773,1021
1052,18
647,616
392,655
531,850
1061,750
104,368
200,314
882,253
