u,v
120,968
504,814
697,473
92,906
818,781
215,64
984,148
964,188
740,443
948,329
805,271
605,911
841,355
621,608
510,759
874,1026
762,318
823,334
222,453
872,446
1099,70
58,607
994,152
826,348
1039,74
800,30
721,313
904,267
515,455
398,962
1086,164
850,305
1032,53
413,938
929,198
100,487
664,538
842,306
577,649
464,867
656,561
553,688
998,172
509,798
919,126
846,303
108,54
844,388
489,816
433,915
895,15
445,898
912,95
536,500
13,316
1020,302
663,559
580,552
460,883
956,165
727,342
548,739
703,384
528,770
1011,119
920,247
847,123
584,634
838,312
109,23
1029,419
490,361
856,357
125,614
585,617
809,343
892,368
735,332
314,638
951,185
485,813
28,290
1059,145
766,404
543,750
927,129
1013,132
80,345
16,208
705,272
1017,31
851,255
597,586
560,686
594,422
331,457
730,468
640,565
725,362
391,1002
713,406
620,178
924,589
619,609
765,425
635,590
452,886
396,973
793,389
612,615
1001,0
465,843
523,775
852,304
714,501
1084,34
854,246
195,421
551,712
378,1031
440,1024
1049,85
575,660
416,923
158,408
29,910
742,437
710,503
700,431
1090,217
531,757
644,121
679,353
19,990
20,308
581,641
447,888
459,871
435,913
444,891
49,51
887,167
532,702
859,441
849,140
631,592
799,319
450,907
643,566
496,794
475,860
1069,674
977,173
1041,993
1081,1075
925,153
848,544
596,341
1091,939
512,756
949,190
734,320
749,430
88,950
876,4
442,377
434,46
1064,707
102,228
908,212
1016,239
618,495
1044,356
555,695
547,691
105,257
837,264
868,288
36,916
822,266
991,196
595,623
642,564
38,980
875,295
732,237
945,192
1080,17
103,709
116,499
83,84
37,44
930,203
1053,292
8,840
928,242
650,554
1063,67
900,180
869,220
737,311
48,723
403,960
922,204
98,333
996,400
466,836
947,651
670,513
659,522
637,574
392,1072
682,505
694,470
626,601
613,482
275,514
905,263
690,338
751,214
622,567
1083,40
934,326
662,541
530,758
1009,347
665,537
358,395
646,542
790,299
824,310
1097,78
511,753
733,448
828,280
273,27
724,61
525,755
957,183
803,372
9,628
193,839
25,325
47,474
418,1070
897,281
518,352
562,678
901,382
1043,66
866,293
369,1055
708,350
963,747
699,301
385,1008
498,787
1082,39
937,200
881,287
786,278
2,480
1057,769
791,393
748,32
1003,294
784,363
82,845
893,279
1006,147
569,676
696,488
1098,1
986,336
771,411
896,671
857,194
506,772
792,232
1019,122
1045,3
463,834
133,779
11,286
878,774
632,462
630,529
647,380
410,943
43,988
741,225
175,250
469,858
652,571
975,181
497,804
978,335
1074,52
946,797
645,549
591,578
801,397
870,240
683,432
669,524
974,315
754,321
865,18
1047,174
481,827
573,672
965,141
5,71
520,764
1093,546
472,864
1035,56
1033,284
680,502
115,77
932,219
1094,227
291,806
42,376
882,236
940,205
1073,69
124,832
33,1050
718,259
449,879
1030,107
616,458
383,1028
967,154
1046,307
979,128
606,557
778,394
982,179
576,296
534,717
1014,131
1051,269
1061,72
1023,216
985,171
1038,97
729,492
1085,276
821,346
14,1022
722,471
667,535
853,298
533,693
736,625
244,599
812,364
668,527
738,424
370,1071
961,371
648,539
627,593
681,484
81,330
570,467
706,486
657,117
1092,274
829,309
375,1042
1096,6
918,256
971,658
817,209
68,997
966,161
1010,106
863,96
1076,60
427,935
941,253
958,324
776,55
519,789
420,914
1025,112
1015,86
1007,91
99,477
728,401
493,782
1037,351
1005,139
1065,50
942,199
890,436
572,675
405,507
954,182
113,744
701,249
820,349
673,339
989,176
692,438
381,1052
819,268
831,233
454,902
1048,87
479,833
7,456
1067,118
1040,101
889,206
655,277
545,414
654,568
684,429
1021,114
1088,24
1000,149
983,743
752,322
880,260
830,12
1004,146
873,328
516,746
719,251
588,600
57,317
855,297
340,367
1056,76
1079,41
715,402
639,282
603,359
611,610
811,366
760,428
726,426
207,773
1012,136
909,160
583,633
933,337
390,992
587,365
796,386
931,22
959,111
1077,94
894,387
1068,45
602,624
582,636
423,899
1018,62
884,211
767,300
689,399
885,283
807,354
780,10
563,677
491,810
1060,73
550,716
483,815
995,163
917,262
1095,21
763,213
1087,26
976,177
221,415
439,903
953,184
999,151
556,494
777,224
451,877
1054,761
972,63
1058,75
835,323
579,653
90,861
698,461
526,745
731,476
720,210
802,374
1034,104
921,245
409,955
1066,65
558,687
1062,360
478,825
1027,110
987,711
685,248
1036,344
795,379
862,289
944,197
59,981
517,785
417,936
1089,35
540,521
666,508
926,157
969,137
788,223
808,201
143,970
598,629
768,412
783,373
704,229
1078,327
604,407
661,285
952,187
