User1_ID,User2_ID,h1,h2,P1,P2,R1_bitsHz,R2_bitsHz,R_sum_bitsHz,Mode,Throughput_Mbps
136,324,7.788551343489759e-09,6.964795423085124e-08,0.8536410588202852,0.14635894117971482,2.0380657329588545,3.4846023021929065,5.522668035151761,NOMA,0.44181344281214086
338,319,3.833244466003937e-09,3.00976687554424e-08,0.7968336909537768,0.20316630904622324,1.4420989079130522,2.8308297464504255,4.2729286543634775,NOMA,0.3418342923490782
402,308,7.29471701675239e-09,6.59174975296631e-08,0.8497361944157436,0.15026380558425645,1.9844632337277792,3.4469197214364686,5.431382955164247,NOMA,0.4345106364131398
316,304,5.30911056854779e-09,4.6067295400518036e-08,0.8260113686703487,0.17398863132965126,1.7135341455459743,3.1723572055555547,4.885891351101529,NOMA,0.3908713080881223
435,232,1.6412296713758564e-09,2.0173839713635003e-08,0.749944106626012,0.25005589337398804,0.9051062462278463,2.5956438921372547,3.5007501383651007,NOMA,0.280060011069208
401,443,5.2502500859701054e-09,4.5717079225259426e-08,0.8253190875848844,0.17468091241511563,1.7049744198305001,3.1676631853890806,4.87263760521958,NOMA,0.38981100841756644
44,347,3.604548652966926e-09,2.825666466630854e-08,0.7918904049210387,0.20810959507896132,1.3955884576323931,2.7825098524007874,4.178098310033181,NOMA,0.3342478648026545
70,488,1.0565051891662121e-08,1.351877119209706e-07,0.8840458341730537,0.11595416582694629,2.3778544409811864,4.059664894742378,6.4375193357235645,NOMA,0.5150015468578851
103,268,1.0250654399156647e-08,1.1721176295586126e-07,0.878873015783389,0.12112698421661094,2.327388295598421,3.9257628125024744,6.253151108100895,NOMA,0.5002520886480716
40,109,8.104490617609549e-09,7.152999542178817e-08,0.855749113549946,0.14425088645005402,2.0694950687917917,3.5005809478614505,5.570076016653243,NOMA,0.44560608133225943
195,228,3.8058465134935915e-09,2.9462805912577787e-08,0.795622199054214,0.20437780094578595,1.4346727569425426,2.811788199933699,4.246460956876241,NOMA,0.3397168765500993
126,234,2.1967121455284877e-09,2.294537190727905e-08,0.7656452769420312,0.23435472305796878,1.0774521163876716,2.6729584813683616,3.750410597756033,NOMA,0.3000328478204826
102,391,5.972121389528161e-10,1.5049054310802695e-08,0.7078247380596192,0.2921752619403808,0.4435207587729237,2.4321473649907697,2.875668123763693,NOMA,0.23005344990109544
