u,v
489,175
1044,216
84,217
335,373
370,940
101,60
181,790
440,1063
16,90
844,749
331,1003
865,592
559,979
313,271
363,145
672,682
141,829
272,988
557,640
369,604
50,1085
956,629
34,107
28,1041
964,1018
1052,751
506,580
115,939
667,459
787,786
336,742
349,1047
185,189
726,521
678,343
551,746
662,383
46,306
620,378
595,936
298,1074
290,661
314,405
1016,41
142,1013
999,920
884,384
800,785
982,986
1060,838
86,543
1002,710
1046,1080
1089,56
893,917
194,733
148,149
345,1034
219,1042
29,40
346,613
112,554
644,618
998,303
900,705
415,365
330,822
51,709
319,394
872,347
442,146
910,201
472,265
253,766
627,431
993,1045
544,259
1004,957
821,972
942,1006
532,127
263,134
553,809
743,262
208,813
1083,520
1084,450
390,683
116,231
225,665
43,240
795,889
358,615
151,223
433,814
696,464
848,576
670,323
680,832
89,257
504,539
929,234
285,933
779,344
894,342
717,25
886,109
967,283
61,653
1021,564
243,635
763,758
836,922
498,899
965,947
689,5
7,1086
412,671
930,841
183,801
160,111
307,192
575,784
958,78
337,631
364,818
12,233
19,1053
817,911
831,815
93,150
256,700
204,907
326,446
730,407
322,612
807,174
1061,72
561,1014
606,172
103,131
105,321
280,273
1008,536
558,935
448,707
770,371
657,1069
891,994
1031,870
356,511
978,883
27,327
776,1032
981,1059
247,1028
318,77
3,156
645,581
880,616
686,588
664,524
479,305
756,812
810,436
187,252
586,547
719,367
589,628
354,423
456,299
594,468
828,4
1000,65
716,736
888,477
676,161
624,6
962,389
136,9
36,486
279,122
418,774
353,938
157,260
555,1093
91,167
820,1023
207,246
329,514
114,439
311,528
1055,130
8,457
102,466
722,417
52,1096
937,697
765,985
288,1033
17,715
138,1019
890,925
402,332
64,824
646,441
362,152
202,878
391,871
960,874
572,88
333,154
15,340
637,811
473,420
603,196
720,1015
855,1062
839,83
762,791
308,729
769,949
1050,469
1092,281
548,745
741,1098
585,261
53,380
759,264
361,563
1099,941
445,404
919,475
777,948
422,74
916,955
242,849
129,867
1095,690
597,499
30,568
1005,269
852,123
675,31
351,1012
897,546
274,602
408,1030
482,1025
952,974
0,823
679,1011
438,237
518,542
32,731
328,1079
179,760
143,382
1082,206
244,474
42,725
1068,693
654,47
137,229
171,434
905,13
92,1075
609,35
927,304
560,289
39,926
641,906
989,959
63,159
372,135
198,626
688,197
619,80
453,419
483,1070
360,757
2,808
651,316
687,527
44,834
902,388
277,750
227,505
18,660
1040,980
711,578
302,193
892,601
209,452
545,398
426,226
846,866
642,876
73,663
656,221
607,723
1027,413
805,803
596,868
287,783
515,251
944,377
767,748
797,643
94,1073
835,708
591,295
968,806
286,966
969,579
901,732
650,444
411,108
996,854
843,747
712,971
519,617
1024,976
587,691
755,62
1076,165
158,721
250,1065
132,228
414,352
634,1017
325,864
804,76
881,97
685,462
249,300
639,737
467,535
210,476
87,951
375,429
199,658
397,523
312,484
550,945
734,826
571,10
530,851
124,692
403,493
497,230
26,621
117,796
655,98
176,946
239,460
173,275
490,970
915,163
961,38
70,744
992,625
1009,794
987,799
780,140
529,574
1081,294
853,254
427,669
317,120
798,121
943,847
133,119
488,266
1078,1058
932,904
406,875
556,396
214,990
531,771
735,177
409,368
492,816
877,75
385,22
447,977
753,600
1026,552
830,54
909,526
282,1091
659,241
677,1056
668,355
232,862
164,393
647,975
869,1072
1048,125
128,695
96,1077
772,1043
21,428
270,908
169,1067
106,309
698,99
887,81
238,573
68,1088
577,359
928,508
465,71
782,622
754,593
297,781
85,168
1037,863
702,338
778,236
825,357
301,538
268,222
584,155
850,170
24,454
837,203
674,437
793,773
649,381
67,23
903,724
1087,235
195,541
534,918
20,752
58,188
278,1035
324,491
569,984
995,470
953,267
1039,963
480,1010
147,632
180,923
153,512
443,162
430,652
605,48
1,495
110,614
291,898
315,819
827,983
896,500
255,190
191,788
738,566
1007,432
33,57
567,59
481,451
341,583
