u,v
594,869
718,685
1029,43
818,116
55,731
70,82
462,835
172,349
474,827
440,276
412,870
324,92
432,848
404,875
912,262
675,682
271,1007
464,99
807,999
545,343
810,107
720,204
187,882
303,419
185,930
195,495
482,161
140,379
788,451
26,1031
255,244
825,100
565,549
668,144
159,514
702,533
1087,118
450,339
1097,1053
775,535
44,801
524,791
453,84
905,739
256,711
865,532
74,1076
655,66
1066,54
892,265
165,574
595,298
958,121
33,284
749,603
998,32
626,151
858,537
761,586
1073,53
1021,24
766,539
106,609
3,544
885,356
588,389
171,375
40,291
1044,129
665,590
1003,240
2,673
1088,46
522,309
206,170
901,85
570,721
1077,427
1062,11
600,740
353,881
330,925
454,146
308,101
977,336
357,631
1092,573
903,139
169,400
596,742
15,351
460,91
1093,1059
372,890
620,726
1037,331
458,148
617,321
181,248
508,414
936,294
78,510
981,216
493,618
251,447
647,694
693,661
506,816
277,993
75,904
585,737
660,502
569,783
197,246
1041,95
1020,408
942,318
910,295
931,89
221,469
967,1067
88,443
1065,7
849,37
1048,94
96,959
556,395
235,232
196,250
658,424
1094,79
207,1082
486,735
290,671
423,1042
929,258
1079,35
315,215
167,466
269,1011
410,214
860,536
850,104
152,449
364,201
10,1030
978,280
584,753
283,636
980,335
154,531
242,226
622,209
822,383
907,103
669,689
629,513
926,467
425,859
296,974
380,717
363,893
611,729
323,838
22,1008
627,710
1050,120
386,894
399,168
957,337
122,39
630,217
815,491
158,496
124,494
56,439
471,300
748,465
844,173
855,420
407,809
166,365
317,98
110,851
752,602
619,728
228,1072
288,983
136,580
278,17
1098,34
583,900
58,688
589,413
483,1078
429,442
90,985
422,183
4,1089
304,20
355,758
199,501
774,314
1055,333
866,406
150,236
446,625
307,964
263,1025
115,632
659,616
633,725
113,955
1099,393
1000,509
441,164
715,147
557,604
368,198
598,623
997,247
268,1013
798,523
229,1040
227,841
871,525
755,579
119,908
1095,9
287,986
102,684
1043,484
939,27
45,1080
824,543
387,691
638,700
789,433
747,719
802,515
949,21
270,16
787,135
345,922
342,935
951,225
279,995
950,507
63,962
431,854
843,390
621,615
1081,191
1063,829
909,344
266,396
401,877
369,744
285,18
392,230
676,654
713,325
461,836
1086,418
411,917
306,971
666,231
141,257
786,394
1047,1091
969,534
540,738
690,188
28,316
128,403
36,994
932,377
528,800
41,938
478,134
808,436
23,902
760,634
701,319
730,126
1060,1
434,640
831,267
699,138
947,60
547,782
430,862
341,924
477,192
77,896
71,435
245,956
1056,12
608,212
874,520
867,481
642,143
1057,233
813,519
311,937
770,566
398,29
745,649
182,252
186,542
180,984
686,679
976,527
987,109
421,1028
157,591
696,320
205,348
310,940
628,194
517,354
914,179
200,1083
792,302
358,208
193,1052
610,563
664,683
512,805
470,799
405,261
635,723
328,724
505,366
1032,130
707,639
162,292
1064,73
239,237
526,416
301,972
954,219
274,222
651,456
812,373
86,409
624,322
913,861
1004,76
480,821
641,500
784,567
105,297
1085,1071
736,490
979,253
293,203
241,687
886,61
948,131
384,992
381,819
826,541
468,833
864,177
299,795
391,878
155,1016
289,830
712,137
352,657
785,554
599,763
714,112
503,175
746,1074
561,772
313,945
1045,67
576,757
1069,52
572,149
888,367
249,1036
804,117
81,814
218,145
953,87
1019,69
1070,114
426,49
1049,329
646,708
189,374
132,734
1058,1061
19,457
530,780
538,793
133,973
941,243
551,174
919,350
473,254
716,637
415,142
282,305
38,448
1038,59
1096,0
385,891
845,238
895,504
452,163
592,750
697,516
560,776
1002,334
428,80
445,1054
359,911
933,234
51,678
943,275
487,13
571,650
847,176
887,370
1026,156
918,65
769,360
273,1001
677,286
463,97
883,125
1014,47
202,568
842,111
361,552
397,762
575,768
5,1051
771,581
338,968
362,898
662,692
777,1015
674,346
190,153
605,14
340,1022
1068,916
489,68
178,444
823,93
970,264
371,857
828,31
839,455
759,593
965,698
272,1009
899,347
879,518
607,733
64,961
472,127
648,612
1046,213
30,1084
559,778
332,897
990,327
794,281
224,653
260,975
417,312
960,578
521,796
1090,50
259,1034
773,123
966,499
437,811
402,704
558,781
645,184
1075,6
863,25
868,378
42,663
553,613
382,57
876,62
582,756
852,388
963,48
497,160
438,83
326,934
550,562
601,873
72,672
906,108
754,459
703,8
587,727
546,210
211,705
511,606
488,223
928,220
