User_ID,x_coord_m,y_coord_m,distance_m,angle_rad,height_m,distance_3D_m,LOS_status,LOS_probability,path_loss_dB_no_shadow,path_loss_dB,path_loss_linear,shadowing_dB,rayleigh_fading,h_linear,h_dB
21,3081.412407567828,1175.2121889642542,3297.912387344926,0.36435888081659235,14.472643740347063,3297.929189632932,False,0.005458002150007162,154.13064568640596,152.34174573849754,3.863095382951121e-16,-1.7888999479084198,0.6644815621798257,1.604706633362112e-08,-155.89154578384841
22,-591.6666378628602,2393.7537173133987,2465.7912055791858,1.8131106887188353,20.55084110159686,2465.795219503549,False,0.007306402803164862,145.5485360310499,145.192900806926,2.7870605041710786e-15,-0.3556352241239167,1.139096048920176,6.264916761223388e-08,-144.0615552554171
23,-1905.101297494129,4550.437063087609,4933.141840534813,1.9672875692489997,3.3292626515536563,4933.189438861275,False,0.0036487902804855452,167.6512374495092,166.48074996162097,1.7174189676165312e-17,-1.1704874878882277,1.4031065693854448,6.653545941228805e-09,-163.53763144675
24,1740.4264425323568,-1064.5791328742557,2040.1992383140273,5.734223861796137,18.482598235005167,2040.2096481839565,False,0.008869768237198828,143.5738930135304,144.03873852597573,4.391477870970805e-15,0.46484551244531347,1.105129627116367,6.941867110780329e-08,-143.1703489646619
25,3915.618119903075,2620.1275064921556,4711.383386139371,0.5897183899376697,4.95510611541361,4711.4260271133335,False,0.003820533912174289,165.8950921016125,182.08352328949582,2.573302191364681e-17,16.188431187883317,1.1802836788004667,9.285605681903726e-10,-180.6344461453001
26,-2296.7164917267837,-1603.402574712196,2801.036675940443,3.7510612785106843,11.721714506158294,2801.068148551395,False,0.006426192186132848,153.00974140676962,158.64330766158972,5.000643095656059e-16,5.633566254820092,0.9040933469921647,1.0569340524959261e-08,-159.51822043222685
27,-4079.700248938594,1134.3603703642382,4234.468983360549,2.8703931635175683,21.80910172132174,4234.470185616418,False,0.004250828343969348,153.97120787713914,150.84406891905766,4.007552424792245e-16,-3.127138958081479,2.555838892919702,7.333816321635527e-08,-142.69328099102418
28,-3361.6576852392036,-724.3025799107336,3438.8016255656776,3.353808395423617,8.49090221155558,3438.8412540131794,False,0.0052343816131118145,158.429805526432,154.3320571097389,1.4355537148525063e-16,-4.09774841669309,1.2035640459697161,2.3113533842601183e-08,-152.72229721356615
29,2945.5471309805944,-2196.5946885373137,3674.4082688969593,5.642420024011262,10.093925690137931,3674.4385037158645,False,0.004898747956879467,158.5926691010633,156.46479205842704,1.3827163235165653e-16,-2.127877042636258,0.554777883978417,8.334499729540722e-09,-161.58136716500707
30,-561.5908814546457,-2273.7047176457595,2342.0327626183175,4.470241713135407,4.450170442338064,2342.1229166447342,False,0.007685631169342287,154.3356050522365,158.92301563439455,3.685016991993541e-16,4.587410582158032,1.6079089144471508,1.820164590225476e-08,-154.79730958400256
31,-4227.864805133536,-523.0820151829491,4260.100421949544,3.2646896075990544,7.347403832731345,4260.136995361315,False,0.004225252509837006,162.7507915135334,165.9909477002207,5.307876979100917e-17,3.2401561866873023,0.4006213449703271,2.0099566907624056e-09,-173.93194565087413
32,-4404.809970023335,152.97943083482826,4407.465663879359,3.1068765206586995,18.567788418959946,4407.470357429684,False,0.004083979663484256,156.5956095923578,161.00932011940196,2.189974413303035e-16,4.413710527044171,0.6854687690699194,6.102695016425041e-09,-164.28814349841855
33,-3886.5136186395184,-914.5988848789307,3992.678202421556,3.3727138183477976,3.715510476806604,3992.7349345513144,False,0.004508252127377312,163.82970494643436,163.72701738896697,4.1402780233109134e-17,-0.10268755746738871,0.9793558950540745,6.376607305315731e-09,-163.90684451021775
34,2925.276600156654,-441.0080057504575,2958.332511493606,6.133554403923234,2.7006272353869676,2958.416554609199,False,0.006084508732560337,159.34998292896537,170.3221842189633,1.1614531792145984e-16,10.972201289997926,1.6028417751608832,4.884065077601268e-09,-166.22259292690876
35,-1872.9219265461945,-1166.3854480751986,2206.420530275018,3.698581326047306,6.04103252678204,2206.501982520465,False,0.008158009659997929,152.36870627441232,140.4832235494626,5.796013289207401e-16,-11.885482724949734,0.9390060245326948,8.881927036034237e-08,-141.0297581841957
36,2940.1534516652946,871.1524390690294,3066.49782185399,0.28805415285136066,2.9822885614268198,3066.5768653422433,False,0.005869888402241645,159.7904204026409,169.04054361978044,1.0494408365133507e-16,9.250123217139526,1.1719851615501031,4.1389952895526866e-09,-167.66000306029912
37,1918.1864252535029,4155.121481247453,4576.5132673194385,1.1383016442399694,11.522766009618895,4576.533111623566,False,0.003933125274329857,161.46147195581935,154.61974003233274,7.142542026175122e-17,-6.841731923486607,0.8492586827417098,1.5778037871001163e-08,-156.03838962969797
38,3087.094777218667,-3467.9159160974455,4642.908028881549,5.439756184378115,22.02748853844438,4642.908980421342,False,0.003876880601067626,155.4030276013425,158.9209553297064,2.8820216560866194e-16,3.5179277283638988,1.8831800804485417,2.1322792725256498e-08,-153.42271095242455
39,517.6928494858331,4582.828481029769,4611.9760160853375,1.4583095721544073,14.578533332455073,4611.987790520903,False,0.0039028823964741073,159.75898974658256,153.52815208210336,1.0570633741124555e-16,-6.230837664479195,0.2664681160560662,5.613550673141175e-09,-165.01369988327252
40,1406.6450533855352,4549.489728425683,4761.985625268601,1.2709321520689836,4.575492150991328,4762.029426178052,False,0.0037799358117517846,166.30417987680102,164.13361161428088,2.3419736925343952e-17,-2.1705682625201415,1.1258019311346235,6.994898364113884e-09,-163.10313017090306
41,-2625.0336850237222,1609.4731433711568,3079.156645372602,2.5915784485166324,15.956112014999826,3079.1699268881116,False,0.005845798200673468,152.07568097457047,153.10738694744538,6.200574109114169e-16,1.031705972874891,3.4096771578603473,7.539523735928174e-08,-142.45300654013113
42,1722.7983632727676,230.99607913349254,1738.2155761212052,0.1332869520347978,12.208311612127678,1738.2626430899866,False,0.010355447419219201,144.62008362937894,146.11819376968265,3.4513709318218393e-15,1.498110140303704,0.37841664055238783,1.8709429176235293e-08,-154.5583250124444
43,3904.190170879832,-1155.8973153055633,4071.7071964871566,5.995341736869573,6.589983106169652,4071.7488162517257,False,0.004420750100972241,162.4376116743504,161.26741346704316,5.704779102644725e-17,-1.17019820730724,2.4934748126724213,2.154935681557328e-08,-153.33091069405418
44,2973.4807032169,-2572.694604185561,3931.964524103539,5.56992526015474,1.689256036081588,3932.0336226427316,False,0.004577864293957198,164.78544833271528,160.35971752271232,3.322424852439996e-17,-4.425730810002968,0.732974394098028,7.032389665262097e-09,-163.05670642100478
45,2837.9110433034193,1940.652082258317,3438.003722231412,0.5997917887260983,10.04107179205675,3438.036265604273,False,0.005235596425799454,157.49573033317154,156.09884005313944,1.7800285444221587e-16,-1.3968902800321064,0.8078527753760718,1.2658732385677763e-08,-157.9515094956179
46,453.98840470328435,34.542522427280495,455.300623171847,0.0759404751181275,12.951152391239694,455.46002260283103,False,0.040232291196099446,121.44290574444314,121.9975267282068,7.173141955610639e-13,0.5546209837636484,0.4725916710426029,3.7549981463027717e-07,-128.50778232957174
47,4072.9009189985295,-528.1455324992661,4107.001290415916,6.1542318213459986,22.275824737264,4107.002193888976,False,0.004382760198245575,153.17242049843878,144.4361851617137,4.816792635044038e-16,-8.736235336725098,1.21893943932211,7.314301714237465e-08,-142.71642382913717
