u,v
551,932
1096,767
348,24
872,654
668,875
358,25
203,1005
42,151
8,632
279,473
766,1045
802,543
289,146
1000,796
600,69
720,436
593,329
834,248
830,85
475,760
41,838
312,79
16,1033
1031,241
191,411
521,1076
165,800
863,127
459,305
83,270
755,992
179,307
44,477
645,276
351,1098
739,621
803,326
856,1087
183,1085
228,828
983,883
889,59
416,618
208,902
283,831
141,954
1001,98
168,525
880,401
749,122
250,341
942,655
670,523
233,993
73,575
666,120
563,415
722,453
582,1036
390,440
526,628
292,28
486,583
818,903
1040,57
927,378
852,851
769,922
846,787
664,496
444,152
550,81
1043,29
745,549
602,775
759,182
1068,393
424,284
9,263
850,138
492,581
536,721
18,613
629,647
275,725
86,966
556,430
506,1081
504,626
55,559
356,882
262,511
513,245
867,998
934,635
907,752
734,342
118,984
1016,571
1052,717
107,756
869,724
861,606
858,953
70,704
256,534
367,264
1026,764
797,515
518,928
528,158
726,36
908,695
815,614
592,225
260,929
62,510
345,1013
898,508
545,885
74,487
364,104
911,603
450,327
476,820
220,369
485,782
187,449
89,1024
259,339
780,87
213,970
400,282
129,96
60,971
172,303
247,555
616,569
897,274
675,533
460,14
223,512
827,420
310,65
509,584
586,712
986,10
754,185
1080,941
642,195
864,280
674,940
296,706
639,68
210,646
652,689
429,469
66,33
148,119
841,478
758,162
1095,733
261,579
548,463
234,34
860,193
215,750
824,680
781,893
200,20
625,58
189,678
1055,741
814,944
817,417
451,946
432,624
540,503
871,969
318,960
226,565
497,881
95,816
106,891
906,1048
962,188
335,634
1073,1091
126,921
736,776
337,434
890,235
765,994
500,211
877,456
1018,679
388,308
849,39
1077,437
684,855
240,422
643,3
125,301
277,380
847,192
599,541
605,633
99,812
788,865
322,1065
631,698
854,811
294,267
439,947
1010,84
207,344
1062,943
231,54
839,703
198,114
224,397
1047,139
11,578
219,298
597,45
110,900
622,976
1025,783
1057,1007
1046,522
160,433
958,431
591,1050
77,737
905,999
718,949
413,178
967,135
111,406
357,686
770,202
309,746
959,123
350,822
379,553
773,955
75,353
505,238
544,21
164,287
711,201
136,1041
735,876
701,375
412,171
324,1063
845,1019
713,975
121,38
320,696
507,925
363,404
657,887
709,457
1058,1054
973,272
938,619
423,452
878,1042
438,212
199,708
313,43
147,786
265,790
455,888
53,685
939,520
1035,813
682,945
214,376
403,1061
638,80
113,538
365,1066
387,26
981,1034
979,677
705,91
1028,874
659,937
174,466
757,576
23,499
687,377
896,1084
360,347
488,22
1003,407
288,630
244,399
421,50
710,951
446,46
859,923
1099,870
239,542
873,532
653,587
742,128
567,491
90,472
112,243
562,386
791,12
355,418
19,794
447,1089
314,105
352,676
56,392
269,913
823,468
798,319
137,156
641,1059
1027,829
574,311
1049,441
493,236
359,340
884,465
268,467
825,154
673,4
61,396
133,186
707,598
649,372
1051,405
516,833
1044,961
611,362
425,49
373,170
481,661
442,445
204,1
774,196
140,501
738,557
968,88
910,692
1021,13
1056,217
804,519
1011,315
382,590
155,494
384,221
810,1078
667,480
479,1037
1023,15
471,918
697,1088
166,826
306,1017
894,229
278,354
323,588
784,546
330,134
644,242
206,271
778,78
917,842
1030,564
974,857
48,819
76,671
145,64
936,665
383,514
577,1014
290,607
912,879
1008,1002
190,801
963,950
964,805
866,1012
181,257
149,157
391,527
395,699
930,338
116,502
1020,498
762,370
408,585
1032,464
398,836
743,660
71,144
361,253
1094,371
343,997
547,991
744,730
952,346
627,799
325,1097
931,175
596,1064
489,806
663,915
669,304
117,490
795,173
904,374
691,132
728,771
328,32
495,716
601,539
108,381
554,159
321,792
316,580
409,561
1093,648
366,153
218,840
1029,732
980,768
777,637
656,1082
205,853
448,37
989,216
470,636
251,623
972,650
402,573
94,389
835,1072
926,719
985,1079
956,933
169,1074
161,957
702,935
779,672
753,747
295,517
130,317
150,690
620,258
1038,886
483,40
892,109
751,255
651,30
987,537
142,331
293,868
688,184
965,297
832,570
552,662
6,909
291,100
