u,v
1024,355
233,994
995,813
611,131
102,928
1052,1042
122,259
734,903
927,791
347,216
1094,639
852,895
819,727
405,422
317,736
17,462
871,584
322,918
1,755
89,310
553,176
324,869
955,345
1099,627
285,141
836,491
1011,618
793,795
524,670
784,81
544,90
61,369
745,894
266,231
1005,979
452,757
11,377
578,762
319,749
496,293
68,511
992,896
815,180
826,684
883,580
249,699
367,444
191,456
280,790
648,542
800,676
385,177
849,708
884,675
1016,318
911,400
583,845
893,513
408,575
80,215
522,188
721,644
391,1025
934,379
946,780
1069,442
1068,715
868,52
1051,900
5,171
260,559
338,735
181,424
375,802
1006,794
384,213
990,926
591,664
742,168
97,290
1062,447
534,804
142,298
463,115
133,478
64,1034
1097,252
426,978
234,399
572,287
752,910
344,688
988,848
712,782
1027,556
419,300
360,650
117,502
904,723
641,758
468,696
1078,378
831,519
533,160
450,153
865,679
839,352
821,316
277,481
1028,529
1092,303
484,969
748,759
866,476
711,840
956,397
1039,413
870,366
503,173
75,477
1057,467
147,645
433,203
334,746
26,1020
55,162
560,582
920,479
342,597
1083,451
100,682
225,713
1065,43
925,270
49,487
475,824
224,348
1002,261
1018,614
1084,797
1012,939
38,999
851,842
210,687
427,694
47,144
937,387
74,18
989,919
941,515
166,357
24,35
1008,294
207,812
808,754
889,599
154,239
31,159
1035,662
1082,365
155,887
301,703
799,543
1032,364
805,483
346,683
85,660
929,509
983,489
240,692
20,271
1081,414
987,459
924,668
251,814
88,936
96,284
274,788
917,656
996,949
661,312
33,353
658,432
185,221
1089,219
349,576
763,472
940,770
382,1009
21,747
186,716
1085,361
765,908
341,846
701,106
486,190
339,647
552,135
1001,501
873,590
359,863
214,279
1074,719
1026,14
1075,315
967,373
179,523
383,838
4,680
947,651
189,725
976,714
157,760
518,92
34,982
296,564
370,751
886,667
801,62
297,538
401,110
1050,766
51,616
107,139
864,118
744,165
1093,984
829,389
811,740
906,520
267,613
1049,410
137,265
404,209
833,395
192,237
1000,392
336,986
817,792
393,730
95,151
183,273
109,562
27,263
335,806
130,630
968,835
36,586
951,913
204,588
637,70
1017,440
2,700
286,230
943,500
1060,438
111,881
777,86
411,666
837,756
156,138
243,771
253,565
457,898
187,229
113,945
418,409
169,1007
693,882
282,228
855,108
594,741
540,123
807,58
127,973
612,633
1058,332
953,50
3,40
217,247
1036,161
306,724
197,1064
554,673
199,445
961,530
579,1004
592,129
1045,7
167,916
13,202
890,753
785,709
1041,787
430,103
1038,471
1037,506
574,98
935,504
608,774
57,6
448,803
1098,0
150,737
786,380
944,436
288,796
443,163
308,783
1044,541
830,581
358,631
767,888
975,32
1046,977
41,942
778,390
124,958
105,954
1015,510
381,205
914,278
649,114
325,557
998,704
822,469
439,170
739,938
971,677
152,256
907,512
248,309
963,44
1087,726
1077,313
643,368
1013,148
832,374
245,416
236,874
182,238
302,959
242,289
609,73
28,198
960,407
1043,423
733,99
930,909
63,915
175,729
71,272
120,1040
136,1066
1053,854
985,710
674,659
669,891
482,665
56,902
1014,773
681,722
981,596
493,769
333,640
208,398
149,321
1088,825
1086,654
1070,371
48,921
388,212
546,798
993,691
184,1047
1071,363
593,83
304,218
66,435
1080,686
307,223
403,834
53,474
610,764
602,671
45,488
635,201
77,431
119,19
876,663
1048,528
1090,1010
816,532
642,78
923,604
8,853
406,862
861,539
705,646
615,87
39,952
877,776
10,269
850,731
146,386
897,434
601,283
950,598
1030,60
1054,655
1076,841
351,931
857,626
42,859
912,571
220,847
718,59
241,412
1091,820
932,567
964,636
466,112
143,254
65,600
828,702
607,892
962,46
997,678
991,329
672,320
76,685
250,856
551,695
311,606
104,402
257,235
79,732
9,933
535,872
485,624
126,1063
1019,823
905,145
125,299
619,178
689,121
195,134
323,292
30,326
972,91
69,1059
262,569
473,505
164,573
966,276
84,330
461,140
227,867
1072,779
356,761
558,158
226,499
657,429
246,337
1033,707
67,362
101,327
1095,291
1056,974
603,174
980,844
970,772
281,568
948,632
196,875
901,547
1022,428
193,222
258,706
885,566
244,789
1073,775
494,415
1003,194
818,634
899,720
1096,340
328,132
420,206
23,268
82,354
455,200
810,922
1031,652
1061,275
72,965
698,690
264,232
22,717
16,750
858,827
1079,417
350,128
172,768
517,305
1021,314
880,878
490,781
587,94
376,396
12,537
54,372
957,697
29,446
37,548
394,211
1067,425
809,255
621,860
879,728
843,653
460,116
1023,620
15,421
295,555
1055,343
93,331
1029,25
738,743
