u,v
113,273
649,1061
1006,423
696,99
996,122
452,147
378,207
262,261
405,822
1026,504
140,420
336,75
865,852
409,810
1057,784
1029,29
209,1050
309,472
348,552
630,149
1072,1019
235,275
990,550
240,866
999,778
201,664
40,966
513,759
958,1011
947,871
98,400
1089,555
15,402
1082,772
1016,988
695,246
283,994
893,1012
1064,256
1045,215
816,819
9,62
1088,878
76,389
18,793
241,304
7,375
391,648
272,795
221,493
912,499
526,967
1065,58
631,104
344,1066
276,959
264,957
1010,936
670,422
821,582
799,981
1069,186
59,790
995,398
206,961
242,673
380,881
1020,427
788,944
211,267
614,828
494,973
339,205
992,612
371,939
776,817
874,458
658,187
46,483
413,932
705,155
23,844
47,545
1058,4
1098,742
346,222
969,588
583,970
19,330
965,901
142,190
343,1074
131,818
1078,796
940,426
258,468
227,651
159,355
204,268
833,955
754,811
173,271
1097,0
1090,379
600,115
1001,130
1083,748
1060,374
233,843
991,512
162,154
882,861
1022,365
34,728
1043,415
259,855
410,978
904,89
698,88
897,68
92,287
609,168
1071,1007
308,832
557,404
229,786
357,706
156,298
303,335
269,202
813,851
678,141
134,288
232,594
212,1003
515,119
463,356
53,848
743,90
42,964
183,814
84,310
1002,624
713,94
169,497
749,407
93,367
428,208
471,197
315,834
1033,476
919,729
1014,481
975,462
906,768
1093,1021
83,960
151,838
1031,808
333,1013
143,745
137,284
16,412
502,943
60,320
324,775
562,338
176,806
174,598
332,388
899,615
239,825
877,853
26,461
37,974
31,158
987,584
66,381
255,644
551,148
942,707
510,125
70,616
980,172
689,136
249,349
403,178
842,625
839,71
411,667
945,52
277,447
260,376
930,436
127,1015
182,295
946,44
238,214
895,69
1062,758
805,962
57,394
253,467
180,254
440,949
1054,1028
522,112
693,101
1055,337
218,774
587,757
1095,382
351,230
417,175
580,300
226,891
849,97
1079,419
685,129
907,65
445,623
880,453
282,763
1068,540
801,425
867,132
1087,364
911,831
191,761
1032,712
619,951
998,737
432,963
765,605
719,80
198,485
354,662
244,372
49,133
82,319
593,117
1018,13
243,245
181,837
802,910
654,657
937,33
385,194
32,979
50,875
925,464
301,237
1067,575
750,81
989,610
188,225
157,457
63,548
1086,539
890,106
25,710
953,36
152,396
1099,746
95,527
171,257
633,431
1084,456
360,263
1040,553
1039,170
883,331
1056,12
797,804
927,523
1034,985
473,185
634,139
1052,792
1023,756
107,622
328,1008
1063,392
739,835
316,216
78,424
236,870
234,281
489,153
11,361
217,884
373,597
1047,807
779,507
165,446
544,613
334,889
926,535
285,767
495,586
85,184
533,460
952,938
921,38
369,864
679,770
384,773
1081,850
347,455
8,760
863,856
114,341
67,922
323,771
918,917
325,561
596,637
971,663
352,923
592,505
397,684
934,781
599,800
983,655
972,17
21,280
868,45
123,556
128,909
393,1091
1077,1049
915,898
200,278
732,111
439,798
1085,671
51,554
64,1000
363,430
55,286
290,845
179,438
100,312
1073,571
935,857
1076,478
1025,741
629,274
56,641
395,345
929,782
265,900
318,247
441,488
718,873
501,777
1004,574
950,603
887,794
620,984
532,444
292,886
474,359
195,279
702,879
353,496
1048,869
408,697
1070,2
928,803
317,924
120,1
769,941
138,293
876,905
585,442
820,79
161,541
144,470
577,846
1059,370
210,6
1053,830
908,48
177,997
231,223
340,228
96,35
785,764
189,751
479,163
976,313
443,762
291,646
872,530
525,166
602,135
61,296
731,118
993,514
414,847
54,931
815,498
329,888
626,110
350,682
321,368
903,885
686,896
10,1009
595,607
680,840
252,542
503,124
1080,383
858,608
220,437
192,366
314,224
77,299
105,892
809,450
390,219
829,666
520,167
199,270
894,643
920,39
248,1038
5,1042
789,459
711,948
1027,358
74,86
733,954
977,448
20,780
841,914
150,490
862,708
681,126
342,193
1075,672
632,511
1037,578
28,482
297,307
724,859
716,766
916,791
1092,1035
913,377
726,160
1094,416
116,487
73,516
302,250
327,661
386,747
294,484
103,306
41,322
1030,22
72,956
753,787
87,536
531,860
1041,418
145,1044
676,433
836,812
1017,982
43,1005
102,435
121,305
823,744
146,752
1096,362
14,434
251,783
968,24
933,722
203,486
30,387
311,824
401,736
91,421
3,326
854,559
524,406
1051,826
537,196
289,521
1046,500
164,755
399,429
27,1024
639,109
902,986
213,266
827,565
1036,568
617,108
