u,v
440,155
662,97
948,73
1056,24
698,316
825,887
162,732
839,1069
56,1050
289,507
536,137
739,335
629,692
863,770
768,142
1037,666
183,782
1051,421
927,135
359,706
775,257
655,112
974,228
621,864
57,651
1052,4
159,555
1042,722
897,493
296,124
85,596
33,833
979,46
910,697
539,403
448,19
783,98
540,1023
900,1024
160,747
716,458
1083,233
426,247
904,1003
93,595
693,847
938,934
1035,696
263,625
1091,874
867,74
17,587
524,256
410,908
955,717
630,121
385,433
673,720
496,279
351,733
1046,453
1075,736
905,999
1038,854
143,932
1002,779
1039,23
314,503
824,1001
578,213
1045,502
313,333
637,375
477,157
1011,711
818,307
762,653
106,348
873,130
170,140
107,340
714,362
467,741
657,236
501,245
311,264
1034,330
299,784
921,947
1099,41
55,176
889,744
1092,29
649,115
246,265
193,878
360,488
656,258
949,901
967,43
843,75
756,345
51,565
9,694
647,685
1088,171
389,179
370,803
817,220
437,475
64,638
136,654
292,511
593,350
5,1055
1072,284
153,670
58,856
572,412
267,566
476,798
681,840
141,975
981,305
185,743
841,819
271,703
498,318
88,420
18,364
951,62
995,715
164,814
855,1086
801,221
1019,718
916,40
154,230
1054,419
941,1036
15,480
434,320
120,618
409,492
976,877
972,71
1026,60
227,591
635,831
988,204
690,748
936,935
36,13
259,189
494,800
126,562
569,750
217,546
481,466
871,243
583,761
672,708
368,473
428,347
242,77
148,469
726,455
959,895
83,605
556,398
628,377
807,1044
394,457
946,67
802,139
149,397
1076,262
207,487
1089,61
953,865
82,581
965,49
991,339
169,249
1085,203
674,730
816,78
282,791
1067,325
1008,764
37,304
1009,738
559,529
983,838
942,181
643,281
208,460
964,852
755,211
894,1031
402,1066
769,222
464,251
627,147
757,903
804,81
582,404
676,835
998,50
240,789
372,280
659,373
150,752
1033,16
970,881
25,1084
303,27
287,622
439,91
875,1030
724,968
870,695
471,379
902,1020
300,506
884,59
923,414
273,399
777,198
3,584
79,552
86,600
1080,235
99,255
382,445
484,749
322,687
1057,391
862,771
858,163
504,834
378,191
728,462
613,323
425,699
39,883
173,554
192,604
295,22
808,180
7,787
982,827
431,449
1058,956
898,1013
966,891
660,138
616,113
608,774
896,1070
1014,815
573,407
319,500
45,773
893,116
609,357
528,759
103,396
677,110
799,337
911,286
32,1095
702,679
495,447
28,832
792,172
909,846
914,961
594,187
254,533
349,532
334,489
512,248
1064,343
26,790
828,84
145,994
309,199
585,381
108,545
1007,766
915,274
288,521
812,917
973,215
361,483
131,933
1074,10
416,526
188,430
392,745
689,294
568,422
451,413
277,1005
740,12
517,367
1081,836
713,907
195,563
146,558
1015,729
1047,950
922,937
683,237
508,156
684,727
133,615
122,358
632,707
561,238
892,1021
925,691
485,383
986,823
68,94
607,390
888,260
579,328
229,542
226,564
429,725
1079,65
776,293
861,1065
945,906
117,266
570,709
269,470
1073,283
76,731
175,701
589,844
1097,2
21,899
31,845
805,239
879,664
66,1068
886,721
1063,354
499,788
990,806
1040,636
830,161
963,285
644,132
876,1022
924,842
1027,297
1025,763
980,859
920,957
194,853
456,355
166,611
438,432
882,54
388,184
363,11
848,196
1010,734
63,253
527,509
6,20
87,857
978,134
977,822
515,144
985,30
478,342
331,826
151,868
1018,719
993,793
598,919
869,1032
118,53
820,712
405,232
984,829
860,1077
352,332
167,216
992,796
268,109
44,490
678,767
1041,599
415,393
165,218
291,205
576,127
497,737
1059,760
797,95
1017,754
952,872
1098,688
244,538
997,794
686,96
461,225
101,80
125,47
821,1062
34,850
1049,1078
880,641
811,105
411,809
450,746
70,623
465,380
597,298
866,1060
518,270
92,0
603,704
1029,705
885,301
252,537
406,177
781,329
786,178
588,837
553,214
1043,505
278,531
234,452
1004,275
813,317
168,250
943,930
742,104
114,306
778,197
661,48
544,128
436,851
780,14
646,261
202,513
960,219
918,958
543,1090
8,1
35,772
987,810
645,710
523,446
1061,387
1048,435
241,751
338,940
209,548
658,374
417,586
962,111
849,72
700,785
1012,624
1082,158
602,753
549,341
514,231
386,463
42,272
971,735
52,38
648,310
326,534
69,365
795,100
944,89
758,200
614,174
102,560
129,663
617,90
522,356
444,418
723,346
996,931
