u,v
440,165
853,350
63,602
182,942
403,663
546,31
940,950
263,596
188,1049
198,929
441,199
930,711
334,912
882,50
713,399
439,214
893,304
43,540
646,37
258,736
419,967
1039,822
497,883
404,1047
756,211
329,433
16,954
341,997
40,379
633,460
485,239
758,218
987,628
869,236
837,819
94,274
958,925
585,144
744,314
957,482
495,907
584,488
436,765
57,874
714,4
1026,693
587,389
297,850
387,645
320,148
894,313
15,677
366,825
605,604
865,250
1022,424
79,343
158,170
312,47
905,566
611,429
192,502
35,631
962,491
132,739
623,480
953,961
878,775
786,606
130,110
362,803
860,939
620,946
831,565
162,457
449,160
52,839
415,875
66,19
1058,534
598,561
769,112
996,885
319,36
750,437
1065,522
570,280
90,1072
699,453
34,87
200,204
353,652
256,988
213,543
1057,78
1011,282
781,317
916,1081
943,231
970,941
340,494
381,283
393,300
396,409
835,58
321,595
1054,794
810,774
417,733
1001,27
450,277
1040,33
465,503
77,455
107,998
276,973
233,3
243,13
1027,752
895,1005
793,60
1,207
166,53
249,103
71,14
795,288
102,607
390,1080
622,447
252,723
569,1010
326,226
311,902
91,227
630,287
808,422
452,307
41,242
770,46
920,579
273,643
407,1062
900,163
1074,412
919,408
486,238
1008,1048
1067,573
904,783
1052,760
104,127
359,156
474,979
38,879
153,1092
430,632
804,581
817,815
1060,333
1016,641
671,183
847,983
684,205
286,766
111,741
978,911
776,525
264,709
694,24
472,270
910,627
884,89
206,735
564,870
498,260
872,458
935,315
391,986
385,223
69,222
626,918
619,848
1012,812
118,20
731,696
157,554
683,897
493,70
697,659
349,1009
702,547
862,405
866,994
487,966
851,653
1055,956
85,512
679,146
738,859
119,780
1032,640
788,637
292,1075
928,267
221,832
654,678
668,302
155,826
1096,1095
1056,616
768,380
187,1099
578,308
717,559
763,1085
251,767
332,120
1043,299
461,612
507,189
737,708
517,370
106,281
1030,867
167,499
131,169
1018,734
471,1036
438,255
603,7
700,655
1024,830
991,629
154,618
624,535
586,560
113,134
924,802
219,542
1041,511
852,224
921,241
558,513
345,673
662,114
813,670
621,261
322,216
1044,538
196,648
289,181
72,743
721,857
347,814
1071,556
298,62
613,650
841,117
418,388
757,576
520,490
523,858
755,876
680,185
467,18
527,840
772,728
262,712
952,190
551,25
980,426
625,466
913,811
965,11
278,367
698,492
253,877
201,601
138,463
294,217
1013,908
993,1066
428,358
1033,39
444,244
719,1045
210,271
21,548
1051,254
985,339
32,1069
600,923
177,354
720,771
477,829
1079,792
550,594
824,149
84,51
701,610
873,193
891,247
846,30
26,178
821,240
