User1_ID,User2_ID,h1,h2,P1,P2,R1_bitsHz,R2_bitsHz,R_sum_bitsHz,Mode,U1_Distance_2D_m,U1_Height_m,U1_Distance_3D_m,U1_Zone,U1_LOS_Status,U1_Channel_Type,U1_PathLoss_dB,U1_PathLoss_Linear,U1_Shadowing_dB,U1_Fading,U1_LOS_Probability,U2_Distance_2D_m,U2_Height_m,U2_Distance_3D_m,U2_Zone,U2_LOS_Status,U2_Channel_Type,U2_PathLoss_dB,U2_PathLoss_Linear,U2_Shadowing_dB,U2_Fading,U2_LOS_Probability,SIC_Margin_dB,SIC_Satisfied,Throughput_Mbps
271,51,1.3869686975377334e-09,0.00020115541870340933,0.9999931050371729,6.894962827151593e-06,1.2551658506216639,1.2551738671967085,2.5103397178183724,NOMA,1954.04489138872,14.75257882601438,1954.0717610167421,1,False,NLOS,145.07976866890135,3.1047249598606453e-15,-6.925186839026861,0.011214908925489974,0.009225529919872917,138.75098499152077,5.913400781407551,140.0576099533631,0,True,LOS,86.1001085279711,2.4546475745304138e-09,-11.988340574886479,1.0212219330726249,0.22592678208698416,51.614650764412524,True,0.14182710270160298
268,116,1.4606843476189895e-09,6.966359393294007e-05,0.9999790327538586,2.0967246141460917e-05,1.299015419148004,1.2990416468187502,2.598057065966754,NOMA,1555.809170942292,12.670588644707234,1555.8580239766447,1,False,NLOS,142.46119389250754,5.673886066212801e-15,14.588973582481565,0.10400752197286535,0.01156954230965257,100.0947509084072,21.546867635524723,100.15429737431475,0,False,NLOS,90.57940782569112,8.751030901763449e-10,-9.075320071312616,0.8283431088169362,0.5237789960868215,46.78449500394769,True,0.14678288508286746
446,29,1.7343303834932979e-09,6.410254095628238e-05,0.999972945168232,2.7054831768046687e-05,1.4511198787656332,1.4511628140003154,2.9022826927659486,NOMA,2901.3194254832824,15.88427429060294,2901.3337459075356,2,False,NLOS,151.10911401407537,7.746198086168168e-16,14.583035366560354,0.3339944894956327,0.006204190605236043,193.77843363714587,21.483747244291298,193.81033351270972,0,True,LOS,89.20365332271528,1.201253504645679e-09,-7.808103944236807,0.7527533791383691,0.39790164210966333,45.67743412323412,True,0.16397077360259596
357,72,2.2290571817971463e-09,5.475351053427876e-05,0.9999592908944628,4.070910553721713e-05,1.6909820807331095,1.6910724459927753,3.382054526725885,NOMA,1660.7766093817027,4.48314709045834,1660.9033347918526,1,False,NLOS,148.48253010750534,1.4182310496516532e-15,22.94215122171188,0.8305299073566664,0.01083830293861616,496.783901247327,6.4540633723290215,497.12995916954304,0,True,LOS,98.20369948700497,1.5122724878859038e-10,-13.037512442231293,0.992478989262446,0.03659560225411529,43.90290759759063,True,0.1910765269336658
454,171,2.2955154776948355e-09,3.083534779175632e-05,0.9999255612546386,7.443874536146363e-05,1.7202576463728698,1.720429339340199,3.440686985713069,NOMA,2710.068783382587,21.937465867298908,2710.0705138021945,2,False,NLOS,146.319762863143,2.333585479054946e-15,17.18768959842266,0.34375802732161176,0.006643886278048173,40.25714427953945,6.937316895240219,44.1236692319058,0,True,LOS,75.06413653336885,3.115920343355423e-08,12.841876838435766,0.7662130063375727,0.7389430890146421,41.28168625818721,True,0.1943890952380265
338,70,2.5611483417226694e-09,2.6129587259854078e-05,0.9999019924308665,9.80075691334823e-05,1.8319804450462829,1.832240839541343,3.664221284587626,NOMA,1833.1356271366092,7.409407583598363,1833.2200240066902,1,False,NLOS,148.4021426053656,1.444726834408012e-15,17.922097571032232,0.5304527953283225,0.00981924072281285,419.1335861914486,21.909927130022094,419.1449768565123,0,True,LOS,96.57337473519483,2.2012153186404875e-10,-4.155835646145756,1.0914642219529334,0.25334799552601095,40.08697816177511,True,0.20701815167161727
359,1,2.8646420177263465e-09,2.5088053880619297e-05,0.9998858295277177,0.00011417047228230671,1.9498630161806678,1.9502126855277995,3.9000757017084675,NOMA,1936.796708121706,7.37782162482738,1936.876875219941,1,False,NLOS,149.35461462130314,1.1602151652734975e-15,-5.039876644520039,0.04707683492057413,0.009293696093454084,521.0096357921016,19.95474819339752,521.0340633336849,0,True,LOS,98.65241545747212,1.3638243942537012e-10,-9.252388424858557,0.740403265228387,0.14543642859656078,39.42396615984385,True,0.22034325998352922
498,63,3.8118337008358706e-09,2.4822598327669762e-05,0.9998464605363377,0.00015353946366224982,2.2657426685129063,2.266411296437527,4.532153964950433,NOMA,4882.364327262429,6.875587441959966,4882.3979680537395,4,False,NLOS,165.347792947913,2.918910005388192e-17,2.64855891637447,0.9570872673091855,0.003686738390146462,288.40734391897047,4.763635620987492,289.1164237287039,0,True,LOS,93.02496167687423,4.983148531939186e-10,-1.440399012606928,0.9420530780584442,0.07204686299157165,38.13713294324718,True,0.25605389632488323
489,135,3.9653051115429604e-09,1.6109849480672197e-05,0.9997539189096898,0.0002460810903102419,2.3104752961069637,2.311598824512376,4.62207412061934,NOMA,3504.9503027345595,6.097868030978207,3505.001271787509,3,False,NLOS,160.1890541383707,9.574025638685623e-17,0.5136848732377948,0.4299456511147099,0.005135593502126525,597.2467023071604,19.662564418603505,597.270551455003,0,True,LOS,99.95712513755979,1.0099211938439389e-10,-6.124365352116985,0.7920078241654095,0.11183518964284786,36.08814872836709,True,0.2611341311084373
478,148,4.245433742662533e-09,1.4778845068568182e-05,0.9997128182539369,0.000287181746063105,2.3893041951912206,2.390726704882077,4.780030900073298,NOMA,2763.564029357617,12.113522993117176,2763.594073964003,2,False,NLOS,152.5460608884323,5.564086989240346e-16,14.055941722264436,0.9078669323643427,0.006513328371908231,456.6892049858942,6.6679272472855375,457.05699299109176,0,True,LOS,97.40070876416951,1.8194039095154768e-10,1.1077482177033324,1.2446961476456186,0.040096955270747255,35.41718428955653,True,0.2700582429419942
384,150,5.284717679461911e-09,1.4081628558430566e-05,0.9996248491365085,0.0003751508634914545,2.6489905305605514,2.6513927557757397,5.300383286336292,NOMA,1514.7053388990555,10.126759318440351,1514.7783590273773,1,False,NLOS,143.53334780812537,4.432668149600596e-15,5.341683933142561,0.1468159969131435,0.011883499444988252,210.95778260510227,16.897318153929334,211.11333329460797,0,False,NLOS,106.02504210197738,2.4974441779674166e-11,-0.9850084492544443,2.5156751920773557,0.19964192101223963,34.2563109307084,True,0.29945668284385824
464,226,5.429439045377645e-09,1.3180005938091133e-05,0.9995882245151502,0.0004117754848499178,2.6814710236669144,2.6841911152019056,5.36566213886882,NOMA,2697.9131782045665,14.917312529055739,2697.932018735183,2,False,NLOS,150.45566494019008,9.003958942586444e-16,6.119657672702874,0.3660337173421345,0.006672035632412514,752.3183170513875,19.465870030672576,752.3386715871711,0,True,LOS,102.16245537736901,6.077912762362554e-11,-4.03256346223716,1.0626988281576073,0.06787209330600132,33.851606441219616,True,0.3031447536084079
490,233,6.224420768012371e-09,1.2255104897966522e-05,0.9994923535119067,0.0005076464880934118,2.8483304729345993,2.8522507797369507,5.70058125267155,NOMA,3126.1284063464086,1.888948385552591,3126.2138336448875,3,False,NLOS,160.77332189069503,8.368889062805131e-17,3.5553314208904983,1.0245463457554969,0.00575792087217463,363.80437387627825,15.555755585331182,363.9269380027739,0,False,NLOS,116.0723426050585,2.470391244793636e-12,-12.417739296457723,1.8665825368534403,0.08848993787961153,32.942180898782766,True,0.3220667374390706
453,80,6.292348640078895e-09,9.110085804043144e-06,0.9993097753806728,0.0006902246193272345,2.860131286439114,2.865524049105577,5.725655335544691,NOMA,2280.283031973381,15.7798536977282,2280.3016723678365,2,False,NLOS,147.08378797757666,1.957136886506886e-15,1.7909825115244469,0.1748039741385558,0.007898043382096695,400.0014847974247,15.139736973371972,400.1229968735847,0,False,NLOS,117.93124118943209,1.610185387400886e-12,-7.59413732501975,2.9948678290079385,0.07234621123445392,31.607096898616227,True,0.3234833522906605
483,163,6.427521372835392e-09,7.4830828845846295e-06,0.9991417968566112,0.0008582031433887423,2.8849446423253684,2.8918090222713175,5.776753664596686,NOMA,3874.1533056366484,2.6148937351949435,3874.2179763867,3,False,NLOS,163.97865739501077,4.000684102836595e-17,3.341463159233803,1.4929647613980033,0.004646176488114484,994.1152046367349,22.29513342978025,994.118884436414,0,True,LOS,104.82500401063022,3.292301492952358e-11,-0.3418322748163141,1.253831401789641,0.04448119981446398,30.660370261729252,True,0.326370263536536
496,166,7.228459776502419e-09,7.445052479165172e-06,0.99903003391368,0.0009699660863200038,3.030542449138219,3.039392583446294,6.069935032584513,NOMA,4790.1515771049635,14.71605212035868,4790.162616365457,4,False,NLOS,160.31981766175383,9.290053901899825e-17,9.014251696525626,2.1171383379815154,0.003757709899705551,526.4563380149914,19.253395763394074,526.4877009925369,0,False,NLOS,120.1211754695132,9.724839738336396e-13,-12.834999707515529,1.7225686995807785,0.12725144269742253,30.128219946939648,True,0.34293418263189335
314,184,7.607917503557981e-09,6.743757647006088e-06,0.9988731290831664,0.0011268709168336297,3.0933485405661068,3.104226669011951,6.197575209578058,NOMA,1823.3060429014733,3.6922247766699963,1823.4305436089408,1,False,NLOS,150.5415769430057,8.827593083002153e-16,0.9307667101802712,0.2850250150932685,0.009872177010856105,352.8425940261647,4.960967430118178,353.41117552427465,0,False,NLOS,121.93157371638901,6.409772689558233e-13,-15.143993772423471,1.4732652718733497,0.05452109735228712,29.476361598071485,True,0.35014549206655693
431,247,7.86215115633515e-09,6.67599007332385e-06,0.9988237096075315,0.0011762903924684846,3.1343759592245113,3.1461506114786886,6.2805265707032,NOMA,2203.6457276734022,4.051666057033162,2203.7452951256014,2,False,NLOS,153.5411086910672,4.4247540036617245e-16,4.76814953434472,0.6471490239657333,0.008168282121739102,222.4386748063406,9.219095610877133,222.99776006260598,0,True,LOS,90.54397190302744,8.822726361212e-10,11.869720629069674,0.8814553312980739,0.107833906070928,29.28974293012042,True,0.3548320096442486
269,136,8.159928067780207e-09,6.42710013949624e-06,0.9987319971559644,0.001268002844035647,3.180485671000783,3.1937057178197303,6.374191388820513,NOMA,1788.0662017690524,8.326433967348473,1788.1439398753812,1,False,NLOS,147.42938923684886,1.8074282929474058e-15,13.408361220936483,0.8986153921195366,0.010066741367308831,234.542365326023,21.355682137166628,234.5706763118762,0,False,NLOS,105.13824858249818,3.063198507601021e-11,-0.9874416691459628,1.0364668403796071,0.35453173834684826,28.963287362933848,True,0.3601238072779951
440,15,8.966586165709721e-09,6.3642055774392215e-06,0.9985930732866569,0.0014069267133429903,3.299013195921839,3.3152721601044113,6.614285356026251,NOMA,2995.9144115325344,15.060437364632518,2995.9308997594912,2,False,NLOS,152.14796091021614,6.098231528430942e-16,5.501904591070464,0.684101277322069,0.006008222325641466,407.1143562847086,17.185448641767522,407.18934945064944,0,False,NLOS,117.00093540314643,1.9948326126020617e-12,-16.436235178593734,0.6791711210831474,0.11487785718648451,28.51117073585472,True,0.3736884381935735
480,178,9.26233833966391e-09,5.297921539488754e-06,0.9982547545830551,0.0017452454169449001,3.3361528355716574,3.3570132912577506,6.693166126829408,NOMA,3825.071810486887,13.246421698139864,3825.089868484704,3,False,NLOS,157.38314328168408,1.8267775755846049e-16,6.056548977402914,1.3762751047168869,0.004705794017163827,246.15964809965516,21.727116593697723,246.1814048995929,0,False,NLOS,105.7353459356533,2.6697181032579074e-11,-3.9196731573318218,0.6529638846457174,0.3619958741322311,27.57384881158018,True,0.37814497891691573
485,210,9.535604936070948e-09,5.132289395828589e-06,0.9981454824046612,0.0018545175953387895,3.371911662184107,3.3947776592734393,6.766689321457546,NOMA,3343.9986643332463,6.173453386365802,3344.0516601751133,3,False,NLOS,159.34587683402904,1.1625518098447777e-16,-6.508144351584839,0.4180563975830738,0.005382777269616221,431.8392297548892,17.85481514124415,431.89833760036834,0,False,NLOS,117.59918208955297,1.7381281410602178e-12,-10.634336690962138,1.1443355948927751,0.12438633926284942,27.30962887302326,True,0.38229883172076534
