User1_ID,User2_ID,h1,h2,P1,P2,R1_bitsHz,R2_bitsHz,R_sum_bitsHz,Mode,U1_Distance_2D_m,U1_Height_m,U1_Distance_3D_m,U1_Zone,U1_LOS_Status,U1_Channel_Type,U1_PathLoss_dB,U1_PathLoss_Linear,U1_Shadowing_dB,U1_Fading,U1_LOS_Probability,U2_Distance_2D_m,U2_Height_m,U2_Distance_3D_m,U2_Zone,U2_LOS_Status,U2_Channel_Type,U2_PathLoss_dB,U2_PathLoss_Linear,U2_Shadowing_dB,U2_Fading,U2_LOS_Probability,SIC_Margin_dB,SIC_Satisfied,Throughput_Mbps
445,435,2.790853058179498e-07,2.696002982012193e-08,0.9119083786592821,0.0880916213407179,3.050426695006354,4.677230674745726,7.72765736975208,NOMA,2975.5492277003486,16.55044504174212,2975.5612246174896,2,False,NLOS,151.1381661088988,7.694552888343957e-16,-14.882437022022293,1.8135244924697134,0.0060494056251924255,2906.8553098022016,14.080767602789875,2906.875818083978,2,False,NLOS,152.2236071277542,5.992931134915262e-16,3.270997798873308,1.6049097467353788,0.006192284579024854,10.150166027251677,True,0.6182125895801663
391,464,9.183640677980174e-08,5.429439045377645e-09,0.9441793879514888,0.05582061204851124,2.3027731798690576,2.6150311900870706,4.917804369956128,NOMA,1736.8728525484528,16.313343482211813,1736.8945747860628,1,False,NLOS,142.1437015614816,6.1042153106918615e-15,-2.0156261185071696,0.9320058861750354,0.010484612071219075,2697.9131782045665,14.917312529055739,2697.932018735183,2,False,NLOS,150.45566494019008,9.003958942586444e-16,6.119657672702874,0.3660337173421345,0.006672035632412514,12.282599212413643,True,0.39342434959649025
100,483,1.4033579082699265e-07,6.427521372835392e-09,0.9562048493149031,0.04379515068509692,2.535053826904768,2.8371413862574646,5.372195213162232,NOMA,799.1787629648819,4.689843562999133,799.4368002716502,0,False,NLOS,135.9482587900291,2.5419916579516264e-14,0.5415810650793316,0.9368292438116365,0.022526147362660426,3874.1533056366484,2.6148937351949435,3874.2179763867,3,False,NLOS,163.97865739501077,4.000684102836595e-17,3.341463159233803,1.4929647613980033,0.004646176488114484,13.39124916905015,True,0.4297756170529786
130,106,1.7076425310064559e-06,1.1092874389826295e-07,0.9390022566456324,0.0609977433543675,3.8491901851031534,6.716474350681796,10.56566453578495,NOMA,551.8696155672053,18.61693067598578,551.9065284631902,0,False,NLOS,121.30330744595767,7.407458983774449e-13,-4.445241177216515,1.1893242561308452,0.10593167209081511,924.5914918169592,3.5460705354084157,924.8403634302418,0,False,NLOS,139.10760815997426,1.228115419090115e-14,4.383233353205242,1.6580062790653507,0.019468471844572795,11.873528676395447,True,0.8452531628627961
135,120,1.6109849480672197e-05,2.1187927623889713e-07,0.9870185763166061,0.01298142368339391,5.82681081436807,7.715129972942711,13.541940787310782,NOMA,597.2467023071604,19.662564418603505,597.270551455003,0,True,LOS,99.95712513755979,1.0099211938439389e-10,-6.124365352116985,0.7920078241654095,0.11183518964284786,895.8308354003078,13.743555496860735,895.9015532952634,0,False,NLOS,132.44955970497628,5.689106050307653e-14,6.462209249801968,1.8692910580794198,0.021026821983977925,18.810030019358543,True,1.0833552629848626
230,74,2.710165652572568e-06,1.383114171221858e-07,0.9514437316018107,0.04855626839818915,4.174337804332998,7.0508883395974244,11.225226143930422,NOMA,547.7014545921706,19.733027660743694,547.7267789327102,0,True,LOS,99.12976832726872,1.221864838339145e-10,10.048908240489533,0.7797038260154084,0.1302936464094155,983.0804481507604,20.01032590629142,983.0931107397007,0,False,NLOS,130.26576437036218,9.406402601657306e-14,4.045901767273232,0.7185240976520941,0.036492826763780434,12.921378058512033,True,0.8980180915144337
175,376,2.9657107847265853e-07,3.1518535352870246e-08,0.9039331511126982,0.0960668488873017,3.013167388896538,4.882185666011743,7.895353054908281,NOMA,767.3203774805489,17.225088676825727,767.3597663045512,0,False,NLOS,127.7320695708998,1.685749513099536e-13,3.6389426969814456,1.098194868026313,0.04530879716572969,1570.2734296482972,9.729062756963776,1570.3476829618678,1,False,NLOS,144.38343980268982,3.644651601899348e-15,0.8921576897249515,0.5785566669500919,0.011462971787829998,9.73562768596285,True,0.6316282443926624
172,93,5.209750516666571e-07,6.265186309319061e-08,0.8926508330772053,0.10734916692279478,3.042479128448936,5.831021851040895,8.873500979489831,NOMA,910.460229362977,21.455821421363705,910.4671276072969,0,False,NLOS,128.09591571448928,1.5502738754511972e-13,-4.4725134357635685,0.7906550339316256,0.05329793490036247,787.6650929683354,3.8877987700109893,787.9479828780528,0,False,NLOS,136.18380580396757,2.407794508432494e-14,10.858540296800264,1.4094552618071527,0.022855984007714027,9.19882936163941,True,0.7098800783591865
472,446,1.1335131404393179e-08,1.7343303834932979e-09,0.8672990202931865,0.1327009797068135,1.1523564464769809,1.3243400194630395,2.4766964659400204,NOMA,2661.149678770447,10.096749749334334,2661.1914098178067,2,False,NLOS,153.1152855294249,4.880580125357608e-16,-1.8656517680275828,0.4139122189073194,0.006763993827027683,2901.3194254832824,15.88427429060294,2901.3337459075356,2,False,NLOS,151.10911401407537,7.746198086168168e-16,14.583035366560354,0.3339944894956327,0.006204190605236043,8.152947266164412,True,0.19813571727520163
59,375,1.4163635599501261e-06,9.305200986448197e-08,0.9383522922875965,0.06164770771240352,3.8033998305908474,6.464595848793142,10.26799567938399,NOMA,973.2878488635491,21.931907253186473,973.2926846219167,0,True,LOS,104.6227169889901,3.449278815465797e-11,11.94367819523153,0.9538816712952476,0.045855018500837695,1643.438739812578,8.171202912728472,1643.5249009151516,1,False,NLOS,146.0911764911608,2.459701187965715e-15,-15.949506038462143,0.29909508797320367,0.01095264433748862,11.824489866940624,True,0.8214396543507192
459,98,4.499329125539384e-07,5.1237640707697897e-08,0.8977640638017509,0.1022359361982492,3.0658583870244103,5.5545677495408565,8.620426136565268,NOMA,2494.900955269286,17.74809520854883,2494.911494768241,2,False,NLOS,147.4294187870967,1.8074159948928565e-15,-15.234188936092107,1.8319316058114878,0.007217454250443754,783.0740641809596,4.433166410581688,783.3441035948254,0,False,NLOS,135.75712781793726,2.6563617510513763e-14,8.38451915606856,0.8254133194449622,0.022990237444459813,9.435586389553524,True,0.6896340909252214
41,488,2.2199656495515332e-07,1.9032682379770524e-08,0.9210357971482046,0.07896420285179555,3.0006827134796286,4.211773986726602,7.21245670020623,NOMA,590.9354529760723,7.526700953382681,591.1937294691211,0,False,NLOS,129.12454164311254,1.223336223843729e-13,5.835160333267724,1.24260001151931,0.030542009965217644,3493.784733481936,18.974148587752904,3493.789929975282,3,False,NLOS,152.40891023839697,5.742605415371436e-16,0.8409290832604508,0.8749675894309029,0.005152015745418037,10.668462543927017,True,0.5769965360164985
194,44,6.06092811083888e-07,6.751214956133443e-08,0.8997748628563143,0.1002251371436857,3.1410392475193207,5.9482675855235945,9.089306833042915,NOMA,674.273600758194,9.81600517022021,674.4445435900651,0,False,NLOS,129.98697705818057,1.0030031435977348e-13,-0.32779468367510534,1.8428850696414458,0.026717277545851688,866.3561298467029,3.427729473806046,866.6246630338951,0,False,NLOS,138.07516041560424,1.5577004968955216e-14,8.137143608300377,1.3803751652848466,0.020777719056263293,9.531571968572202,True,0.7271445466434332
267,303,2.0073982469824725e-07,1.2098034076331958e-08,0.9431584486614046,0.056841551338595385,2.956244675159088,3.6334734154022654,6.5897180905613535,NOMA,1991.5378515171742,15.673524105775659,1991.5596895845847,1,False,NLOS,144.84972165442696,3.273616752865951e-15,-7.627673375490981,1.4579275894031172,0.009059380894318713,1537.6329231470502,13.638179480654168,1537.6748997467755,1,False,NLOS,141.68111884388307,6.79028676456595e-15,10.453848704168754,0.4891737915961696,0.011736601983939955,12.199187371108348,True,0.5271774472449083
134,396,1.5524892951493872e-06,9.969834907529587e-08,0.939656763913108,0.06034323608689194,3.8432225887379676,6.565021750819144,10.408244339557111,NOMA,912.7104443591212,12.481345090128519,912.7962926978707,0,False,NLOS,133.52396457624403,4.442255588359081e-14,-14.407300984102761,1.4023673562961307,0.019721979788052936,1763.2728972754717,14.371544758226355,1763.3049294796015,1,False,NLOS,143.5649096691303,4.40057100687077e-15,-9.464719718019202,0.5054724201350503,0.010236178750896188,11.923406474733886,True,0.8326595471645689
253,258,2.605730272137529e-07,2.3842852043768872e-08,0.9161690546040835,0.08383094539591643,3.050388593738018,4.513748640026703,7.564137233764722,NOMA,1208.6628006361798,15.242019285999682,1208.7021898835578,1,False,NLOS,136.63318790909432,2.1711069075503938e-14,-5.452999797569994,0.9439279894031215,0.0159973747583731,1510.8875637748674,10.813640213714061,1510.954163160994,1,False,NLOS,143.0783171574436,4.922302324437947e-15,6.331254869580179,0.7044283161573147,0.011913527180269145,10.385712546418686,True,0.6051309787011777
187,496,1.5079413165426862e-07,7.228459776502419e-09,0.9542567951135698,0.045743204886430265,2.628488096519689,2.9814520872684356,5.609940183788124,NOMA,761.4427249101601,17.320288744465586,761.4814517002881,0,False,NLOS,127.54443422464894,1.7601779553252982e-13,10.533492674281009,1.2085949790211004,0.04677745387858511,4790.1515771049635,14.71605212035868,4790.162616365457,4,False,NLOS,160.31981766175383,9.290053901899825e-17,9.014251696525626,2.1171383379815154,0.003757709899705551,13.193386720516758,True,0.4487952147030499
