User_ID,x_coord_m,y_coord_m,distance_m,angle_rad,path_loss_dB,path_loss_linear,shadowing_dB,rayleigh_fading,h_linear,h_dB
0,417.2833525229116,-158.7384001428803,446.4563539391972,5.919680833316203,116.15986291911895,2.4211054653982484e-12,2.505486504300678,3.0318778815975214,3.535446205967893e-06,-108.6968618135123
1,702.2102492969079,444.12417695816424,830.8703381252651,0.5639501890636289,130.88412113522574,8.158078622789794e-14,-3.7146305426703226,1.7403041089866744,7.623433494858034e-07,-118.01022153185696
2,-644.4515811216413,627.2465107272974,899.308637582089,2.369722874707461,133.98896988157006,3.991195597145317e-14,5.040354126627715,0.9156794260016599,1.0239464765593964e-07,-119.95470273388449
3,742.497309153577,-76.9472302587093,746.473797493783,6.179920925059122,135.47685853280646,2.8334408228536355e-14,-6.174318664479341,1.4081519080785247,4.825279944922556e-07,-119.09095655588641
4,543.9831818020695,265.3566321243528,605.2535372022888,0.45384249053732284,121.05211629151064,7.848530871099953e-13,1.8336986688889592,1.1984859627986373,8.596906507011445e-07,-117.59683432419709
5,492.4344613388586,-12.287447299515948,492.587738454004,6.258238031837345,128.5046667207764,1.4110205145499232e-13,-1.9373435374867478,0.8426584420407597,3.956265390951282e-07,-119.36846717862005
6,669.0339502214855,-97.64570142867797,676.1221114240117,6.13825828627436,130.58207939414427,8.745649348524208e-14,-13.022438275024893,0.6377823684695278,8.44676580341694e-07,-117.66121334110326
7,-338.34741549307097,114.4116051233519,357.1680122263787,2.8155149021455808,119.7928243385664,1.0488601037278608e-12,9.421712976231234,1.4743748490166468,5.103651933012085e-07,-118.99466580005284
8,172.29016106188837,568.6839831974227,594.2098723044055,1.2766234771278708,127.8006554078103,1.6593364727219893e-13,-14.525323405835525,1.2578955060165316,2.7282110616481426e-06,-110.73496235894109
9,114.8519770754283,991.874439969049,998.5018183769367,1.4555168603936997,140.24517800959427,9.451096532808111e-15,18.48875016343838,1.1045868632224611,1.277919406032486e-08,-119.9992908211381
10,56.31592610033267,552.69079595136,555.5525172851671,1.4692526907818628,127.61300423544091,1.7326050522299241e-13,2.394881719388031,1.6144334825451785,5.100653928212906e-07,-118.99571999126383
11,364.3408908460401,21.954740450967584,365.0017744761736,0.06018601069368362,124.1127935971593,3.879007687402752e-13,4.825832704147588,1.6018145313880365,5.723753394877944e-07,-118.76928330494891
12,-526.6371452384518,-589.8198075403944,790.717451503313,3.9835226343935175,131.27460003035412,7.456585413436758e-14,-6.315193005347609,0.8403048411199028,4.74751684469208e-07,-119.11725965153961
13,-889.7554264422755,-351.0298779253139,956.4970956985371,3.5173694533265327,104.45732157358269,3.583173542042231e-11,-8.466850596372808,1.1811323436953491,1.8740234171221436e-05,-94.532151161349
14,715.908550598374,683.0942870847152,989.5164768045249,0.7619469973745092,136.35421190985406,2.3151482650342048e-14,7.581283207902895,0.45790389889425787,2.910714340176272e-08,-119.99632210289906
15,694.5762153125318,-52.99470430517311,696.5949738278861,6.207034948266374,134.94952773022825,3.199242989683281e-14,6.157662086031114,1.008182339248628,8.87522955247216e-08,-119.96592478335029
16,-37.11473409913819,-472.6425799525315,474.09757631887857,4.634023785620292,97.75063453323529,1.6785587515643516e-10,0.9929146666829152,1.2650179278199154,1.4619052319312328e-05,-96.6813419495084
17,-431.831445725105,-403.6908786472857,591.1384973253323,3.8933233337676576,128.69343426356437,1.351003809548801e-13,1.1432090292387243,1.5693180366242265,5.056835214056137e-07,-119.01108632979563
18,587.7812388507082,590.4050333925825,833.1055684606662,0.7876251374050331,132.46722244725837,5.666015461231812e-14,1.9877326614435435,0.3920893845841897,7.423989157687703e-08,-119.97612931464684
19,-108.39098636181014,597.5832623922445,607.3338138255141,1.7502277954928571,132.89419970394712,5.1354680260897317e-14,-4.987984769819237,0.4716553141850298,1.898077693584927e-07,-119.8462893073439
20,-368.4459871921208,-320.89590031168257,488.5965864747949,3.858120948002558,124.48821726550305,3.5577733155983053e-13,6.157722627973145,0.5037941660628714,1.478959016421835e-07,-119.90602991623989
21,478.02388647705413,296.6054764563616,562.5670135250847,0.5553442091513473,122.78877046443388,5.261662087616154e-13,-2.1659578333371328,1.1694558650033253,1.0885370230029856e-06,-116.60565881038762
22,-217.46582869355123,295.5417523180623,366.9282137048116,2.205160947982247,95.30381619170501,2.9486171068255415e-10,-9.286111317698735,1.5845704651882535,7.925493482173925e-05,-82.01878238835192
23,-640.0103557574456,-727.685600358334,969.0921465194324,3.9910075620047167,139.04250193512996,1.2466651137145484e-14,-19.43085980544036,0.8182674821104231,8.556835562726218e-07,-117.61403382679389
24,-368.7798397570641,390.58691464248585,537.174746336034,2.3274849331588925,125.22832259499174,3.000321129586376e-13,-6.01095643716078,0.6907460491305981,7.558752089433105e-07,-118.03727807653124
25,250.75805474890063,-697.3432161163603,741.0581374527651,5.057582070871612,134.62358601788338,3.44858867935024e-14,0.5045013595034927,1.541668687593631,2.7013862363544225e-07,-119.69410447047231
26,-341.9664307634967,-684.745606780479,765.3872129675879,4.249216256167089,136.9793886180763,2.0047542285626094e-14,-4.8622703234250455,0.602350160653413,1.4927707467200886e-07,-119.90428587198453
27,620.746863627745,-445.2995607486251,763.94919170492,5.660902475772362,126.88980550401924,2.0465362874791882e-13,6.608059865860928,1.3096017881693947,2.768509326600568e-07,-119.6792689172314
28,873.3611418715085,-1.654482927906722,873.3627089845685,6.281290923665775,127.8358148323915,1.6459571194381992e-13,5.6129681223732355,0.34111028480346756,7.251964446631359e-08,-119.97721987307065
29,-284.404182471759,403.3315810828833,493.52011438871267,2.1849618954963006,129.49288234115033,1.1238588397414792e-13,6.444306570291992,1.8950148962191686,3.025193667396673e-07,-119.61969111063937
30,-409.1809629670846,765.6339393890322,868.1154241222989,2.061610338460913,128.21873944342485,1.5070444282000857e-13,-2.157404987648435,1.8205346735029444,9.060084162878785e-07,-117.39725531292311
31,298.91131890412873,383.9031075191352,486.54863326480984,0.9092339847118718,128.823056512117,1.3112767134782949e-13,-2.9528319103698006,1.726281114870332,8.78213865089484e-07,-117.51717784674362
32,-184.37497991122333,555.0738349390311,584.8940890889451,1.89149319488742,122.18208977098857,6.050496623294139e-13,-3.4656115026018295,0.6168801245907491,7.151166081950282e-07,-118.2062294890136
33,-188.11185492836756,-385.378261649846,428.8385179958167,4.258288326806229,123.78553628442666,4.182600370180557e-13,-0.2795599944844842,1.957936342505234,1.3076747957380674e-06,-115.67028566278863
34,-20.84346796706284,-649.5627699342587,649.8971012718557,4.680311528613734,124.71326211569108,3.3781100094421766e-13,3.289482306702485,2.600649846435488,1.0350102750285773e-06,-116.83768260793032
35,-378.9881942131595,4.57820315851764,379.01584570715795,3.1295131731420103,124.8547154987353,3.2698546657037127e-13,-2.5770322428075976,1.9346861403417408,1.4884229496357011e-06,-114.92764603984811
36,330.36029491939456,-752.9827852249059,822.2657716968924,5.125835979165974,136.1701249654166,2.4153913321281295e-14,1.1326453428204037,0.5618743468780083,7.66479755889186e-08,-119.97456023589793
37,-74.62548423714578,-230.77733962114633,242.5430753087839,4.399635926710485,111.20887801221365,7.570284459658e-12,0.6349639532239557,0.46026446274534116,1.1771053831237302e-06,-116.22406545916411
38,-66.0291987293024,-267.6103115604205,275.6358720092489,4.470484313290652,107.39623499735376,1.821279084771538e-11,-11.140546864404348,1.229157441136696,1.8915730072416914e-05,-94.451417022411
39,-874.4669429676999,423.6708340724577,971.6940928023214,2.690429536262512,134.9871518873914,3.1716467539705646e-14,-5.249363015919697,1.773035702217788,5.778671903431898e-07,-118.74866800657138
40,806.567292621515,-381.77376683397387,892.3575553383307,5.841099135894282,128.16250141337906,1.526686476725855e-13,8.580723861965167,1.1149211363621272,1.622119648986515e-07,-119.8872028780827
41,469.94345452680295,868.5797952458685,987.5614974075994,1.0748519389053617,137.03384102499015,1.9797752812173786e-14,-7.515658544813374,0.4232221799415159,1.4146835247926097e-07,-119.9139416764953
42,-508.3017958638762,-286.300196680902,583.3853943131974,3.6545504846112586,99.73273074438205,1.0634741197467438e-10,-3.9397056937385253,0.9759630048077699,1.5840982089212194e-05,-95.98708540200641
43,620.2414238940268,-236.4453838996019,663.7814726862448,5.918976964407935,122.48509181179233,5.642750121933378e-13,4.631505009041767,0.15283734378937536,6.73596218312868e-08,-119.98033924536314
44,-318.9159454575677,735.618551768889,801.7743036376584,1.9798734207254722,125.9961355770139,2.5141225436569536e-13,10.063267617184607,0.8880781060925137,1.3979157685202878e-07,-119.91595012968254
