User1_ID,User2_ID,h1,h2,P1,P2,R1_bitsHz,R2_bitsHz,R_sum_bitsHz,Mode,U1_Distance_2D_m,U1_Height_m,U1_Distance_3D_m,U1_LOS_Status,U1_Channel_Type,U1_PathLoss_dB,U1_PathLoss_Linear,U1_Shadowing_dB,U1_Fading,U1_LOS_Probability,U2_Distance_2D_m,U2_Height_m,U2_Distance_3D_m,U2_LOS_Status,U2_Channel_Type,U2_PathLoss_dB,U2_PathLoss_Linear,U2_Shadowing_dB,U2_Fading,U2_LOS_Probability,SIC_Margin_dB,SIC_Satisfied,Throughput_Mbps
59,110,1.0163083116430815e-06,1.3709800950059084e-07,0.8811364156868415,0.1188635843131585,2.9971854607172728,6.928394589101252,9.925580049818524,NOMA,757.6983678469447,18.996489779600875,757.7221514334199,False,NLOS,126.45471718245145,2.2621858511106843e-13,-10.04821299207724,0.6719712415517,0.06216508009173574,991.0366287504058,12.178933932585515,991.1195585095043,False,NLOS,135.10260642398245,3.088441344112338e-14,-0.8434742891905328,0.7079258258790343,0.018162944551086222,8.699943279725037,True,0.794046403985482
291,496,4.832916245981865e-07,2.6994195239566937e-08,0.9470998522981694,0.05290014770183072,3.5272892131259246,4.731519884963018,8.258809098088943,NOMA,521.6869675461257,4.345251148594079,522.0956911884899,False,NLOS,128.92388445873902,1.2811841409072058e-13,-2.337624201084903,1.031626006420843,0.034748056481456166,850.8547999278643,3.4203583714415524,851.1284106955325,False,NLOS,137.77335388450692,1.6698005953054894e-14,8.338036647380934,0.5455567220170287,0.021156530349330013,12.529388842579356,True,0.6607047278471154
89,68,1.4511697119246268e-06,1.7589600296459316e-07,0.8918937315469344,0.10810626845306565,3.143714735339104,7.30268957095966,10.446404306298763,NOMA,459.44846372493305,1.6203985056607204,460.04292906775044,False,NLOS,128.41128168908347,1.441689817500012e-13,-11.427115143207814,1.0254784368889067,0.03983114986872812,808.7986354232897,5.37944625421172,809.0365868067197,False,NLOS,135.73708890617806,2.668646870135938e-14,0.013279184890593966,1.0783863332764942,0.02225782891615049,9.164622347128963,True,0.8357123445039011
150,139,1.4277725051011563e-06,1.720912661385183e-07,0.8924338001571401,0.10756619984285988,3.149158254169153,7.272210445499486,10.421368699668639,NOMA,715.684859270876,3.242258806144925,716.0155145605662,False,NLOS,134.94637427183014,3.2015668376089294e-14,-18.97318672886452,0.89808696200482,0.02516209310517923,657.4494767140828,8.6180298538007,657.653543575561,False,NLOS,130.27787216444347,9.380214800851498e-14,1.045959179655346,0.6337973179786848,0.027407090723377422,9.18900184545815,True,0.8337094959734911
173,49,3.8934665196680314e-06,2.9337709145746246e-07,0.9299288154260441,0.07007118457395588,3.771418320933966,8.097083020549402,11.868501341483368,NOMA,443.33229136666034,8.016200209564678,443.65749179263844,False,NLOS,123.95826955130025,4.019509365126561e-13,-7.530027669372439,2.5807654656538777,0.04144466177648252,622.6085047610235,19.92017800922103,622.6292273835331,False,NLOS,122.56774307522048,5.536377467947007e-13,3.9800571018194146,0.6234709280945129,0.10819141969296758,11.229102458420055,True,0.9494801073186694
336,55,2.227510324596879e-06,2.3467753183189615e-07,0.904687397747027,0.09531260225297304,3.3342249592769226,7.7368064758487645,11.071031435125686,NOMA,698.580778938439,19.820870703097423,698.599977156105,False,NLOS,124.5812908674307,3.4823379300345353e-13,-2.353657022337189,2.8787332096754548,0.08453413091261795,400.7911573531794,2.2446073791111703,401.4366197867751,False,NLOS,125.72394831540446,2.676733710756857e-13,9.362035472803111,1.3328175459201792,0.0465599576297016,9.773482137114904,True,0.8856825148100549
186,406,1.655733689860717e-05,3.965694774379252e-07,0.9766089614604541,0.023391038539545984,5.273832162910191,8.601003023999507,13.874835186909698,NOMA,107.50657614618821,2.021727102358509,109.93482132625063,True,LOS,83.7863369348854,4.181829351349578e-09,9.602499783593334,0.7734501384938459,0.31854973607212894,735.6107566275164,10.691232017523257,735.7499073104144,False,NLOS,130.9384385200907,8.056680622771442e-14,0.5454110999319338,1.4876876784038713,0.0244777471501567,16.20671200602265,True,1.1099868149527758
462,42,9.861143824597325e-06,3.7578629261532973e-07,0.9632911147861142,0.03670888521388579,4.67059453510237,8.50379233995329,13.17438687505566,NOMA,257.54709499053615,14.734144277005141,257.75161285972507,False,NLOS,110.71062470165441,8.490583352628717e-12,-6.3392208097596665,1.6311634729673639,0.10916797965405463,855.6009762578025,18.386455913964816,855.6265362520511,False,NLOS,128.88315564266907,1.2932558027442717e-13,-3.096766220348558,0.7315776103758038,0.04274043054920175,14.18986358532035,True,1.0539509500044528
430,346,6.854687846871356e-07,7.715611442173818e-08,0.8988282253675497,0.10117177463245038,3.1497965515619573,6.136480433778248,9.286276985340205,NOMA,986.0753332408095,5.7716378952483804,986.2627909108227,False,NLOS,138.86361085907433,1.2990890259692856e-14,-9.289428206495003,2.063938798094205,0.018254339889421888,956.6077036296397,6.614874156480171,956.7843599766118,False,NLOS,137.8426501522399,1.643368600624599e-14,7.2236878933371,1.3825703875505588,0.018816740383198593,9.486173339248532,True,0.7429021588272163
350,356,1.0003218687317226e-06,1.3491984205757924e-07,0.8811532021988752,0.11884679780112488,2.9961999130150514,6.90550796210928,9.901707875124332,NOMA,759.9538689776347,14.518287811889351,760.026150381992,False,NLOS,129.19316736333565,1.2041574131654636e-13,-5.1825345253274815,1.5873452810141242,0.028539695055704313,944.2737571040399,7.516121201020065,944.4356062608168,False,NLOS,137.08142368625997,1.9582026383639424e-14,7.005508245214908,2.1598441809434763,0.0190625721610131,8.700639392071391,True,0.7921366300099465
