u,v
505,550
828,389
1078,1095
176,905
430,245
578,381
162,979
445,126
925,336
820,399
884,829
998,1089
801,395
384,1037
528,645
832,391
637,1064
681,771
760,259
863,244
513,638
1029,932
67,957
65,529
699,239
209,897
16,591
438,738
46,1028
27,758
875,330
38,1051
887,322
1002,407
1006,1033
703,1004
20,1020
881,144
172,968
1027,454
919,274
539,636
560,341
385,977
382,154
719,593
387,269
161,204
303,773
474,682
994,398
769,60
420,711
1016,983
662,482
413,263
378,821
959,40
955,982
443,133
153,730
544,197
127,183
1024,187
348,151
114,878
526,185
105,677
494,232
1030,212
761,316
867,343
332,575
320,848
295,764
747,674
289,860
167,117
923,1025
1090,357
965,115
705,137
683,527
726,507
1097,261
416,784
236,179
804,947
243,712
325,522
1008,48
472,739
1045,1000
577,99
404,266
135,797
981,198
589,586
663,535
690,152
456,461
194,312
986,169
286,166
1092,150
1041,86
436,757
90,1032
551,195
614,1047
709,134
79,632
888,1039
37,495
598,702
228,849
640,537
569,257
475,339
737,70
254,767
1013,490
807,403
741,467
288,360
728,497
825,448
660,479
393,800
843,353
659,910
364,736
59,1031
1062,1043
155,1022
654,440
192,931
1058,124
506,285
617,567
331,927
924,309
898,922
12,1067
900,208
766,128
250,966
132,1001
98,999
1083,985
658,949
56,853
489,750
222,647
525,267
720,524
624,318
616,570
811,409
470,345
202,930
893,308
130,533
819,368
296,565
795,410
839,355
141,700
880,356
611,82
102,214
326,435
363,911
51,1044
592,572
264,361
1099,3
148,604
400,11
347,670
484,666
1081,9
585,587
944,120
780,417
170,973
727,500
446,648
17,233
980,33
835,883
509,542
1079,1094
621,136
327,1050
553,477
297,408
840,287
365,960
954,281
276,879
935,951
462,740
238,1023
1076,1048
451,1005
306,83
383,294
610,193
538,991
752,206
323,181
401,595
842,328
1049,1066
623,549
751,88
1077,100
119,140
234,463
68,1068
806,945
723,511
1015,530
213,278
783,412
997,94
262,1055
653,540
890,4
433,146
921,885
23,1065
358,390
894,1026
1082,1086
174,956
237,594
1059,464
227,818
123,1017
746,480
859,110
282,763
230,344
103,779
813,826
759,428
498,634
235,431
335,518
293,619
231,546
672,1061
895,724
203,573
299,290
644,77
877,47
220,909
7,554
485,691
329,852
676,798
182,415
292,534
473,707
536,903
253,304
265,934
996,268
466,277
93,1007
32,988
414,788
748,386
118,1036
972,279
582,600
159,692
219,971
26,0
770,427
1069,95
301,870
122,1038
622,556
201,630
10,1071
869,24
596,503
559,612
96,460
280,568
298,854
121,642
548,620
796,66
270,1021
969,906
429,367
302,564
717,514
397,671
468,722
465,698
664,517
272,667
809,377
379,802
168,200
14,380
970,708
952,291
394,948
392,350
929,307
189,933
967,190
376,369
424,656
175,199
753,993
145,1012
452,745
508,655
157,995
601,87
871,338
574,371
833,55
976,131
1054,706
242,639
928,63
789,143
851,374
916,354
61,743
156,486
1080,453
342,1018
205,891
523,108
487,689
964,107
1009,29
1074,1052
74,547
990,34
817,362
609,571
366,822
92,946
688,455
781,116
555,618
41,226
492,687
163,597
562,504
21,275
581,603
71,1035
774,112
476,693
846,375
704,53
104,830
1098,874
491,583
84,1010
337,790
284,873
882,324
73,442
886,941
97,1046
283,1
310,772
512,260
319,866
915,223
449,576
221,718
974,937
142,434
370,679
1075,1096
519,649
850,111
426,714
803,8
776,418
1085,926
543,216
566,608
249,892
246,109
196,755
836,450
184,372
19,713
785,5
273,876
847,334
669,458
943,42
225,180
76,191
1093,1042
164,978
447,629
45,469
359,754
49,857
28,1063
1073,673
125,834
580,493
515,247
54,792
912,72
35,940
31,552
725,75
749,432
499,675
563,678
1034,25
1053,313
838,388
862,89
240,173
844,953
643,545
78,1014
777,405
218,908
248,531
422,177
459,742
210,913
13,1070
333,346
942,975
1091,271
520,437
1072,950
510,2
488,252
1057,171
633,81
411,791
907,311
1088,661
805,300
865,351
584,588
258,823
441,697
561,613
396,793
1011,917
160,516
439,373
317,1003
590,496
904,314
731,481
918,69
43,1019
1084,101
57,963
992,36
178,188
701,229
91,696
502,657
902,255
483,680
808,211
471,962
58,1040
165,599
138,920
158,987
1087,794
889,321
631,44
872,744
532,419
896,207
541,635
989,106
939,425
50,901
812,64
18,710
864,349
501,684
984,423
251,936
557,615
861,352
914,215
899,315
30,558
85,732
256,641
716,217
602,241
129,695
406,149
521,652
421,147
961,39
457,478
958,15
224,810
6,62
139,186
52,694
579,607
938,814
827,80
729,402
305,340
1060,22
113,444
