User1_ID,User2_ID,h1,h2,P1,P2,R1_bitsHz,R2_bitsHz,R_sum_bitsHz,Mode,Throughput_Mbps
24,493,1.2605326653899032e-10,6.566484558308124e-05,0.9999980803575576,1.919642442504545e-06,0.17127472481446696,0.1712747638934559,0.34254948870792284,NOMA,0.018318154476359507
380,399,5.03809931551206e-10,5.189418772150195e-06,0.9999029253474241,9.707465257586196e-05,0.5885516780656993,0.5885753141301447,1.177126992195844,NOMA,0.06294796749710396
364,167,5.735804469893155e-10,4.974589690925672e-06,0.9998847112314304,0.00011528876856961181,0.6539555376929599,0.6539903077945362,1.3079458454874962,NOMA,0.06994362810093561
1,33,6.921668952096629e-10,4.100755409067744e-06,0.9998312383902536,0.00016876160974632309,0.7587033526530778,0.7587722722898835,1.5174756249429613,NOMA,0.08114842914133483
278,153,7.872448645140072e-10,3.671474613758342e-06,0.9997856239846662,0.00021437601533383949,0.837493848872064,0.8376010691916266,1.6750949180636905,NOMA,0.08957726834565188
337,495,8.026907724644844e-10,2.96100106913883e-06,0.9997289858351424,0.0002710141648576085,0.8498381323509784,0.8499778345013927,1.6998159668523711,NOMA,0.09089924956429792
13,257,8.546473898397384e-10,2.7326126567648704e-06,0.9996873394503234,0.0003126605496764949,0.8907594665896426,0.8909370480722838,1.7816965146619264,NOMA,0.09527788848459498
269,166,9.41349814124919e-10,2.3241412282639397e-06,0.99959513273937,0.00040486726062996336,0.9565103647414175,0.9567768477387412,1.9132872124801588,NOMA,0.10231482419679992
306,37,9.635745171185177e-10,2.311553151613091e-06,0.9995833221415307,0.0004166778584693628,0.9729032228803973,0.9731873249688425,1.9460905478492398,NOMA,0.10406901325397004
20,52,9.87511126946817e-10,2.035530375187178e-06,0.999515098230375,0.0004849017696250654,0.9902722740026376,0.9906153106036791,1.9808875846063168,NOMA,0.10592981735862657
474,314,1.0717348475316538e-09,1.608556085451834e-06,0.9993341722639135,0.0006658277360864251,1.0498102437353227,1.0503423613046357,2.100152605039958,NOMA,0.11230762593796567
441,258,1.1463183111496443e-09,1.602394161087285e-06,0.9992851329131525,0.000714867086847526,1.1006822975104487,1.1013131250485944,2.201995422559043,NOMA,0.11775376591224829
366,29,1.248361060521899e-09,1.275221899985547e-06,0.9990220210383133,0.000977978961686789,1.1671134641203345,1.1680901310287475,2.335203595149082,NOMA,0.12487719760155518
74,12,1.3355678249591343e-09,1.2277092893105045e-06,0.9989133286574488,0.001086671342551275,1.221681042686647,1.2228765714129,2.444557614099547,NOMA,0.13072500610158003
427,17,1.4856633015175994e-09,7.024111319029447e-07,0.9978893733972947,0.002110626602705381,1.3091141348136168,1.311809769516956,2.6209239043305725,NOMA,0.14015635852035147
208,318,1.5056821295378681e-09,6.946646399524728e-07,0.9978371928797037,0.002162807120296195,1.3205129029182228,1.3233271937224125,2.643840096640635,NOMA,0.14138182334976657
64,200,1.5902830201386913e-09,5.871102979464742e-07,0.9972986555958081,0.0027013444041919187,1.3669253362166873,1.3707150884342711,2.7376404246509587,NOMA,0.14639788367117426
236,346,1.6920703675400235e-09,5.004811814480843e-07,0.9966305047880939,0.0033694952119060224,1.4205140656330524,1.425657457372605,2.8461715230056575,NOMA,0.15220168572222767
463,160,1.6936367044957923e-09,4.872425569006806e-07,0.996536078272284,0.0034639217277161335,1.4211162644979765,1.4264097306282475,2.847525995126224,NOMA,0.15227411738642907
109,442,1.7698110026295927e-09,3.853382817324123e-07,0.9954281219229354,0.004571878077064508,1.4581611460529398,1.46556687104585,2.9237280170987896,NOMA,0.15634909182346465
457,373,1.7740081459119754e-09,3.7485504851439294e-07,0.9952897735463039,0.0047102264536960994,1.4599669805034134,1.4676197211266842,2.927586701630098,NOMA,0.1565554385898448
201,30,1.7913043181701624e-09,3.7114800315672994e-07,0.9951967940030276,0.004803205996972369,1.468579563667484,1.476485544664236,2.94506510833172,NOMA,0.15749011274501176
361,140,1.816899417248418e-09,3.4021485845310375e-07,0.9946879218802334,0.005312078119766637,1.4802506279646839,1.4891564726139461,2.96940710057863,NOMA,0.15879182356035454
328,483,1.8368196773730463e-09,3.38730990426399e-07,0.9946065963286037,0.005393403671396195,1.4900524181681023,1.4992274673714028,2.989279885539505,NOMA,0.15985453933366336
170,416,1.889912698581944e-09,3.3499436135276736e-07,0.9943900239810723,0.005609976018927722,1.5158104498549672,1.5257232917534183,3.0415337416083856,NOMA,0.16264886318761418
309,397,1.927795924436329e-09,3.32077143318463e-07,0.9942282412685091,0.005771758731491012,1.5338511065803972,1.5443217453056108,3.0781728518860083,NOMA,0.1646081738976475
312,171,2.1286056337179634e-09,3.298941299955542e-07,0.9935889762799415,0.006411023720058461,1.6259651438492349,1.6392132170466662,3.2651783608959013,NOMA,0.174608468497107
475,439,2.151456673957331e-09,3.0173891378314154e-07,0.9929202867773625,0.0070797132226375,1.6342098118112185,1.649029055168236,3.2832388669794543,NOMA,0.17557427096146813
22,477,2.1721378270555484e-09,2.9013113935736714e-07,0.9925688899283702,0.007431110071629758,1.6423542904725945,1.6580955742145445,3.300449864687139,NOMA,0.17649464517043525
273,19,2.279609198044214e-09,2.85372886016908e-07,0.9920751280243868,0.007924871975613302,1.6876933704485755,1.705554908705718,3.3932482791542933,NOMA,0.1814571272275023
154,2,2.3332189142361266e-09,2.7311696703467764e-07,0.9915294342379973,0.008470565762002629,1.7086812049134956,1.7283364264571643,3.4370176313706597,NOMA,0.18379773429789625
214,43,2.4171969233668726e-09,2.5095825218772995e-07,0.9904600191855724,0.009539980814427728,1.7399226131314132,1.7630447608061746,3.5029673739375875,NOMA,0.1873244584993362
133,97,2.606517326795338e-09,2.5078781426066724e-07,0.9897135926030151,0.010286407396984972,1.8124347163202383,1.839840954265794,3.6522756705860324,NOMA,0.1953088593896274
152,26,2.7830496863399957e-09,2.397056754737955e-07,0.9885229728330581,0.011477027166941954,1.874189044702218,1.9073170122755179,3.7815060569777357,NOMA,0.20221957523945108
190,235,2.8536429776103167e-09,2.392277997877278e-07,0.9882120539888863,0.011787946011113699,1.8984910817126763,1.9335742955674258,3.8320653772801023,NOMA,0.2049232822074921
499,413,2.8759829320640227e-09,2.3738614238198985e-07,0.9880298114889947,0.011970188511005382,1.905731694717056,1.9416911129009322,3.8474228076179884,NOMA,0.20574453516673732
144,142,2.898984272085047e-09,2.3374453024889832e-07,0.9877495722713838,0.012250427728616209,1.9127515588025215,1.9498973727014335,3.862648931503955,NOMA,0.20655876639058582
434,77,2.915876480381467e-09,2.320015718424536e-07,0.9875876547221204,0.012412345277879601,1.9180427027438813,1.9559390065138436,3.873981709257725,NOMA,0.20716479728650936
104,374,3.0739575291181564e-09,2.268214810653366e-07,0.9866288885594605,0.013371111440539485,1.9683192025521197,2.011801642517146,3.9801208450692656,NOMA,0.21284068690209976
203,199,3.0880911193109638e-09,2.1564193313975913e-07,0.9858817227777869,0.014118277222213172,1.969860540527827,2.015958718782121,3.985819259309948,NOMA,0.21314541493636086
129,131,3.1460690690222074e-09,2.1047222275417825e-07,0.985272473428324,0.014727526571675928,1.9864009569421164,2.0355307484598546,4.021931705401971,NOMA,0.21507656178620163
485,382,3.2111598305722905e-09,2.0901819475357264e-07,0.9848693888889006,0.01513061111109927,2.0057713281655905,2.057475580198469,4.063246908364059,NOMA,0.2172859309285593
469,117,3.2145617987632122e-09,2.0618780942944043e-07,0.9846488758464916,0.015351124153508415,2.005890618831257,2.0583908492735508,4.064281468104808,NOMA,0.2173412549788667
418,449,3.258207527732718e-09,2.049378885469969e-07,0.9843502947982117,0.015649705201788325,2.018497337682424,2.0728664167271607,4.091363754409585,NOMA,0.21878950558340027
488,401,3.258827221849811e-09,1.9851413189175464e-07,0.9838490388594886,0.016150961140511347,2.0164534097880655,2.072515402542317,4.088968812330382,NOMA,0.21866143381445893
408,456,3.3641732171811846e-09,1.9625225296942541e-07,0.9831468117055845,0.016853188294415553,2.046146549443354,2.1068428159707127,4.152989365414067,NOMA,0.22208499280289126
332,276,3.4066600381770776e-09,1.9534119467540575e-07,0.9828593871210008,0.01714061287899909,2.0578112105460367,2.120440794521287,4.178252005067323,NOMA,0.22343593609985682
268,195,3.536205950325642e-09,1.9118573844338602e-07,0.9818397152856294,0.018160284714370593,2.091691744750115,2.1609161373571424,4.252607882107258,NOMA,0.22741218620894424
435,425,3.6264483382253734e-09,1.7903633940869557e-07,0.9801467590473336,0.019853240952666357,2.1096045454032124,2.1872773454828716,4.296881890886084,NOMA,0.2297797802612879
205,47,3.6811950801384416e-09,1.6123432997433324e-07,0.9776782987597891,0.022321701240210958,2.1129490198472496,2.201327896886945,4.314276916734195,NOMA,0.2307099955472831
6,372,3.752895656027584e-09,1.6037105449542985e-07,0.9771337720511581,0.02286622794884186,2.1300289847550657,2.2225205337139133,4.3525495184689795,NOMA,0.23275665874165663
388,31,3.769918972055431e-09,1.5902179708028193e-07,0.9768420711847314,0.0231579288152685,2.1332100414772395,2.227314566702731,4.36052460817997,NOMA,0.23318313412727112
327,428,3.807691030953337e-09,1.523839548242593e-07,0.9756216729127561,0.024378327087243905,2.137281609091274,2.2372167364450823,4.374498345536356,NOMA,0.2339303928094308
237,484,3.8446973723802054e-09,1.5230548311518342e-07,0.9753782073105807,0.024621792689419345,2.1459193051836607,2.2479378493974265,4.393857154581087,NOMA,0.2349656232396303
365,287,3.868013833371915e-09,1.4801500128266153e-07,0.9745329401683468,0.025467059831653226,2.1477892838521213,2.2538401176222562,4.401629401474377,NOMA,0.23538125141574207
98,88,4.117762302808407e-09,1.4726498755125473e-07,0.9727989991806991,0.027201000819300984,2.202346940615032,2.3235876955262986,4.525934636141331,NOMA,0.24202859016798559
298,338,4.122432283493338e-09,1.4260747505186272e-07,0.9719046215024767,0.028095378497523225,2.198723017062498,2.323834362899603,4.522557379962101,NOMA,0.24184798823326742
444,118,4.15682811760121e-09,1.38815415804082e-07,0.9709256286144726,0.029074371385527254,2.2018815186400915,2.332269961789173,4.534151480429264,NOMA,0.24246799360584298
472,419,4.17734240587124e-09,1.3753082628314715e-07,0.9705215130185014,0.02947848698149863,2.204671735980019,2.3374829462291515,4.542154682209171,NOMA,0.24289597231065083
156,351,4.238957633643344e-09,1.3639493109332025e-07,0.9698582064962084,0.030141793503791616,2.2158071982680068,2.353658614693091,4.569465812961098,NOMA,0.24435646058615496
49,272,4.316270958166661e-09,1.3356156525676287e-07,0.9686949615931143,0.03130503840688567,2.227568509564168,2.373272332324765,4.6008408418889335,NOMA,0.24603426961972905
352,122,4.353796022875105e-09,1.327175582550065e-07,0.9682370102359334,0.03176298976406664,2.233694551054437,2.3828073504055594,4.616501901459996,NOMA,0.2468717594363634
242,187,4.391613611049324e-09,1.3106100131657456e-07,0.967578229380098,0.03242177061990192,2.238669571228948,2.3921057355549395,4.630775306783887,NOMA,0.24763504314352336
486,433,4.393366550486363e-09,1.269985051338607e-07,0.9665628741400314,0.03343712585996864,2.23344453122472,2.391345680979989,4.62479021220471,NOMA,0.24731498460987753
458,198,4.410876652148157e-09,1.260310337762158e-07,0.9661851268686338,0.03381487313136617,2.2352911659418164,2.395535415300349,4.630826581242165,NOMA,0.2476377850931639
25,61,4.459291748941839e-09,1.2428889996151333e-07,0.9653642378219148,0.03463576217808515,2.2415068972327923,2.407309450722934,4.6488163479557265,NOMA,0.24859980470351475
368,387,4.766516993525972e-09,1.2149286152568843e-07,0.9622482143550185,0.037751785644981564,2.2889811501401724,2.481963416641266,4.770944566781438,NOMA,0.25513072549633353
291,307,4.870036107788804e-09,1.2090310172650183e-07,0.961279203241274,0.038720796758726035,2.304140468197852,2.50626284043428,4.810403308632132,NOMA,0.2572408186434295
308,246,4.920696902241066e-09,1.1981757160839632e-07,0.9605518261477114,0.039448173852288486,2.3098282290540855,2.517674904231307,4.827503133285393,NOMA,0.2581552477692723
407,415,4.982486650480553e-09,1.1582135772405263e-07,0.9587555621571683,0.041244437842831744,2.3111137879487207,2.5303171956105657,4.841430983559286,NOMA,0.25890005259675325
204,467,5.078569547437588e-09,1.1351402490038848e-07,0.9571763349045216,0.04282366509547834,2.3198302761756238,2.5511681504628045,4.870998426638428,NOMA,0.2604811992854774
355,390,5.18271181824758e-09,1.1260343081729688e-07,0.9559989681105018,0.04400103188949824,2.3318767246682603,2.574020867603795,4.905897592272055,NOMA,0.2623474648273826
3,0,5.200361544043384e-09,1.1059676937245945e-07,0.9550907565422051,0.044909243457794984,2.329542810872458,2.576961589030685,4.9065043999031435,NOMA,0.26237991443332315
188,147,5.3141901831545155e-09,1.0924117307229998e-07,0.9536102891027104,0.04638971089728951,2.3406873488222035,2.601141777237779,4.941829126059982,NOMA,0.2642689372224589
182,146,5.3402546712060136e-09,1.0893957595733314e-07,0.953270365891911,0.04672963410808897,2.3431342992163238,2.606609591036774,4.949743890253098,NOMA,0.26469218664455063
261,18,5.364901625483594e-09,1.055579365156672e-07,0.951633931159815,0.04836606884018496,2.337310918285923,2.610091116365082,4.947402034651005,NOMA,0.26456695372465266
151,32,5.373728758611899e-09,1.0545531781152456e-07,0.9515133539003133,0.04848664609968667,2.338079605962298,2.611921790364013,4.950001396326311,NOMA,0.26470595702279737
196,411,5.441697665562611e-09,1.0416945838164818e-07,0.9503545272050702,0.049645472794929826,2.34243564552372,2.6256310040152933,4.968066649539013,NOMA,0.2656720133443322
224,431,5.4532176632182825e-09,1.0321214395628463e-07,0.9498164126825162,0.050183587317483846,2.3410361885198476,2.6275031000639015,4.968539288583749,NOMA,0.26569728815955873
127,143,5.46466188834065e-09,1.01682794213064e-07,0.9489986782031589,0.05100132179684116,2.3378914702648323,2.628996783704098,4.96688825396893,NOMA,0.26560899753844547
202,403,5.539976269567976e-09,1.0102497908817045e-07,0.9480131507495098,0.0519868492504903,2.3441461863099353,2.644310938301719,4.988457124611655,NOMA,0.2667624130808371
462,94,5.59232125143732e-09,9.98980667348163e-08,0.946987385692751,0.05301261430724903,2.346204881166822,2.6544029290274103,5.000607810194232,NOMA,0.26741218236332787
67,353,5.619862507557067e-09,9.84702028830251e-08,0.9460096168979298,0.053990383102070175,2.3445008430549104,2.659112580642238,5.003613423697148,NOMA,0.26757291035813624
108,85,5.667872130681266e-09,9.618349497588982e-08,0.9443515360500684,0.05564846394993155,2.3417156740776264,2.667316238262047,5.009031912339673,NOMA,0.2678626691090734
75,28,5.693875402786245e-09,9.543705283389965e-08,0.943697981398328,0.05630201860167199,2.3416736239633114,2.672040283133704,5.013713907097015,NOMA,0.2681130431602682
248,219,5.708991199705334e-09,9.445883102040523e-08,0.9430057370403812,0.056994262959618854,2.339690073720126,2.674372842914327,5.014062916634453,NOMA,0.26813170677189585
95,10,5.7293300624001534e-09,9.398314475453304e-08,0.9425414916948065,0.0574585083051935,2.3399060335136044,2.67810150337188,5.018007536885484,NOMA,0.2683426490313093
280,322,5.757853541920701e-09,9.361931698510598e-08,0.9420606009269021,0.0579393990730979,2.341231962964146,2.6835273555421497,5.0247593185062955,NOMA,0.2687037068719944
197,476,5.793085098766914e-09,9.082852776704496e-08,0.9400435893487687,0.05995641065123135,2.3339609032123203,2.688348795912428,5.022309699124748,NOMA,0.26857271118314163
285,89,5.8451187015868924e-09,8.999609549625443e-08,0.9390124723428374,0.060987527657162595,2.3352084865103966,2.697915983634729,5.033124470145125,NOMA,0.2691510411842313
