User_ID,x_coord_m,y_coord_m,distance_m,angle_rad,path_loss_dB,path_loss_linear,shadowing_dB,rayleigh_fading,h_linear,h_dB
0,-2631.0222903019007,3385.116386022709,4287.340812086777,2.2314996224864934,161.15055419123007,7.672635747225319e-17,-16.86088371723518,1.8122827835811766,1.1059676937245945e-07,-119.94720089467593
1,4093.814172519167,-2207.761720233452,4651.185471731585,5.788600271032508,167.30078396613862,1.8617510325740386e-17,17.092076028655626,1.147767237543254,6.921668952096629e-10,-119.9999979193173
2,1242.1486389776642,-1347.8747319531954,1832.9483174252246,5.456989277441386,151.3773173669019,7.282294923373254e-16,-13.033773424034585,2.2569704765148813,2.7311696703467764e-07,-119.68756042227739
3,-370.6050696438335,-3584.7578081376396,3603.8641290494684,4.609371390307513,160.8433712222294,8.234986238897304e-17,1.1698881524027553,0.6556868997743697,5.200361544043384e-09,-119.99988255202992
4,3716.493336539752,-830.5779628939806,3808.1731148924273,6.063313984249603,163.7881247089968,4.1801082547221465e-17,0.9519476425230593,1.0893186973710685,6.3117725522374615e-09,-119.99982698715742
5,355.5788237218303,1620.863735968526,1659.4081928378105,1.3548411624121728,140.53555052582797,8.839851052672265e-15,2.2494661032074594,0.677148762627534,4.913978565182331e-08,-119.98952565187162
6,2200.062665227356,-188.45517824102518,2208.119354820557,6.197734891562607,154.95827935540822,3.1928025707648906e-16,10.570293642965419,0.7092431329525243,3.752895656027584e-09,-119.99993883341524
7,-1802.0780260104968,523.9293642845893,1876.6958172782138,2.8586562527816626,149.4137335451582,1.1445285894333152e-15,-3.6294732130256073,1.1896182783341618,6.112158556790302e-08,-119.98380564833836
8,1609.81582155482,-3005.447789285253,3409.4315352339654,5.204134685921047,151.37241142410898,7.290525907268205e-16,10.276185769348583,2.661513471931634,2.2013992244291166e-08,-119.99789584989642
9,-3595.381202902704,-2621.3729966774217,4449.535074802272,3.771579506680891,155.04501735431862,3.129667965449537e-16,1.630477567692844,1.3946065566306658,2.0449229856227566e-08,-119.99818428602765
10,4501.2943913630315,-2112.5032607131616,4972.355701701159,5.844389583036054,162.72671608150722,5.3373832927218155e-17,-17.476738307623854,1.7200808527209617,9.398314475453304e-08,-119.96180792507164
11,-4259.348015865793,-1220.4097128884594,4430.738695474194,3.4206416851913413,160.154603333831,9.65027449296708e-17,-7.6427213161878615,2.4894861071682195,5.895431615642265e-08,-119.98493178199863
