u,v
1008,822
433,343
923,1022
473,536
611,801
432,250
1012,828
112,573
787,435
330,10
186,781
306,1062
388,638
851,454
261,736
200,258
808,796
236,55
954,31
132,230
1066,1023
688,869
1021,286
971,59
314,1050
996,41
217,547
201,321
228,1059
601,16
593,1080
898,385
156,183
344,103
752,276
257,1057
560,794
919,891
409,928
424,989
999,252
735,901
364,27
768,941
256,734
750,639
266,245
843,408
906,203
769,349
651,1099
176,738
51,518
835,386
131,739
945,196
428,400
656,818
215,628
640,19
692,660
565,478
76,462
260,431
334,358
650,747
336,359
1038,853
709,269
57,909
92,239
298,933
481,567
23,934
658,191
174,66
340,204
494,438
1083,46
137,222
690,579
109,529
849,337
1005,857
622,542
564,702
675,327
505,595
185,779
943,467
375,795
208,229
852,281
52,161
81,535
190,596
823,799
1034,310
1051,699
887,921
680,39
927,1004
912,684
963,877
839,591
449,868
134,299
235,515
113,411
670,255
922,214
984,251
466,722
107,194
247,218
287,181
533,262
568,959
294,376
691,598
944,317
854,694
637,1046
421,786
440,701
893,206
93,94
1074,18
99,279
696,802
581,0
329,111
497,645
916,522
748,399
316,1061
383,886
777,447
178,1028
284,994
413,1025
546,197
363,1042
855,1043
419,765
876,305
830,710
34,270
902,825
865,130
143,28
810,393
224,382
930,681
767,597
754,905
442,838
682,955
584,232
475,144
362,773
474,1020
352,577
1036,993
708,272
731,834
452,68
980,142
633,653
918,816
629,907
625,1002
619,885
648,724
976,718
271,95
778,608
195,867
308,341
513,977
609,70
401,436
157,237
966,1053
118,523
1079,931
470,784
973,471
315,863
166,338
1045,720
570,776
1014,845
1047,1035
108,304
974,506
817,761
1081,198
480,65
516,292
716,929
216,985
803,669
897,472
120,226
312,248
711,881
908,84
56,253
864,836
389,612
221,354
1016,1011
552,416
623,182
293,86
982,1032
925,141
744,243
539,1056
892,391
545,357
932,259
676,749
147,926
600,370
278,697
602,395
465,698
1052,760
837,89
510,140
461,935
238,350
219,114
972,714
303,846
202,485
751,227
138,90
43,610
525,763
988,136
365,873
590,448
874,367
841,757
775,904
234,800
753,379
962,848
990,75
951,53
425,484
246,22
223,427
1075,605
880,532
870,499
663,98
101,840
569,655
582,488
172,856
589,585
207,1058
96,102
79,511
599,149
712,717
814,1041
444,60
171,911
674,756
17,606
80,477
1084,860
50,946
807,277
429,820
544,139
173,63
970,213
1072,360
530,882
381,693
793,296
641,652
531,110
1070,313
1048,1031
792,3
445,458
434,38
1006,366
326,657
11,884
1067,740
764,368
188,1087
125,318
441,26
936,666
541,37
559,189
1065,384
809,964
920,664
1017,507
831,275
687,15
758,571
813,451
1077,603
965,373
621,832
673,164
649,123
746,264
689,862
6,543
981,1039
152,356
126,283
833,1091
895,1085
78,177
979,225
1010,791
489,772
163,498
1069,785
36,858
146,420
1,890
387,715
866,479
129,263
374,501
151,345
116,1000
743,537
42,576
938,995
538,635
819,69
949,153
302,1013
667,159
643,119
145,553
671,369
495,325
423,486
487,821
517,983
115,8
301,492
737,88
48,847
550,83
1049,937
741,175
634,1007
695,282
398,1015
706,624
520,241
969,774
842,723
231,1063
679,342
328,332
1086,459
179,1033
1073,729
771,493
407,30
496,154
162,240
135,1054
453,133
192,540
617,100
975,124
563,789
