User1_ID,User2_ID,h1,h2,P1,P2,R1_bitsHz,R2_bitsHz,R_sum_bitsHz,Mode,U1_Distance_2D_m,U1_Height_m,U1_Distance_3D_m,U1_Ring,U1_LOS_Status,U1_Channel_Type,U1_PathLoss_dB,U1_PathLoss_Linear,U1_Shadowing_dB,U1_Fading,U1_LOS_Probability,U2_Distance_2D_m,U2_Height_m,U2_Distance_3D_m,U2_Ring,U2_LOS_Status,U2_Channel_Type,U2_PathLoss_dB,U2_PathLoss_Linear,U2_Shadowing_dB,U2_Fading,U2_LOS_Probability,SIC_Margin_dB,SIC_Satisfied,Throughput_Mbps
466,263,1.8359856836857117e-10,2.602720179556719e-08,0.9929953085819847,0.007004691418015225,0.24132566880054288,0.24161142909265382,0.4829370978931967,NOMA,4397.116680610759,1.5784989401910288,4397.179058170964,3,False,NLOS,166.74950734197196,2.113728804891467e-17,26.814605694918157,0.8751347762713914,0.004093591620930059,2290.738665006253,8.13009790242813,2290.8007824669985,1,False,NLOS,151.7516067199058,6.680967021639053e-16,1.1143603281637273,1.1447900120777985,0.007857727411237123,21.51558188869902,True,0.03863496783145574
17,256,5.462663769655847e-10,2.6846023657683396e-08,0.9800576594262619,0.019942340573738195,0.6131573902019978,0.6185887573903923,1.23174614759239,NOMA,2129.3429923146086,4.348913605469647,2129.443130559867,0,False,NLOS,152.78064980874015,5.271509810876831e-16,7.84328969306502,0.05869504573165312,0.008453311685797655,2999.4239507155576,13.521653320459349,2999.4459135928123,1,False,NLOS,153.09113254598012,4.907798746978315e-16,-5.520198746230921,0.6418398217083443,0.006001157309934821,16.914754983253328,True,0.09853969180739121
482,178,5.963998645383031e-10,2.6985893991617024e-08,0.9783774377994596,0.021622562200540443,0.6563364468292664,0.6631206678133573,1.3194571146426237,NOMA,4313.6298711824975,13.031460722926667,4313.646475024391,3,False,NLOS,159.5522094521158,1.1086106714689013e-16,4.031502932493849,0.0900996606722311,0.0041728197684167455,3071.607756887816,10.087557288842092,3071.6439561122666,1,False,NLOS,155.55528026340193,2.7827357896771785e-16,-0.28096987592086026,1.5662184273969164,0.005860123239901498,16.55599273855508,True,0.10555656917140989
484,443,6.024504105994967e-10,2.7042924489766413e-08,0.9782079131583228,0.021792086841677185,0.6614623261975772,0.6684112285419287,1.329873554739506,NOMA,4247.315671011258,10.911990370135314,4247.339035352976,3,False,NLOS,160.5609762527344,8.788249431275853e-17,12.863422961626206,0.2825798989087841,0.004237970848941943,4227.910289191047,17.816617755100356,4227.916391608046,3,False,NLOS,156.34040957111864,2.322517755800391e-16,0.10938926756004966,1.7969814643621886,0.004257422484180836,16.52132350796591,True,0.10638988437916047
300,106,7.356944269586857e-10,2.7092859982972664e-08,0.9735633257796483,0.02643667422035166,0.7677229326901011,0.7792556123674862,1.5469785450575873,NOMA,3733.4993565885716,4.658785971501723,3733.554768666911,2,False,NLOS,162.124637640145,6.131069454766595e-17,-4.705838102018326,0.05465594946058926,0.00482121416955251,1229.2899101413832,8.242272885515249,1229.4041258241543,0,False,NLOS,141.1212647131274,7.724556048011557e-15,10.451386374286152,1.0268036573865655,0.014642602950290582,15.66157386369029,True,0.12375828360460699
387,453,8.178498745609986e-10,2.7136749401663023e-08,0.970743638051124,0.029256361948876056,0.8281197579982176,0.8431176154810837,1.6712373734793013,NOMA,3404.8808017563215,13.599435136203605,3404.899887962638,2,False,NLOS,155.19633769232834,3.0224994518255527e-16,20.236450828252945,0.48340709182274977,0.005286529207639472,4014.6629617231742,22.26983739028408,4014.663890043569,3,False,NLOS,152.79006886659224,5.260089253385191e-16,0.013212301243639937,1.1850096377487673,0.004483565186569987,15.20884232704067,True,0.1336989898783441
483,337,8.730228561512318e-10,2.7383369126321944e-08,0.9691035268518093,0.03089647314819064,0.8669697924651534,0.8844412605494436,1.751411053014597,NOMA,4082.116970918998,7.280323548731667,4082.1554295737483,3,False,NLOS,162.06672984877682,6.213367123400715e-17,11.878903445905115,0.43481776422511026,0.00440947678085464,3749.2449660190878,15.887227142772065,3749.2560405830673,2,False,NLOS,155.45879910366943,2.8452477569148506e-16,-11.25165169565312,0.4444718401498288,0.00480096732300253,14.96461266831744,True,0.14011288424116775
440,151,1.0970994895931285e-09,2.75511249770909e-08,0.9617044507987229,0.0382955492012771,1.0090206075527886,1.0391983905977678,2.0482189981505563,NOMA,4229.58477932813,16.860412877952548,4229.5926113992,3,False,NLOS,156.92086005405014,2.0319545734458351e-16,6.8549439375221395,0.16944790845708343,0.0042557369507710925,2640.406191278238,4.646931866376211,2640.484633987273,1,False,NLOS,156.25259859433484,2.3699552222779637e-16,-5.416882517009976,0.9592352739225,0.006817132931841098,13.998933238031396,True,0.1638575198520445
488,368,1.2857861165729995e-09,2.7615315530046084e-08,0.955510826808797,0.04448917319120303,1.1124372254965016,1.156126404963201,2.2685636304597026,NOMA,4048.6243239814435,5.515499755111866,4048.6712094814507,3,False,NLOS,162.98583390002528,5.0282470791276643e-17,13.886426252114584,0.8969778934087302,0.0044459546155911755,3853.8605970893473,19.55469697969782,3853.8644440513012,2,False,NLOS,153.72537536727734,4.2409432721339965e-16,-0.2985168920637706,1.2956656154595916,0.004670642410600131,13.31981277691725,True,0.1814850904367762
208,132,1.7422214012806423e-09,2.7695168053956553e-08,0.9408160358808351,0.059183964119164933,1.3137663432886575,1.4000513928514202,2.7138177361400775,NOMA,3140.831388883534,17.05991118935058,3140.8414252245193,1,False,NLOS,151.74997225575697,6.683481871958081e-16,13.528801149991674,0.31992045924557244,0.005731012949751517,3150.239006979908,13.535198313333067,3150.259869086274,1,False,NLOS,153.91561846032633,4.059178540978991e-16,-3.5446699179753893,0.9140110199112378,0.005713854267410091,12.01300660516672,True,0.21710541889120621
243,303,1.7763690478157399e-09,2.7822227170266313e-08,0.9399846859382291,0.060015314061770936,1.3270533365807606,1.4167098943380612,2.743763230918822,NOMA,2933.077844780654,8.881147795770424,2933.1221353601195,1,False,NLOS,155.4959343700197,2.821022584243694e-16,8.39768943680262,0.2781085799875205,0.006136898150190796,3304.9472240551722,15.657182430397881,3304.9604297222877,2,False,NLOS,153.45606902771306,4.51224941419617e-16,-3.2345627976569147,0.9025415486136915,0.005446389550661172,11.948586950941314,True,0.21950105847350576
376,233,1.863561753934823e-09,2.782579465425798e-08,0.9372313185805344,0.06276868141946558,1.3582159977838328,1.4576407472527213,2.8158567450365544,NOMA,3528.369956677166,6.755156696294727,3528.41712747929,2,False,NLOS,159.90769020313357,1.0214826151829035e-16,19.001581391611275,1.643642523311021,0.005101505857098799,2844.897872618835,5.045426097474997,2844.9678540628197,1,False,NLOS,157.27944859671652,1.8709196671598703e-16,0.16240309692647667,2.072717721220812,0.006327116404860722,11.74103787048702,True,0.22526853960292434
487,223,2.054574848058726e-09,2.8126892286064556e-08,0.9319259451858847,0.06807405481411524,1.4221108497934738,1.5433531446955573,2.9654639944890313,NOMA,4293.349968422232,3.402052060753269,4293.404292948239,3,False,NLOS,165.25002345538536,2.985366495500882e-17,5.1967584095317125,0.6840078098993078,0.00419253033933659,3063.1910790719267,19.85789991691205,3063.195395024467,1,False,NLOS,149.6463282306299,1.084843714190319e-15,4.305613710003249,1.4019058469223664,0.005876387170578273,11.363997828138352,True,0.23723711955912252
