u,v
426,257
20,612
475,1025
51,590
112,228
90,945
325,183
175,513
333,541
837,879
454,193
53,654
1034,1015
510,1006
685,629
764,782
373,762
162,597
126,247
386,979
58,378
891,706
201,534
675,682
916,897
473,309
938,674
773,872
596,254
107,1020
41,428
115,704
42,253
293,463
850,655
917,89
141,533
507,581
941,684
136,9
894,627
521,1019
999,643
442,964
553,315
622,778
432,955
908,884
44,1066
1065,975
606,946
197,661
1033,268
575,46
234,418
209,245
331,759
146,305
632,845
117,665
392,366
395,362
736,920
980,652
752,794
667,668
408,993
271,350
24,302
452,343
37,766
65,101
822,974
336,1080
1051,150
1016,848
500,276
379,413
567,860
100,580
469,953
0,502
12,467
7,1026
218,971
1017,13
524,260
1036,539
585,374
710,634
718,647
40,394
263,826
1095,871
1043,43
99,583
211,1062
940,970
176,952
316,608
306,1052
522,286
558,886
342,346
122,751
728,1046
615,202
332,417
777,130
436,892
380,85
69,461
561,258
906,689
602,552
572,273
594,700
885,593
727,839
902,691
842,133
403,351
121,611
229,571
434,1089
27,603
741,1087
157,560
628,563
799,36
182,742
996,312
281,446
184,779
239,458
1028,371
134,540
106,203
185,496
68,576
509,1002
10,662
859,962
491,944
731,813
890,797
129,875
934,238
749,174
1073,909
676,208
226,664
23,326
786,339
288,337
600,981
508,480
739,520
278,701
159,610
591,267
867,22
140,102
487,811
200,400
792,769
526,241
187,546
47,633
835,1005
973,152
861,639
437,330
529,831
599,72
530,903
542,868
680,820
986,109
110,1094
28,256
755,621
67,104
206,262
97,1038
712,506
880,221
785,914
363,358
429,303
199,515
557,888
789,237
772,166
893,703
308,449
932,29
114,556
907,857
753,143
368,985
588,94
401,1000
259,440
889,189
738,365
198,518
25,883
595,74
924,649
683,205
494,287
870,714
223,476
559,282
538,70
1060,722
679,207
579,269
911,441
178,181
927,314
123,501
844,127
725,188
937,1090
873,715
448,562
512,565
862,696
1050,240
694,38
947,511
482,322
54,644
447,319
582,354
478,144
933,477
1068,531
733,34
485,296
965,277
869,587
1077,854
105,569
170,549
504,574
250,438
1010,284
279,977
3,566
997,192
804,215
814,1001
455,156
88,637
80,1023
577,270
787,656
949,1054
93,724
830,874
30,784
17,613
1041,154
497,921
313,1011
82,422
756,790
547,149
64,382
707,915
948,978
623,125
383,391
609,236
1012,95
360,416
568,958
536,233
147,528
87,523
926,693
298,468
1053,990
928,711
950,659
849,994
584,291
348,810
444,280
1008,173
765,177
142,998
1007,641
84,648
768,377
1009,165
300,1035
592,151
179,745
439,961
573,119
60,537
737,636
78,671
275,471
227,1059
49,653
757,959
1021,4
323,120
320,460
75,1047
666,212
334,404
856,876
393,984
882,1004
1076,717
809,251
186,519
935,723
673,210
62,987
389,299
806,758
1061,63
818,732
630,770
445,486
433,341
1056,896
604,479
369,347
1083,77
1078,8
819,651
866,79
45,390
169,1081
493,922
942,92
246,645
901,716
702,516
551,881
427,976
988,464
1055,145
407,607
11,616
527,910
1072,570
488,290
492,925
1,827
385,960
1018,217
865,124
5,321
834,545
2,670
340,409
625,807
402,878
244,459
708,1079
598,929
103,578
658,840
858,111
138,554
387,364
720,900
191,1063
19,453
328,543
956,646
864,1048
155,499
774,498
1082,898
791,160
266,195
620,943
484,930
289,425
841,35
734,803
61,1092
421,352
754,808
781,771
180,1067
135,650
292,225
329,372
601,1069
1084,1037
353,73
335,424
828,55
1070,235
419,274
252,435
1074,116
15,617
265,472
171,465
887,137
355,1058
968,71
1013,640
294,544
50,431
222,357
451,375
657,214
936,1045
76,586
261,470
800,626
163,838
1071,851
311,983
456,318
972,91
248,396
564,1029
231,483
118,951
605,1057
264,489
614,230
398,349
81,642
367,618
619,991
57,550
32,148
532,285
847,297
1075,304
505,1091
726,821
904,1096
307,450
168,26
555,283
310,1022
695,833
760,1088
66,918
16,899
14,224
161,243
490,153
242,982
635,1093
196,457
663,746
919,1099
1039,1024
1040,989
1014,1098
1030,548
801,963
420,359
939,21
713,194
128,852
877,967
660,969
86,855
167,462
423,638
405,361
503,905
98,1085
913,669
33,992
324,381
1097,853
863,686
52,843
39,406
59,83
775,164
1042,517
213,1044
1049,376
301,272
338,410
931,677
966,131
780,108
481,220
1064,132
415,113
912,681
139,474
697,204
356,957
692,525
388,370
345,399
535,825
466,954
216,443
1027,631
412,327
747,317
740,1086
232,414
31,6
514,249
411,1032
995,18
397,1003
384,795
430,344
1031,624
923,295
690,56
687,158
190,255
48,589
172,219
96,495
895,699
