u,v
965,782
416,472
523,1083
346,404
94,12
125,27
1021,304
882,356
130,636
994,314
720,312
649,32
778,838
869,804
978,445
826,833
1063,669
744,296
1061,89
79,10
853,450
729,918
456,414
501,1069
577,402
407,903
931,491
971,60
927,112
106,655
581,1034
748,1071
937,174
1020,419
709,316
704,875
940,594
616,1000
949,395
936,462
799,209
315,514
499,442
1015,364
554,405
96,332
71,19
574,1048
850,803
1030,105
914,150
300,516
828,635
1056,355
338,502
121,644
1005,309
879,331
1041,878
1027,175
958,224
794,229
83,653
976,367
334,482
274,867
1040,159
621,822
930,98
686,802
341,786
77,996
74,680
424,1058
827,954
1035,327
737,624
981,585
876,401
1092,34
717,920
566,769
473,788
317,797
860,816
522,430
765,825
619,353
947,820
156,479
611,385
513,991
599,905
78,672
11,1018
967,690
988,493
837,571
697,924
583,8
776,192
588,379
1094,349
256,552
1043,541
1067,251
1077,143
44,507
556,548
342,597
1060,230
1085,403
629,361
912,740
630,762
510,437
992,440
52,376
72,354
861,505
7,719
576,400
836,448
884,107
537,399
989,169
515,380
746,1076
287,144
148,614
881,474
1008,258
417,1022
789,247
643,449
846,390
504,608
1045,181
682,1023
916,961
631,987
553,393
784,253
136,617
835,475
1011,808
964,220
620,172
1079,30
524,1098
688,950
756,865
923,969
832,823
288,467
39,787
529,422
1059,84
200,759
676,877
57,54
307,336
775,819
506,783
512,198
254,1004
525,1080
567,1055
1099,3
841,382
240,678
883,397
824,558
23,24
807,496
1091,26
929,104
854,855
960,357
325,511
161,906
979,626
893,559
706,324
420,1031
1007,428
494,1087
569,1001
857,730
1026,41
193,570
549,870
1082,58
29,849
1065,243
663,739
791,241
910,378
323,572
1075,18
176,648
774,862
1013,726
1097,42
279,102
734,664
363,92
1068,33
998,185
700,15
120,441
560,615
589,938
582,386
435,843
899,340
443,713
727,908
863,652
781,470
486,436
830,911
640,76
935,546
1049,113
752,183
542,35
757,1024
1033,43
1089,51
941,454
111,1016
451,447
913,383
902,728
859,110
1039,733
997,489
56,698
411,1
14,701
695,434
768,266
362,481
753,384
517,284
1037,152
550,708
48,699
892,408
427,466
874,777
138,638
645,963
890,758
650,660
627,366
211,460
840,519
160,485
359,731
716,623
498,373
793,1081
1012,365
245,714
909,465
896,46
182,374
705,842
915,145
993,64
305,63
1053,213
292,520
173,590
214,591
1009,197
103,95
162,1084
246,925
628,990
839,536
1062,199
610,573
1057,377
70,946
873,1032
438,457
851,128
50,488
707,919
413,814
1010,157
527,1064
262,779
689,834
358,487
973,602
203,711
335,503
207,592
1096,16
565,1054
233,321
561,37
829,593
968,370
755,900
666,742
1025,275
531,545
600,388
500,310
530,418
596,1019
647,347
845,164
206,595
887,328
985,333
760,471
1074,1066
540,885
392,480
360,100
654,745
9,715
231,800
171,606
972,673
736,625
895,133
723,301
97,665
983,538
684,318
926,269
813,639
252,562
743,907
158,415
668,248
809,205
767,864
6,942
518,425
761,295
738,190
555,483
959,396
872,675
477,810
618,368
455,490
685,952
604,469
634,986
568,1050
763,880
917,291
749,298
948,544
894,155
484,409
280,521
369,431
980,603
534,257
580,651
4,693
433,452
533,539
132,622
598,1086
703,712
1038,464
1042,187
754,278
1090,93
657,345
17,659
587,375
28,21
681,815
61,683
957,66
953,352
601,575
330,508
116,646
674,806
977,337
1036,270
944,770
55,235
844,423
1047,117
773,381
848,811
975,348
661,966
221,551
771,847
547,563
922,122
780,694
677,956
1095,22
871,421
633,351
579,389
1073,394
999,179
897,662
641,974
785,1006
921,134
5,0
286,526
955,532
721,612
642,984
1051,109
607,1017
75,1093
817,189
586,1052
180,410
667,339
821,406
178,458
772,123
792,119
154,613
970,543
126,932
933,732
856,805
671,741
702,329
91,831
934,59
478,444
1002,459
68,945
751,886
764,267
495,371
852,398
535,691
796,219
901,412
858,468
679,564
722,306
528,1078
1028,461
692,939
801,208
750,889
1029,453
866,426
795,222
1072,387
718,313
578,391
898,747
20,2
982,350
637,962
818,656
497,439
99,658
463,446
812,1088
1070,53
1014,149
476,492
609,1003
943,790
31,1044
584,281
766,995
904,151
951,888
868,216
429,25
928,108
13,632
724,696
710,798
509,1046
725,432
735,891
605,372
201,557
687,670
