User_ID,x,y,h_linear,h_dB,LOS
0,-1973.0058038441398,-783.5753441224207,1.924164789784316e-08,-154.3147033358838,False
1,-543.2940379277852,437.8500034746338,7.506939068606803e-07,-122.49073061246597,False
2,-690.779597655087,3332.1594664604654,1.1243387024622316e-08,-158.981284293371,False
3,-4185.359553891521,-778.533001518026,5.222678810826328e-08,-145.641967330366,False
4,-3181.2320448899873,-620.3650467734739,4.520791301658589e-09,-166.8937897183167,False
5,2203.3038369196756,-2698.3568437865283,7.978679665745502e-09,-161.96029085015695,False
6,-565.2475151433972,3.9511250842196426,3.9029651176083786e-07,-128.17208434880405,False
7,3447.703326763931,-545.5565540049107,1.7436099500138568e-08,-155.1705150851402,False
8,4603.282195667275,1534.5876760996157,2.812713249198546e-08,-151.01718201887084,False
9,-3601.9955477468743,-2880.1918874323574,4.0211592096144265e-09,-167.9108148533607,False
10,-3797.946190269094,1955.6882398125056,1.8089136930280262e-09,-174.84684268532743,False
11,-548.9850310417571,1554.6759252064253,1.3106706734835124e-08,-157.64946567729706,False
12,-4712.70738768873,371.47454172674406,3.731916982977407e-09,-168.5590333664121,False
13,4628.461832883566,-78.72254036071129,1.277423888179847e-08,-157.8726194065234,False
14,-1627.3408993974695,1216.1114410402176,7.127910804960947e-08,-142.94063301294958,False
15,3698.1088931300237,-1460.2537314247936,3.212268586337142e-09,-169.86105943426068,False
16,-701.0257563710795,-143.71224264192972,1.2728092684787996e-06,-117.90472659297288,False
17,-1329.9235343940331,1072.2570177738583,1.6311562389405712e-07,-135.75003551891842,False
18,2526.873111881817,1234.542452393685,2.6413317163556356e-09,-171.560253245863,False
19,1685.9941559854542,1051.299849165936,1.8026818765343007e-07,-134.8815699664556,False
20,2880.688854673249,-3267.433461690377,1.048473018671537e-08,-159.58802643030634,False
21,3023.6205835876153,3363.718554384252,1.7039693452332727e-09,-175.36566850135597,False
22,-708.0729873603143,2848.5513719347023,3.077217091459779e-08,-150.23655502158306,False
23,-1930.0864580510606,2060.2757548466057,2.534658094108059e-08,-151.92126962923223,False
24,1509.9177580886476,715.3175264699322,1.4151500531800515e-07,-136.98388878184693,False
25,406.81774307159185,1390.441623000967,1.88941243973426e-07,-134.4734186209756,False
26,661.5320455674488,4168.995531888756,2.7617204976538834e-09,-171.17326100211616,False
27,-3472.326858746953,1712.171455335566,3.331106608040993e-09,-169.5456222428844,False
28,768.4922488557866,895.1321986586873,2.7189385360367887e-08,-151.31169274512726,False
29,-2669.8853665184424,-2206.047182436595,2.0486932780583244e-08,-153.7700371885177,False
30,-3103.406421281246,640.9216801736663,6.898150854373785e-08,-143.2252203319055,False
31,-1625.9176007323858,-4307.652132461836,2.1236535731834416e-09,-173.45423743951818,False
32,1275.525055841613,4039.711043554628,2.2339142063594818e-08,-153.01828138963725,False
33,191.5526906842506,3874.907592177165,4.007785032945839e-09,-167.93974463457306,False
34,-3584.438518049976,980.508056038869,5.777525713489095e-08,-144.76501192145778,False
35,-3927.27034275803,2881.684854136406,3.1995113014058404e-09,-169.8956126983466,False
36,-2251.6159041831816,4426.856568603851,1.2537476444683388e-08,-158.0351046319326,False
37,1861.2817114825552,2233.155084569534,2.029512402172823e-08,-153.85173783946752,False
38,-2448.7011808191373,27.009319998787756,1.6316032537923454e-07,-135.7476555102773,False
39,-3099.0603921338115,3210.407845680371,2.0977470344215615e-08,-153.56452363580007,False
40,-914.6997991169366,869.1864281394534,3.3542731345313894e-08,-149.48777257786304,False
41,851.3872478444623,-2896.641301422884,2.2337965566877356e-08,-153.01873882583916,False
42,1250.698590059784,431.6515984390993,6.640570912178384e-07,-123.55587854541585,False
43,1018.5970662304969,2635.6503358638784,6.885214828090351e-09,-163.24038865615617,False
44,1277.455323151538,-357.31327294927274,1.8356558612495184e-07,-134.72412737578958,False
45,-1539.3967038942042,2210.621963706699,2.9543375035557334e-08,-150.59050384797604,False
46,4106.157356417096,1700.5880895109515,4.772445264496271e-08,-146.42499887826585,False
47,593.6732408490669,4720.440668317055,7.425044882019177e-10,-182.57432810987638,False
48,3971.537517366025,2010.578119634318,1.7403949643231472e-09,-175.1820543149051,False
49,3705.3324814172965,-562.1200545932313,3.2012760663093844e-09,-169.8908246106913,False
50,-1364.8286703497542,3679.3616739058975,1.112756340778137e-08,-159.07121790709132,False
51,1509.550004265802,2599.6821612845597,6.019801896639334e-08,-144.40821172333307,False
52,1650.5477331246054,1223.161741272816,1.1788683338593659e-08,-158.56995719097063,False
53,1455.4114096374453,-2964.4225357270116,1.388445737171084e-08,-157.1487962099003,False
54,-3987.3298746431587,-1556.2242381747485,3.172747947493916e-10,-189.94395506513496,False
55,1016.3450333536755,-734.3251117147144,9.474009842207432e-08,-140.46923168794333,False
56,-550.2076292758577,464.3232028618894,6.972734208738383e-08,-143.13181321558054,False
57,-3873.704568367741,2063.519948384887,3.207459966600361e-08,-149.87650431140554,False
58,-2709.900101808284,-394.00720042063944,2.4983136879166403e-08,-152.04671298853842,False
59,-2881.459439690584,-3037.4822425005127,8.585788757994384e-09,-161.32338441936537,False
60,-4260.430597038163,-464.1380725964861,1.4036038184822375e-08,-157.05449037358747,False
61,-19.740789859643293,4829.309058333228,8.222377808334535e-09,-161.69899512803906,False
62,-2961.6171549031947,-1112.2205944992731,6.752980043342462e-09,-163.40880453903748,False
63,2819.5400594095836,-1005.5555987057636,2.5859906152976458e-08,-151.74712523463245,False
64,-4193.784448940202,-1605.0986789043063,4.9994208399825397e-08,-146.02143233937292,False
65,-4039.1969713809804,1672.4727920054493,1.6586453971538463e-09,-175.59969388390203,False
66,3627.419533836681,1776.8500284012932,5.7261687395195425e-09,-164.8412004216774,False
67,4481.959455737173,-431.5133671218458,4.903703239744267e-09,-166.1877452916355,False
68,3970.909470064354,535.9565738747959,5.733978136800374e-08,-144.83072786661165,False
69,4887.53319616924,219.36402848365438,1.3020919947539213e-09,-177.70049846389597,False
70,-1461.7357373512134,2492.0251143252176,9.750144454257268e-08,-140.21968991412334,False
71,3796.267306125523,-2011.1365223821292,1.6959880984676012e-09,-175.4064240704169,False
72,-2740.3145390514796,4029.455158019829,6.76851490437796e-09,-163.38884902482005,False
73,2458.3693940847643,-1521.6845192937692,1.6388346224026072e-08,-155.7087674044422,False
74,2638.1130142823304,-2886.374827052883,3.4422178695439354e-08,-149.26298057316825,False
75,-1772.9087270928235,2449.1935070195923,1.932417914158402e-08,-154.27752943089305,False
76,-3149.8528108390824,-1271.5874152930444,6.266482419943102e-09,-164.05813751096065,False
77,-975.906247032864,960.5502718338705,1.6590317545525236e-07,-135.60285367139272,False
78,476.1976905971418,-506.77393078769785,3.7693552189363346e-07,-128.47463562254202,False
79,-1596.1085014437676,-4055.0800658462067,9.976750445966126e-09,-160.01934724845626,False
80,-1288.750833482102,-3107.748445659514,2.883223700393513e-09,-170.7994211753153,False
81,-3050.8311406424077,-2502.6544992490044,3.787958801447627e-08,-148.43166576261484,False
82,-3041.53351617793,-3041.0297293702483,8.311526553122821e-09,-161.6053390879571,False
83,-932.0618768213795,-3098.0391237559,7.560737202961493e-09,-162.42756839952492,False
84,2096.171904791093,-2190.0922291665547,8.111661216752489e-08,-141.81769684012866,False
85,-562.485177825021,1977.2027436497158,5.280149611265341e-07,-125.54705898400526,False
86,2264.747574971821,3836.369193329733,4.0718021136888245e-08,-147.8040534149769,False
87,-2274.275924957021,3956.4636017245975,7.4028787470061625e-09,-162.6108140456472,False
