User_ID,x,y,h_linear,h_dB,LOS
0,-3016.1511070588313,-2179.7610102721,2.080645173762992e-09,-173.63186592119246,False
1,-2306.1889150516013,-2141.889360057444,5.403612581741032e-08,-145.34615517480415,False
2,-417.04724998985245,1014.5151086986426,1.6767039097160198e-07,-135.51082065641677,False
3,-3616.410161934569,251.77682176423863,1.0700046953644203e-08,-159.411474607142,False
4,1878.3414395013342,545.7086969705674,7.865824986618518e-09,-162.08401022959384,False
5,-860.5609683156924,-3429.240272227277,2.2934332418039326e-08,-152.78989921896877,False
6,1910.3774493367139,1659.1044252757092,9.190155599386998e-09,-160.73259763106822,False
7,2684.9929392087997,-2523.5177556610647,2.2594132541562254e-08,-152.9197021356485,False
8,-2530.0673732687865,2702.8525810118786,2.8475253882214355e-08,-150.91034287464367,False
9,2274.509107670571,686.5319843531337,7.827096413697502e-08,-142.12787535933833,False
10,549.8842771005799,1388.8070620553995,2.2622345751230426e-07,-132.90920889108963,False
11,-315.1581464979984,3346.254021084654,1.856681305552969e-08,-154.62478490188357,False
12,-2760.3809956497603,3422.705001353364,9.25741919405845e-09,-160.66926319056094,False
13,-3507.6477718619867,-2179.2827612970177,1.3351627482701248e-08,-157.48866533923132,False
14,-4373.2069219301375,-1558.3948015198696,4.936789914664896e-09,-166.1293478338196,False
15,-1069.6584804591687,3194.0500378100446,5.293642657515908e-09,-165.52326691360744,False
16,-3772.1309440120335,83.82827333189792,1.1046391694913355e-07,-139.13551259245307,False
17,235.5767533109188,276.2375102760818,2.5071459289015123e-06,-112.0164042778253,False
18,-1951.7606714699893,4248.968786238301,7.615861082837459e-09,-162.36447930091236,False
19,-2714.622309995963,-2660.415260790804,5.365424903496804e-09,-165.40629887354132,False
20,-2008.404372636587,-4426.8542919038755,1.7975416251076279e-09,-174.9015901299941,False
21,-1415.2235915015979,4504.643617045996,1.2278062661176533e-09,-178.21033165371577,False
22,-1093.6079257755757,-3981.3329361119536,4.947298545049998e-08,-146.11246205977028,False
23,4514.534343382358,1370.3111156390212,4.0638388463565076e-09,-167.81913335330702,False
24,2198.613672679913,51.35001042107017,4.485522968644945e-08,-146.9635446619552,False
25,-1230.7500195243483,-4306.883024010618,3.469844249601321e-08,-149.19355005625755,False
26,644.9848302644392,411.4073281804807,1.1002670285863383e-07,-139.16995908158125,False
27,4770.702109871041,501.40103041405763,1.020698260800652e-09,-179.81354691803742,False
28,1057.154428002467,-3950.9535206321048,8.122617012549848e-09,-161.80501119145237,False
29,-2461.403712312719,-3534.856693491034,8.686379812224758e-08,-141.2231237065991,False
30,4905.885270537091,-281.9164404882591,1.9399076773111192e-08,-154.2439310281248,False
31,-2923.88840130719,-1202.726704026429,3.6149223847525357e-07,-128.83799643047888,False
32,2360.1967316301693,-1515.112853224485,8.724759210658649e-08,-141.18483144675076,False
33,-651.1998882546,-3442.8711147275367,1.0131274498290874e-08,-159.88586106085486,False
34,-1692.9847261349025,-2127.1284886747553,2.9485214951882048e-08,-150.60761945639916,False
35,-1633.164521488815,-3296.770580137095,3.4453191827008885e-08,-149.2551586527231,False
36,2221.0146811401987,1547.3877551094183,1.3228169748681123e-08,-157.56934821811058,False
37,894.9612281873355,-2257.343446504149,1.73410075612346e-08,-155.2180125751442,False
38,-4164.275874040451,385.60867628077705,3.884450290892346e-08,-148.2131850326984,False
39,-613.4799885410915,-2880.209801078082,7.852071567419037e-08,-142.10020439547696,False
40,1010.6741319169256,3232.6672106964415,6.875757349459353e-09,-163.25232599461964,False
41,-513.2987705782273,-3846.653984243416,1.0236690613597953e-08,-159.79595998221174,False
42,396.01592967099253,-1612.1494154850645,1.0402618889251254e-07,-139.6570627442618,False
43,2397.272749390254,2072.3524978283453,1.939347893765014e-09,-174.2424079292618,False
44,1307.2917734887233,-2199.470203992542,4.7478279346652234e-08,-146.46991763013136,False
45,-673.9401165558961,3809.3622714877706,3.117048009672369e-08,-150.12485151777489,False
46,1627.147368727125,-4483.990426543709,3.927423586262553e-08,-148.11762396355525,False
47,2116.724975975365,215.57275826253255,1.719709262165009e-08,-155.29039432908854,False
48,4965.737842415101,52.6036108412436,1.0921710653070855e-09,-179.2262374397663,False
49,4140.462691339559,-195.392457031984,3.496602492423917e-08,-149.12682633805892,False
50,3720.4343204055754,-333.4143709903167,6.584738140049718e-09,-163.62791083109852,False
51,4758.660909120901,-949.100480488591,1.4898867516170057e-08,-156.53635186296538,False
52,-2529.9160721086223,-3220.4688012358592,8.835043919162617e-09,-161.0748426830773,False
53,3509.043504538385,1674.416846072766,1.5296930453784074e-07,-136.30785737411213,False
54,1714.4894553096444,-2681.509280588951,2.3193928335409002e-08,-152.69213929936444,False
55,3075.977667418054,1996.4456153276453,5.568077269908732e-09,-165.08433512626954,False
56,-4823.520493040009,963.3011466399707,1.0742121873516646e-09,-179.37011643212975,False
57,320.86412485739817,1124.8585002822367,2.559525690616599e-07,-131.8367762038549,False
58,4256.752895816369,2165.8783308529746,6.900988793146822e-10,-183.20919622563997,False
59,-3743.0543699674067,-2677.0522549851994,4.4308549826599545e-09,-167.06828917705894,False
60,-2766.5952765014026,4021.3145727583333,5.0321582464403176e-09,-165.9631882965857,False
61,-53.5922833487992,-248.2410729991205,2.561241317773147e-06,-111.83098662435755,False
62,-4526.588358888301,-1566.9728951933023,8.808943989074838e-09,-161.1005370538091,False
63,3915.7405862014493,2293.5945478175486,1.8460178794590721e-09,-174.67057800984347,False
64,2551.1086727893803,2698.191963613692,4.418772344818649e-08,-147.09377088860765,False
65,3373.6103307588223,2653.6718286162118,5.937056926840035e-09,-164.52711286469508,False
66,392.4054286543853,-4822.164825504991,1.5689798360710031e-09,-176.0821185077304,False
67,478.42021991228194,2453.930035238724,2.4256204513040035e-08,-152.30318500468556,False
68,2619.5808473852503,-4203.770654927511,9.234866380704429e-09,-160.69044717673108,False
69,2511.295318539792,2764.40740979409,1.869776115720439e-08,-154.56374331356136,False
70,2206.698416374013,2703.8171392415275,5.190773808731472e-08,-145.69519057571807,False
71,-164.6862992985662,-3871.123046309344,7.9331708059053e-09,-162.0099690864038,False
72,2163.7186568766206,3222.6110984986635,7.4267485357280095e-09,-162.58285615194168,False
73,-3035.7485370273216,-2440.4106778668793,7.94007413941317e-08,-142.00339945534498,False
74,1071.9147786146104,-4804.5172945631,2.029272309474124e-08,-153.85276539627512,False
75,-1558.939750193255,3614.893903164033,1.938738717388035e-08,-154.2491663255083,False
76,1290.0134969399942,-2629.7126323098037,2.4641393123936106e-08,-152.16634236679835,False
77,737.8909400608002,-2023.9098085571839,6.239293703591834e-08,-144.09715219345833,False
78,-1872.4595382807404,4291.4475192007385,9.343810759119378e-10,-180.58022841466013,False
79,124.47083143338824,-4470.0856099711245,5.108470658967507e-08,-145.83401190633288,False
80,-1922.9066019490735,-567.9547555843274,1.8508699823467216e-07,-134.65243483071646,False
81,-3332.311924545349,-2720.1917486395487,2.799372002737473e-09,-171.05568545883497,False
82,3795.886944840753,-2011.0411328944583,4.124163883277019e-08,-147.69307109965854,False
83,1460.5660043504315,676.3523022608372,4.528861208397849e-07,-126.88020059131959,False
84,1804.7130994778815,768.8002129651868,7.340457905956982e-08,-142.6854186211045,False
85,-687.5026527766477,85.8690134927402,2.9940008777726194e-07,-130.47493252242418,False
86,266.81082592742666,-3463.9832765781402,3.2024656170425133e-08,-149.89003926552942,False
87,1878.0611492092492,3419.0146631669845,5.6806201388885476e-09,-164.91055611306876,False
88,4147.919956545153,-120.05281375396743,1.2997005716775822e-07,-137.72306697106072,False
89,-1351.9358135314421,-739.1388640643362,1.5224560741472973e-08,-156.34853407578282,False
90,-1878.2824325293486,4406.369970035844,6.960226780922057e-08,-143.14740740370917,False
91,-715.2005326369654,-14.181599742285746,2.3259401947757643e-07,-132.6679917798181,False
92,3357.3913150627614,1580.2825449484762,4.184026587261176e-08,-147.5679036944917,False
93,-1185.104244817047,2544.808385734806,2.1536380351494904e-08,-153.33614244423163,False
94,-2712.4896389483456,1950.8564384977733,3.6452228991617493e-09,-168.76313571572166,False
95,-3699.8960154634274,-317.9564812426469,4.179126469850015e-09,-167.57621156867586,False
96,800.1258822496037,-4828.578561982938,4.042641374079096e-09,-167.86454736906347,False
97,-738.4715580393719,-1008.9996016382465,5.5016510271808596e-08,-145.18998133588065,False
98,-1643.7787859510795,658.423808349168,2.5838373221507387e-08,-151.75436050219395,False
99,3144.808280273354,884.4127152747859,2.3208379280356213e-08,-152.68672948620338,False
100,-1227.1522957031987,-1303.2243863319063,2.0829198168134412e-07,-133.6265072624387,False
101,-779.4055024932728,2314.77918463971,1.9119215526842764e-07,-134.37055319123618,False
102,1149.2696707628982,-2970.9733312690014,2.0121335679997294e-09,-173.92254818905414,False
103,-2416.7282239655024,-85.54466721383741,1.774475686540361e-08,-155.01810946089122,False
104,-1354.9411474271233,2843.8776447315545,1.1599325234542619e-08,-158.71059668858732,False
105,2795.848976075482,3322.084212172157,5.7514320306090606e-08,-144.80432914510453,False
106,-1219.411495386031,3975.3611618807176,1.3596105791656969e-08,-157.33107046858981,False
107,-3047.014604925778,971.6754445356949,2.7204245025592365e-08,-151.30694716484837,False
108,-53.44691741121667,-2791.934806206441,1.1703267104605938e-08,-158.6331155135729,False
109,3930.4623336004383,2771.55968519594,9.323530029215302e-09,-160.60746096167125,False
110,1710.7210867004756,-3710.223543889602,1.1784714180744988e-08,-158.5728819066474,False
111,-3497.265965044575,571.4337136858958,9.789540039246449e-09,-160.18386704320957,False
112,154.33800460086653,-2868.1791026811675,8.713124400161142e-07,-121.19651173837468,True
113,-3061.126205577511,-154.26901314952664,3.251844933053771e-08,-149.7571363431914,False
114,1334.9169841701373,1392.228121767183,3.3876488343029645e-08,-149.40177590968213,False
115,-1689.384765010854,-4223.158192128311,2.9463184991505523e-08,-150.6141113483508,False
