u,v
624,770
878,641
374,852
682,1038
367,294
873,75
533,30
58,890
239,332
898,160
140,705
495,145
596,254
861,581
127,748
78,777
637,447
860,631
27,1089
880,74
56,1078
420,730
48,1059
21,819
1073,600
123,618
134,1091
899,299
929,153
453,746
277,907
627,165
1057,330
393,577
120,636
643,680
1007,826
488,147
954,851
129,982
66,93
739,765
874,432
966,413
1051,824
611,1043
660,984
20,331
529,227
63,221
917,933
525,498
884,443
809,869
43,855
195,7
423,449
318,392
102,1050
0,722
547,782
292,5
711,230
252,575
658,54
117,99
1034,586
785,816
604,469
137,849
349,201
532,451
301,67
650,1004
273,863
779,418
1015,76
662,663
384,240
219,1082
225,375
712,910
834,872
651,138
735,704
288,280
628,950
713,456
544,892
81,732
545,217
400,98
750,1011
513,442
325,615
197,125
686,783
68,274
198,1020
12,368
1018,501
109,385
183,1019
247,326
333,541
118,1047
572,563
157,90
774,494
787,1016
131,499
452,233
1076,441
111,997
830,196
444,381
896,1075
424,84
841,683
133,681
991,1085
471,554
33,667
553,1056
616,964
674,1083
41,751
373,9
1079,39
583,1006
297,130
186,73
736,284
661,1032
543,355
886,707
776,497
821,989
3,191
649,496
843,957
255,403
766,912
361,827
714,159
551,804
163,806
235,614
146,380
229,960
1092,29
388,881
720,32
592,455
961,226
1002,466
633,142
918,182
728,354
789,958
1022,164
265,882
1072,119
729,429
104,719
510,621
706,223
108,1080
485,1030
865,174
110,187
931,620
302,42
978,346
1095,775
1084,1040
761,211
724,467
932,1000
515,281
955,493
286,26
185,16
464,906
642,815
946,1049
208,436
477,698
823,356
968,132
699,178
370,810
155,962
170,291
996,184
1048,762
598,175
885,1070
322,916
490,272
897,1090
741,832
481,546
527,158
36,88
945,589
13,594
360,768
260,808
635,593
433,944
300,760
106,756
847,339
908,275
603,408
204,679
788,786
489,844
838,1035
358,901
253,53
602,781
514,685
435,2
228,700
116,258
287,504
773,479
463,576
812,1024
648,80
574,141
926,1039
528,382
353,101
507,1064
560,856
927,868
338,100
51,965
848,171
689,181
738,630
883,237
139,10
324,91
89,913
305,321
372,726
780,257
439,397
135,57
655,320
778,921
1086,376
238,972
193,998
328,542
909,168
646,232
951,767
1026,85
939,626
263,419
539,792
992,530
124,612
340,394
500,853
1044,565
771,31
975,993
668,190
1042,937
522,902
1098,202
271,941
888,136
359,83
949,508
538,366
315,154
1094,262
970,606
47,610
462,737
828,458
261,866
731,156
37,790
143,811
409,112
103,473
920,246
619,691
179,676
431,573
438,948
609,940
250,697
845,990
753,561
652,956
1012,803
276,747
11,986
437,857
69,17
867,61
416,585
319,365
487,251
474,1061
749,531
887,401
