u,v
886,652
252,324
176,436
116,150
667,585
446,427
1048,202
108,414
1003,213
710,730
772,499
77,328
109,1053
773,415
315,550
140,188
370,930
165,107
916,864
1069,40
825,613
68,72
407,977
788,1035
1034,851
461,931
818,913
635,23
898,151
1032,261
264,951
966,218
1097,815
1056,947
932,645
803,985
357,13
800,305
510,196
591,881
700,422
807,717
778,50
31,664
481,969
191,809
207,957
162,39
15,333
912,1033
256,117
677,266
712,223
383,658
236,270
521,903
831,827
380,900
425,752
22,141
143,353
581,295
655,946
993,1061
545,1090
215,715
1094,504
157,111
650,596
209,758
590,1099
445,1028
631,589
1084,626
1091,929
920,60
646,1012
377,359
1001,925
17,576
386,708
593,79
1096,231
883,400
78,279
805,1046
11,152
259,89
210,919
526,194
405,678
463,163
1080,331
454,755
894,48
880,19
429,0
533,516
248,1040
910,742
115,697
824,923
736,820
247,389
863,569
450,621
579,513
1077,689
870,918
258,233
220,889
161,555
926,175
816,668
337,243
887,860
598,728
748,514
195,426
84,323
852,638
245,530
332,201
55,179
538,34
548,453
688,317
994,975
639,387
670,1006
455,718
340,563
899,197
812,604
940,1049
418,413
732,553
469,943
26,866
86,507
432,716
982,491
896,781
225,723
498,434
1004,986
397,100
479,269
240,534
368,535
130,501
246,46
953,477
1019,311
790,288
82,62
384,7
460,390
922,67
798,895
669,304
265,465
29,1050
694,379
1074,103
536,727
75,52
320,338
211,399
226,172
1022,1030
699,804
475,85
321,314
61,1062
33,424
199,466
587,1
352,159
731,869
775,316
1075,28
1078,81
624,98
138,419
854,153
588,597
309,840
306,1064
136,559
849,789
937,483
313,551
566,872
904,674
1068,349
251,714
101,908
917,520
690,282
941,617
297,580
874,64
839,739
905,990
5,131
388,1063
744,642
437,216
733,829
457,102
1089,584
358,1083
296,1070
1017,633
519,135
909,47
123,148
706,249
1024,557
189,362
412,496
480,884
753,573
673,336
96,960
517,1015
599,616
190,649
237,206
958,16
570,285
361,1009
879,836
751,506
497,396
171,1065
983,490
554,858
1018,289
104,268
198,594
263,174
915,293
663,1008
770,855
423,27
841,142
846,45
168,395
745,614
737,515
565,799
974,806
1047,680
99,374
278,662
792,556
255,609
257,972
339,385
495,600
307,94
346,924
711,232
228,402
901,511
1082,980
180,634
134,298
971,187
572,625
325,456
720,859
1067,447
428,933
8,118
128,761
618,459
784,623
127,676
838,335
602,458
615,442
271,364
66,417
906,155
948,1023
821,205
935,485
392,91
726,178
998,987
476,964
845,244
1092,238
327,365
549,253
660,944
409,292
823,41
603,166
763,435
494,49
1073,707
489,146
1031,272
283,468
524,832
702,183
734,552
452,605
1043,640
439,586
1029,250
595,853
786,124
137,687
654,679
795,619
121,967
38,356
36,814
487,862
120,787
398,76
539,774
719,59
592,276
484,444
575,181
73,348
782,290
644,672
4,394
979,740
813,65
373,301
173,492
502,345
433,741
129,147
867,735
302,564
656,391
995,665
610,608
303,779
724,856
125,981
242,1045
1002,280
743,1058
322,560
1026,561
544,227
57,785
105,493
878,54
1000,1086
312,891
651,756
843,692
868,802
682,1039
239,547
835,725
637,260
438,1013
37,791
528,952
1027,217
973,562
1066,132
684,968
112,942
675,12
69,622
449,911
369,1052
14,928
505,989
88,372
518,177
486,43
636,1059
666,1088
749,628
509,1005
371,780
44,705
343,1007
291,796
1071,961
632,698
641,963
996,441
420,149
347,1060
30,1076
354,762
119,281
695,571
808,63
848,1072
185,267
193,546
537,1044
882,1081
955,334
122,254
873,722
757,541
401,287
319,704
154,834
767,801
221,578
58,363
106,330
42,262
978,1057
1038,508
53,341
582,431
939,503
523,764
21,833
890,308
224,875
914,892
3,970
208,6
661,471
558,1020
703,214
769,793
18,478
