u,v
577,19
892,502
262,984
513,255
548,978
816,18
784,312
458,174
163,2
319,688
89,518
524,249
292,94
469,483
365,161
352,922
396,908
682,594
1006,274
929,113
785,819
266,224
885,269
851,832
144,370
632,1015
178,16
196,732
646,512
378,857
1022,770
229,448
531,405
151,142
990,664
867,537
581,633
227,959
375,600
777,556
640,540
718,140
6,980
62,1055
1049,1005
219,32
724,636
808,340
459,191
372,738
552,207
1059,522
490,331
837,96
759,660
693,652
493,367
525,627
916,876
645,787
451,474
453,5
406,277
184,231
238,154
1079,33
972,411
40,637
572,501
976,938
526,118
695,850
327,650
241,437
221,873
543,422
988,511
200,696
123,553
470,348
653,112
333,426
834,282
838,329
310,419
296,606
492,833
675,995
454,491
788,932
765,617
43,1057
729,719
153,152
748,607
73,601
987,746
354,194
260,497
587,966
619,999
1027,809
183,750
473,53
741,162
9,944
49,28
799,119
400,1054
253,485
871,648
661,264
535,496
559,364
764,964
953,256
631,1042
911,673
623,680
1025,244
321,35
744,246
831,449
430,1018
1082,189
721,99
41,254
104,758
259,326
136,131
802,992
480,80
1073,849
889,1085
361,223
320,122
160,495
357,772
138,996
214,186
542,50
60,129
494,206
817,216
26,137
884,888
879,171
1009,958
861,88
263,209
270,923
83,608
939,913
86,195
417,886
565,177
355,734
578,93
293,508
45,1033
1084,205
63,544
461,1051
79,895
869,435
322,1024
708,529
568,1090
467,920
702,813
488,385
981,74
592,22
745,977
111,1000
1070,643
949,336
353,517
482,23
549,168
300,774
125,15
391,65
440,848
102,983
290,656
893,1031
198,85
930,1021
690,27
564,854
215,439
780,928
456,903
639,57
730,132
566,190
1047,795
778,267
476,37
399,644
691,287
434,24
551,762
684,883
811,228
810,800
1038,554
232,957
182,1093
1067,31
257,75
1008,239
438,1069
539,416
699,441
975,1035
679,337
1076,516
804,1081
711,1019
782,443
278,798
1058,896
505,641
877,51
368,521
1064,1097
767,29
425,961
658,731
584,723
878,940
294,1040
450,187
302,726
344,1099
280,1016
170,10
156,383
218,555
973,475
325,359
268,489
574,943
628,412
825,906
13,667
754,598
948,858
1023,1007
625,822
204,1095
550,149
1052,836
956,197
116,404
654,394
1072,793
165,716
678,692
563,465
882,403
821,478
1036,769
1080,685
318,477
402,714
211,61
618,626
576,192
466,380
164,1029
311,649
42,704
860,342
432,307
634,1087
791,717
1091,281
286,547
1032,590
536,143
334,655
3,689
815,393
611,743
1061,904
95,968
865,409
20,910
1001,169
323,343
105,993
677,620
289,647
856,635
582,185
415,969
812,356
421,64
316,304
970,814
236,672
936,407
261,284
457,387
384,265
382,70
612,157
1066,201
233,410
829,202
181,994
890,479
150,616
1075,374
864,713
863,1071
389,272
376,898
358,698
528,208
58,520
139,460
701,951
538,39
986,927
515,155
527,722
960,167
418,519
433,235
841,597
1014,796
1078,222
657,974
827,243
87,251
500,1028
1037,985
826,651
315,91
571,775
792,613
279,1030
534,414
839,845
299,926
560,855
965,897
486,755
797,328
1043,381
298,818
401,363
398,963
880,471
952,145
101,25
226,242
835,681
683,463
1088,210
135,830
360,346
803,868
1083,66
751,498
1012,703
609,1026
905,275
285,605
783,127
733,429
72,794
199,21
108,909
727,1060
373,747
330,1011
220,1017
442,557
1094,54
1046,297
147,779
203,694
1077,659
575,106
81,843
844,487
332,801
46,790
30,670
991,510
737,308
180,176
133,847
955,193
622,1053
919,110
314,567
914,599
665,596
881,899
669,1086
455,141
121,0
114,462
1063,1034
427,481
604,17
172,947
444,252
739,917
350,115
962,347
98,902
642,1013
291,447
579,514
823,846
989,589
997,891
768,820
283,789
1065,8
942,158
874,1045
610,107
1003,56
428,159
507,595
100,175
188,934
146,273
603,38
69,735
593,907
301,179
92,90
662,580
339,392
558,472
248,1098
588,887
1,464
615,866
561,807
781,915
44,313
371,484
217,7
530,212
1044,1050
663,237
509,728
573,840
1092,309
71,842
720,250
706,773
697,935
998,247
76,763
397,901
979,109
668,413
859,230
533,786
1074,805
324,562
756,345
757,408
379,424
34,1068
602,946
583,686
335,504
925,761
213,954
78,1010
545,614
97,1096
386,674
338,258
872,725
317,852
630,173
349,736
875,14
806,77
395,452
824,753
707,1004
900,1002
11,303
585,1041
967,134
828,740
306,446
676,48
445,47
390,431
468,120
59,130
541,240
341,52
705,1089
771,666
982,423
271,924
4,148
933,245
36,591
305,388
