u,v
1063,45
256,65
64,807
323,402
576,430
652,587
381,999
627,274
521,265
728,954
1083,108
1094,810
1073,360
1021,578
611,405
1038,914
406,539
251,364
1060,911
398,535
2,962
1099,1009
564,442
273,787
1023,71
1000,78
415,480
177,688
640,180
686,574
1092,844
27,758
936,197
879,53
532,116
277,631
464,485
28,839
421,514
1081,35
822,211
799,218
737,234
344,559
196,670
185,404
422,515
965,107
446,472
413,533
784,220
210,195
891,166
141,519
99,1029
58,750
768,1035
164,493
619,390
701,289
26,1026
499,581
1059,918
1087,333
418,522
942,1007
1076,342
190,487
324,585
281,632
163,744
76,748
689,301
397,538
915,146
396,66
890,736
266,603
717,399
996,893
545,957
68,892
110,620
359,556
1024,573
524,345
401,540
5,463
676,906
280,12
476,979
763,227
945,127
120,804
520,356
103,976
1077,1051
126,712
63,382
1085,17
638,371
228,625
1068,858
1048,135
811,33
1086,9
831,375
60,479
155,497
368,223
188,692
200,666
602,408
1047,938
192,671
160,700
1041,1025
67,896
949,860
1075,847
1072,720
579,24
900,586
930,636
910,151
563,443
292,605
959,919
888,239
335,584
537,1055
505,367
955,158
770,1015
742,944
552,963
38,837
771,95
964,993
693,786
1042,18
354,157
702,1011
659,384
16,961
98,725
1054,913
543,456
683,112
436,500
687,756
1043,531
123,534
557,875
674,237
88,15
1030,448
929,374
213,302
486,460
948,253
445,297
901,159
424,512
774,225
1018,851
739,124
82,330
699,298
874,150
427,504
682,236
1006,77
173,1033
322,595
248,380
457,145
1037,958
747,240
715,269
1049,950
400,541
513,409
57,934
128,320
249,628
562,194
294,361
766,100
114,412
730,928
698,994
1067,613
781,1010
707,706
633,339
434,148
55,618
765,238
137,279
997,908
509,416
489,358
660,347
1039,752
975,93
969,675
654,7
709,608
596,411
22,306
662,276
44,590
935,133
337,583
873,176
695,300
981,941
566,433
850,201
341,580
691,46
439,496
843,189
1044,179
1034,1050
462,488
419,517
1065,885
1064,175
1097,828
530,461
645,600
291,615
859,142
1032,61
140,711
1036,836
435,52
741,6
209,429
511,474
283,616
165,740
734,241
1079,931
526,468
482,452
1098,648
136,309
21,597
680,144
749,899
73,387
198,647
377,362
846,203
761,235
4,391
286,369
3,575
553,453
723,254
40,978
441,495
484,475
138,732
313,593
42,624
760,922
420,346
59,987
80,506
673,117
449,498
862,1045
89,582
167,907
246,1069
982,827
172,854
1093,825
37,428
876,171
8,788
971,170
389,318
216,417
1066,169
904,772
1084,977
325,598
11,887
162,293
288,149
494,208
917,311
507,336
51,861
525,470
231,410
713,270
841,199
705,284
690,295
884,664
372,233
1089,795
351,219
132,13
278,634
658,617
561,275
152,503
1031,984
927,118
721,260
588,423
1022,373
912,74
258,642
332,591
933,304
903,25
36,943
518,327
34,1019
130,1005
414,773
560,329
206,307
529,94
1061,202
920,226
865,812
207,973
340,926
466,257
1,953
331,450
432,502
601,985
23,1008
818,592
792,939
491,444
161,816
69,86
49,1020
48,548
527,802
952,119
972,97
101,621
54,546
20,989
883,940
455,490
867,178
868,570
1058,383
147,355
39,1078
232,606
956,637
115,924
0,458
813,72
385,528
547,447
623,338
729,1012
724,250
75,735
481,492
129,626
983,995
820,214
614,393
247,856
571,431
19,830
684,308
776,1056
305,1071
508,905
1074,224
242,386
694,1004
1040,604
465,296
230,259
79,1002
679,85
864,643
568,272
974,29
104,793
378,349
778,221
661,310
629,376
808,91
719,916
951,1070
181,743
43,92
967,111
697,287
314,229
483,425
395,550
767,440
267,639
762,105
960,764
154,780
921,754
751,599
672,315
183,187
244,255
991,1016
1057,809
703,558
1096,898
366,555
988,62
10,1027
134,932
925,262
716,268
696,299
937,87
1090,833
814,282
1046,897
191,630
41,871
782,469
467,970
609,407
569,343
882,174
1062,370
815,84
523,321
516,471
388,551
81,1028
855,184
334,589
722,1052
902,125
326,594
113,459
746,106
121,710
789,980
1080,131
998,1001
363,252
193,478
90,731
1082,842
656,96
392,544
156,923
222,212
47,607
245,610
966,895
473,477
549,454
612,403
264,641
1095,798
350,263
353,826
986,83
139,70
845,205
357,567
803,217
1053,109
1003,153
646,261
990,992
501,437
668,312
328,365
1091,894
143,319
56,31
215,451
536,30
755,572
650,290
622,317
426,909
168,1013
946,32
510,243
577,394
271,635
204,316
352,303
947,122
102,542
186,285
565,968
50,1017
14,438
182,678
651,348
1088,1014
379,554
