u,v
1042,19
485,1004
903,618
184,307
447,463
559,458
394,109
1086,829
811,669
142,316
808,428
444,727
345,610
0,459
354,20
314,898
137,857
640,1082
771,805
82,1065
656,282
562,1025
946,125
937,963
143,1031
658,69
673,318
683,733
162,817
73,769
494,745
363,872
230,797
244,994
368,1011
350,938
128,364
959,202
988,1029
1064,150
680,677
186,296
372,170
110,369
483,1093
1098,493
114,832
147,349
956,386
206,417
445,821
682,806
1053,361
37,297
814,153
204,881
989,487
465,346
389,613
902,519
86,779
3,274
251,886
141,130
164,759
874,824
378,1090
627,380
242,973
1061,261
294,367
216,497
420,575
286,604
971,863
123,1016
54,21
152,236
1005,587
1003,1075
646,450
190,714
248,235
155,1038
761,132
30,1054
1067,451
505,648
13,2
331,663
597,437
501,548
509,276
513,66
215,179
1044,586
662,923
48,534
879,546
1,953
396,1092
213,302
185,416
434,53
1021,536
529,409
813,404
328,148
381,72
841,802
462,183
687,474
392,199
884,78
421,675
1079,457
187,1069
969,544
882,978
313,1017
763,639
611,756
998,227
145,538
246,225
40,664
291,496
50,931
1006,1001
850,56
845,57
359,14
934,773
661,234
873,453
602,535
549,631
292,585
31,860
379,317
258,287
414,593
721,310
398,691
438,111
192,584
277,522
419,339
283,35
484,269
949,514
543,178
98,239
967,1052
564,108
530,1026
334,523
46,468
341,312
335,826
888,146
846,16
418,403
633,666
609,135
1081,854
722,589
427,788
525,750
668,812
701,77
566,131
406,1070
455,1051
182,502
422,280
1048,892
1083,1009
8,1050
26,793
865,390
353,405
321,712
803,970
651,861
473,641
891,376
413,764
278,301
547,88
695,466
76,217
563,120
271,554
689,347
326,454
200,579
576,173
961,103
910,650
571,181
332,305
619,645
822,508
747,719
951,504
172,795
684,977
672,166
699,717
1080,709
732,97
449,755
15,551
70,768
1066,423
401,61
126,615
516,498
1032,810
1077,45
322,550
960,688
12,555
986,556
723,749
1099,767
68,254
432,476
901,760
395,475
614,770
188,591
281,127
965,594
577,692
660,836
778,983
51,4
1034,284
945,93
1085,481
1023,256
1063,115
366,782
104,676
975,129
629,583
734,169
935,858
859,139
947,830
638,842
467,211
765,818
799,1041
952,984
491,634
972,55
464,238
344,539
855,642
177,456
713,490
524,500
257,393
90,540
400,997
24,99
1010,407
804,60
852,1047
643,470
608,71
157,151
743,833
897,991
1033,42
25,5
976,652
229,461
9,83
979,847
838,138
290,433
801,913
1071,792
893,962
866,17
835,207
600,240
905,260
880,942
333,408
96,748
91,10
1084,430
621,371
33,885
448,300
330,113
916,711
939,990
279,515
1089,1096
370,914
342,101
626,80
617,477
753,214
360,601
655,678
399,921
899,996
95,567
383,122
941,580
506,1091
644,442
657,218
840,864
194,1030
649,488
922,241
572,499
1020,133
1035,844
32,541
255,134
636,632
259,220
718,201
581,44
18,958
1094,315
796,781
87,1073
940,298
117,270
1036,533
665,671
112,205
624,245
708,36
440,911
391,883
223,930
757,700
1015,742
252,289
919,1040
853,635
62,1062
387,798
175,702
995,512
479,167
906,250
785,156
492,348
263,411
233,174
653,431
285,308
775,900
620,789
819,918
320,731
738,729
469,1046
1060,159
425,605
65,107
877,221
319,825
144,203
777,471
790,616
924,1087
412,595
1012,1058
355,1076
908,694
667,119
293,79
180,517
894,176
208,981
685,299
848,552
637,725
1068,698
704,49
592,443
