u,v
831,315
998,303
449,222
356,152
153,89
881,410
1094,801
835,34
102,937
758,348
70,347
895,182
542,818
939,365
930,158
288,920
148,680
872,46
921,576
423,470
9,858
49,0
546,708
476,82
996,99
714,548
990,312
139,805
571,737
162,300
706,562
466,135
417,270
711,878
122,901
876,317
228,928
898,750
966,201
573,773
755,283
807,55
175,611
673,631
519,582
1005,296
100,199
841,453
456,1029
560,705
702,569
958,229
570,767
796,176
955,349
732,420
959,310
1006,242
917,75
54,707
501,938
64,15
713,281
689,589
552,565
774,120
942,351
126,722
802,484
462,964
1009,935
693,577
292,144
685,313
522,853
984,371
889,884
1059,392
980,764
7,752
424,128
599,407
561,789
593,104
369,866
695,133
827,518
202,191
850,254
489,797
1086,131
272,143
701,567
944,145
38,888
896,406
1085,260
710,481
719,44
650,350
511,909
870,362
51,170
812,528
759,940
340,1036
363,949
754,672
1050,832
65,855
504,933
703,477
967,178
294,696
786,493
1099,59
809,77
756,498
1027,147
1008,295
526,530
85,540
598,698
847,198
1084,699
218,813
1067,112
925,19
364,885
848,437
164,213
472,604
778,512
387,618
994,509
914,400
642,368
391,597
403,989
854,1023
1014,505
616,306
871,47
653,224
132,211
1090,91
514,322
396,586
655,181
1032,266
114,342
911,879
1083,307
107,824
408,681
860,24
1087,66
740,516
385,1033
972,94
130,691
977,209
258,620
777,520
121,880
978,6
13,273
1019,282
544,806
190,961
154,648
905,40
683,741
791,36
953,354
596,700
992,309
856,287
412,1064
73,277
742,957
111,825
574,299
717,455
757,271
568,768
39,140
1011,291
986,118
90,469
638,594
988,298
194,279
687,50
1004,4
319,804
256,537
491,669
539,1082
817,452
536,838
585,551
575,766
1046,113
862,450
415,1042
954,304
179,146
670,1030
251,1065
979,217
682,339
592,720
624,425
736,346
33,195
344,645
187,262
490,946
63,92
12,28
1025,323
649,72
772,1055
746,508
800,488
527,869
1098,2
110,846
793,458
621,95
995,583
970,10
936,372
913,370
525,908
1048,204
479,950
56,429
503,233
971,338
785,495
745,422
5,1039
460,137
929,359
235,189
857,352
922,311
690,324
42,1070
513,1073
507,733
171,784
999,301
250,290
1077,68
859,245
873,427
743,61
101,566
769,464
795,98
366,915
531,830
399,692
468,234
409,822
454,973
337,726
141,662
1089,1075
435,721
225,103
442,626
893,382
982,329
924,378
398,439
640,619
1057,261
473,451
553,480
384,1062
57,240
787,494
433,280
912,763
814,237
1080,109
678,605
207,193
641,394
486,947
559,779
1013,284
572,727
932,377
852,223
1020,188
1061,891
919,389
842,1081
997,308
436,173
438,192
637,1066
534,336
1021,274
27,248
379,1063
1002,297
314,686
634,386
416,581
496,421
983,821
88,236
163,904
1071,14
903,21
541,837
877,405
375,823
1,78
255,587
799,485
738,326
675,535
591,285
718,524
1051,157
380,623
1074,289
828,246
1093,150
232,239
1088,53
444,1034
276,184
864,434
185,136
603,658
803,167
443,962
892,361
628,580
253,810
902,411
665,71
646,76
945,1028
712,268
1015,226
1047,20
663,174
221,216
230,45
333,119
367,926
863,357
1056,105
500,543
413,1060
360,639
467,622
907,381
776,325
16,457
426,868
463,252
744,521
615,636
861,23
48,247
671,1049
610,652
875,43
37,125
987,373
969,334
661,608
549,794
358,180
499,555
894,169
388,724
923,83
656,395
751,376
845,819
529,839
106,80
729,208
882,41
781,502
22,86
890,418
976,332
331,445
414,974
762,241
684,578
688,212
739,523
748,590
538,115
1003,196
172,564
783,318
668,993
156,952
981,330
353,96
517,851
302,32
1016,278
478,612
203,26
1001,244
1038,293
607,97
31,328
588,749
205,81
747,275
834,243
557,532
836,432
1026,849
867,447
584,760
249,263
35,401
459,985
200,883
965,219
630,238
780,402
483,951
1092,677
667,214
660,602
844,441
941,355
833,264
30,843
730,428
1031,267
166,633
900,183
709,899
1091,159
497,1007
390,606
829,397
446,943
18,734
492,910
790,487
840,25
465,547
601,664
335,666
1017,215
127,259
613,647
1037,62
1054,142
674,257
3,67
168,134
723,1058
728,471
393,1012
716,533
1024,887
404,792
771,60
609,654
558,679
11,52
87,29
556,108
506,906
956,343
383,948
341,704
659,614
510,918
811,482
715,545
579,761
79,731
753,657
617,635
725,177
735,227
1018,286
644,197
625,629
554,816
600,694
474,963
1079,161
123,220
58,676
327,782
770,305
1096,991
563,775
632,627
155,321
320,1044
1069,265
1076,124
430,1041
269,431
931,151
1068,138
8,643
440,160
550,697
1095,231
826,461
419,1040
1078,206
765,374
117,186
515,595
93,475
934,17
651,74
210,84
815,316
865,448
345,165
69,886
798,129
