u,v
813,700
311,596
302,929
447,523
986,669
58,179
23,777
141,504
839,750
431,524
1039,618
502,840
1066,113
815,17
294,197
828,699
1056,116
424,947
403,59
990,1047
347,513
587,688
574,703
590,515
994,588
297,946
698,520
824,472
255,995
363,748
336,724
243,267
756,488
1033,982
450,960
1027,299
132,483
358,273
983,832
544,140
330,672
312,281
1010,95
805,381
850,198
1049,419
932,608
83,606
659,429
798,189
893,434
208,546
567,178
612,901
217,678
867,702
801,356
597,327
938,781
1007,687
784,1086
215,138
372,4
362,589
223,663
317,540
851,795
930,1012
603,773
869,861
97,1029
185,108
486,1060
155,951
506,886
494,422
196,577
563,165
193,1015
36,72
290,152
1020,121
1082,104
355,2
212,733
3,287
432,1094
153,507
1061,585
993,630
338,592
344,553
309,532
1028,732
373,535
595,766
785,642
382,474
693,120
722,194
967,896
526,183
307,749
647,550
77,249
1014,787
296,537
939,681
313,620
771,444
684,451
262,518
992,423
800,543
409,497
268,22
842,902
291,107
664,7
320,685
528,274
826,489
660,406
529,1087
490,780
145,348
812,739
924,81
760,216
1031,958
47,892
38,539
1006,950
753,943
651,127
349,458
674,1098
974,759
719,374
345,644
708,841
645,807
548,879
75,230
1024,186
377,860
481,478
401,242
44,231
631,220
657,440
241,810
881,725
449,376
819,569
695,690
897,816
118,953
137,103
289,691
904,1043
979,709
586,541
448,405
825,580
229,626
870,1013
270,887
21,884
880,600
940,169
237,558
1016,871
814,40
238,903
1009,326
1019,746
933,499
43,809
646,250
367,935
846,350
1038,516
304,754
39,545
436,177
834,226
468,874
717,387
416,533
200,9
135,1078
670,20
583,918
734,495
109,752
538,79
160,925
245,936
62,206
578,945
572,831
397,395
27,707
277,623
530,604
654,433
679,1005
293,503
878,421
479,28
136,804
181,272
772,568
390,55
162,931
680,827
628,917
923,111
1023,1025
388,858
875,154
0,285
443,899
808,427
407,94
857,316
147,593
482,908
837,514
988,210
461,318
705,1058
542,1074
31,392
414,462
853,11
1041,1042
741,202
522,283
142,265
999,134
471,408
581,1071
369,962
239,876
552,906
911,817
701,852
93,425
761,248
315,575
8,711
818,80
32,260
221,633
261,573
1072,966
54,735
949,102
1057,991
885,1088
360,151
913,847
205,624
337,213
354,34
219,371
437,182
639,359
175,1021
1081,1030
579,611
629,1099
900,1000
85,115
692,1089
601,254
163,823
562,955
78,470
463,173
637,921
632,714
859,411
655,331
119,723
972,891
53,402
649,843
666,767
768,480
60,321
525,485
1054,310
469,643
954,877
662,477
82,820
280,1050
1059,430
696,353
232,284
716,150
30,71
613,964
453,910
1051,129
508,849
375,713
712,556
418,561
442,110
909,188
42,560
740,5
821,459
547,570
222,41
16,398
511,977
912,171
1097,96
919,926
420,329
156,413
161,380
996,656
126,806
346,519
799,565
259,1017
15,1001
339,727
697,68
64,610
335,26
968,689
90,149
636,157
898,985
521,66
74,89
99,1080
527,614
438,833
439,978
235,677
914,464
276,609
551,763
599,848
332,922
1070,882
571,364
441,247
927,13
549,10
228,46
29,341
256,1002
496,460
668,576
1,793
323,252
491,536
584,275
286,454
114,1095
625,920
866,641
673,765
233,1079
948,634
269,845
1040,399
769,1003
467,144
37,779
91,829
862,782
510,76
266,854
56,555
24,729
764,976
465,475
139,385
396,661
1026,391
1076,204
937,757
394,554
830,133
473,131
87,500
895,505
963,166
1084,172
776,12
357,627
18,389
905,622
288,706
415,956
6,980
351,1035
720,957
384,50
621,244
361,1090
199,190
25,170
251,873
295,446
236,975
591,305
314,997
616,1096
176,49
791,1075
786,783
965,65
1036,263
534,417
682,888
928,404
325,167
665,796
128,457
67,124
130,1022
605,214
45,278
455,959
33,207
333,745
224,721
598,258
1046,594
531,493
1045,334
731,343
517,271
51,1037
1048,203
1064,105
1092,742
686,774
973,676
501,667
368,452
386,122
650,192
187,48
778,211
146,582
379,19
989,487
393,195
306,383
1068,123
227,1044
652,456
730,1062
106,1032
648,941
704,790
164,52
253,322
640,86
802,615
303,1083
747,301
509,426
35,970
653,279
148,883
476,88
1055,619
257,100
366,981
1067,98
675,564
638,1034
758,744
184,803
890,844
718,961
69,987
822,225
671,755
789,1052
838,158
298,794
1008,607
512,617
246,751
907,1091
308,694
868,863
63,738
412,84
1085,101
435,282
378,916
736,865
762,410
934,445
14,726
971,328
1004,915
984,209
728,788
159,117
856,836
715,466
566,792
191,61
864,240
602,234
57,498
1011,710
324,400
319,143
342,635
683,557
218,492
112,894
365,775
855,952
180,944
1065,92
737,70
969,743
174,770
352,264
340,125
797,658
1077,1069
428,73
942,484
998,201
292,872
1063,1053
559,1018
300,1073
835,168
811,889
