u,v
502,791
1076,30
559,364
726,887
140,463
1051,451
48,1050
306,439
680,717
902,443
5,625
805,941
831,1019
790,469
268,453
548,112
6,1072
331,711
935,604
927,104
798,576
1060,466
702,584
699,1057
211,347
1001,701
619,893
840,755
422,582
572,736
707,110
712,1032
479,218
589,46
931,509
728,656
1017,128
1080,0
460,359
549,274
515,36
520,209
117,841
93,81
660,54
719,500
875,180
845,14
729,907
954,668
644,1000
665,770
20,848
231,825
309,246
369,322
399,516
37,622
1022,187
634,237
27,143
197,34
456,925
983,964
608,926
88,620
308,740
558,19
243,692
489,538
262,487
90,1031
533,72
784,145
536,605
149,1023
1044,376
895,869
985,778
213,162
186,1075
428,87
817,865
961,617
447,484
885,923
731,667
106,928
864,80
120,223
257,370
320,491
747,283
402,12
73,1074
307,373
86,788
754,510
68,552
571,809
458,1003
776,291
210,336
618,226
475,101
962,912
329,215
75,400
321,390
304,694
517,196
874,1005
1070,200
232,494
47,449
363,234
398,861
636,867
1054,440
801,333
512,391
60,94
969,577
621,963
356,1062
1077,483
852,574
335,368
69,565
1047,904
998,222
640,230
578,431
761,418
172,125
385,389
749,768
63,171
966,1088
581,325
623,518
948,918
599,465
432,388
497,627
658,157
252,838
940,178
132,834
182,704
958,160
495,672
295,362
508,477
100,682
109,894
122,8
102,170
156,346
851,501
281,759
829,294
1078,610
818,876
996,98
1011,375
826,734
821,269
302,208
648,425
1035,1098
739,796
1030,657
207,908
585,547
32,387
499,139
471,83
564,198
1027,423
411,705
1038,855
220,652
24,737
219,1073
301,392
539,802
566,769
163,569
943,570
763,1082
693,146
678,847
441,194
929,772
1049,260
71,421
1048,290
265,1095
70,748
688,901
685,152
64,343
777,448
405,270
1007,735
311,107
816,204
873,78
683,752
900,1012
437,429
241,718
703,272
879,1037
938,349
806,556
57,899
812,459
781,444
568,279
305,366
1089,884
828,991
224,1002
189,871
691,889
28,897
807,1
528,384
130,410
628,66
446,664
58,332
810,419
674,684
679,15
229,567
868,1058
275,543
959,216
786,340
118,783
341,753
264,420
312,412
1096,970
137,379
659,184
614,1025
540,183
823,1090
792,92
126,952
979,251
365,994
795,827
637,135
870,372
642,452
957,116
18,947
43,844
997,557
607,981
695,486
199,1093
890,862
732,461
1033,154
563,942
190,339
253,249
319,434
1086,284
919,910
544,933
244,880
485,713
629,771
357,785
1042,839
530,813
313,395
1024,131
670,856
417,413
525,108
65,647
708,815
193,973
646,427
317,804
820,436
13,326
645,214
743,1045
709,745
212,1068
169,38
601,532
235,323
987,330
493,282
133,650
393,780
271,1099
407,10
850,1020
266,689
1009,639
53,113
591,303
638,504
573,26
289,891
150,976
7,787
733,835
328,764
886,1081
124,404
293,159
766,950
433,613
833,462
592,185
406,255
744,263
593,956
394,992
1010,267
227,203
353,414
972,85
633,380
84,603
960,995
464,583
99,167
1079,142
756,33
134,316
930,934
698,632
1040,916
999,288
730,710
524,951
896,715
217,201
615,191
594,17
138,360
984,1053
725,877
837,503
97,123
751,534
914,666
1084,473
1067,165
936,25
111,173
378,1029
602,1085
511,1016
681,988
1066,507
205,505
846,472
119,789
277,716
188,741
299,975
382,496
797,641
136,898
866,29
522,1063
506,854
342,738
819,221
669,278
16,327
757,635
944,1013
720,127
383,671
857,174
