u,v
37,296
1061,768
116,836
807,186
362,748
875,906
936,364
71,977
582,598
854,401
723,494
351,613
1060,655
769,708
115,354
950,145
997,77
851,926
359,562
944,169
352,693
18,677
1017,320
526,595
379,158
11,0
184,840
49,1033
198,756
512,525
56,910
73,325
577,514
885,249
1045,121
284,792
504,557
297,255
95,1014
829,97
629,170
25,141
547,793
381,733
672,397
291,696
254,796
439,680
48,947
365,892
103,901
373,734
273,894
933,28
679,139
389,724
550,403
589,749
208,810
770,1071
925,209
155,1051
834,189
690,135
569,272
743,928
406,659
107,610
524,642
473,658
999,368
69,983
515,404
81,328
1016,57
211,276
303,786
89,915
665,455
218,809
826,436
720,427
948,44
506,556
83,886
38,88
470,648
212,1027
660,498
67,1036
502,460
407,726
951,45
1077,1042
66,927
700,966
955,33
419,965
1008,286
14,907
671,530
179,1078
996,982
372,746
912,592
646,311
213,600
883,821
471,477
333,772
451,666
735,7
1057,314
930,371
1055,124
153,441
628,554
631,727
959,919
540,450
475,568
954,166
140,745
805,223
535,637
675,522
1000,62
16,566
263,1090
759,750
866,80
913,161
1088,678
941,259
508,430
426,842
715,697
1048,98
168,802
355,238
560,280
275,794
307,588
728,492
262,464
832,967
257,269
61,294
916,570
130,174
849,391
603,586
63,1005
835,93
596,583
367,760
705,499
447,640
305,785
918,225
425,850
315,322
489,871
290,414
327,552
221,818
599,593
806,443
664,350
778,106
29,86
295,712
777,245
248,798
639,549
737,428
313,784
1025,346
837,533
127,1011
96,288
446,657
402,721
571,261
345,434
1095,1
42,6
1038,132
766,109
1024,880
987,175
246,348
691,698
774,476
227,990
148,846
1026,41
789,461
87,943
507,644
767,55
214,409
17,884
1044,31
754,112
2,584
602,747
463,988
40,467
448,670
803,480
270,264
339,763
624,258
643,546
385,739
108,876
922,217
1066,984
469,1003
531,606
413,205
539,281
872,72
908,156
58,889
731,487
1091,1040
622,162
662,536
893,387
567,1049
862,399
390,1096
1097,302
274,256
519,334
114,285
942,782
541,349
118,920
1004,366
457,633
431,971
1029,32
267,738
1001,59
252,776
953,149
838,437
344,859
435,312
575,481
993,240
725,825
462,195
210,459
454,200
958,102
605,509
147,30
342,791
538,864
193,811
618,555
491,761
128,282
423,706
131,607
370,233
120,714
601,511
878,868
752,411
719,484
968,133
47,985
234,1086
396,730
1053,860
799,360
688,520
992,117
178,278
830,442
493,308
1093,1099
1062,199
374,1092
704,500
266,921
1030,94
91,651
887,185
764,231
235,924
587,180
105,415
416,716
940,304
203,819
576,683
329,833
196,142
963,961
604,363
1098,377
703,503
615,1046
324,574
420,709
422,517
729,488
695,513
831,154
1094,1022
909,64
1079,466
330,775
931,250
929,289
1019,201
172,844
855,358
22,896
3,663
74,287
332,820
1007,357
242,801
164,863
90,923
353,241
827,417
710,497
279,957
395,732
1067,1063
808,394
9,980
978,167
440,501
858,260
54,960
890,994
779,879
331,841
788,946
654,219
92,861
410,505
713,125
341,244
78,935
220,857
222,561
790,228
1006,216
685,319
76,336
529,736
376,741
590,157
532,323
581,612
813,104
449,563
970,972
949,611
75,758
865,398
897,192
375,781
853,405
717,243
1074,1047
621,46
60,378
652,537
309,692
165,669
711,824
188,1058
226,694
122,438
636,421
828,204
667,534
177,755
43,10
630,490
299,1037
20,301
903,230
986,292
5,1084
674,523
1087,176
548,456
171,973
283,787
173,268
937,762
1043,26
65,991
904,823
338,848
964,874
1010,361
989,247
975,101
510,843
597,573
347,300
1085,656
1075,206
543,620
472,578
609,565
380,742
143,869
337,771
369,812
579,542
1076,27
483,187
682,1052
979,85
722,51
340,614
1041,981
1073,1050
635,150
468,647
496,638
8,564
1035,129
585,594
632,251
298,253
392,684
816,99
580,753
110,867
518,113
35,773
938,52
974,136
634,553
1069,383
452,814
1009,1015
1082,191
689,516
852,412
50,956
847,306
1018,718
898,384
900,326
181,895
382,229
277,701
68,945
123,899
232,815
617,626
1072,1039
751,486
321,911
1002,962
551,559
4,1064
845,84
932,152
151,817
482,190
100,1028
445,388
495,645
1081,873
433,432
765,478
822,393
661,21
608,293
1032,877
408,744
335,265
681,521
239,804
236,12
144,1070
572,623
111,902
856,400
882,34
318,316
418,1068
952,215
317,616
528,134
795,914
119,780
82,969
465,343
138,888
797,444
976,702
527,183
783,625
224,271
649,545
939,146
356,310
998,70
1083,19
1020,79
1021,53
386,207
619,558
13,1023
137,891
237,740
159,839
458,479
641,15
627,544
126,881
429,699
23,905
24,870
474,194
485,707
36,197
800,453
668,163
424,202
686,687
182,934
160,757
39,1034
