User_ID,x,y,h_linear,h_dB,LOS
0,-4779.651546792503,505.77562278609406,6.959217023742506e-08,-143.1486675853002,False
1,1765.6278430889822,-910.6716384508458,1.0518712832819409e-07,-139.56066544936624,False
2,-1365.5992235150638,-4450.619696304098,6.052480079227431e-09,-164.3598976484907,False
3,-1389.8481636206852,-415.02482289215425,8.017744243666778e-08,-141.91884769399496,False
4,2519.620556745719,2826.8099243608663,1.7909414810662898e-09,-174.93352354152438,False
5,-1078.5372340310867,-2425.953751904886,2.947443705219789e-09,-170.608143196257,False
6,1944.2588757462938,-1620.7625888241296,2.5101294445550436e-08,-152.00573161061843,False
7,-3711.3027558582985,-570.7382528939474,3.92619434595174e-08,-148.12034290760454,False
8,2265.2366241660498,603.5617880579407,1.4116024814207241e-07,-137.0056902056154,False
9,1475.8513840533149,3746.649527478244,2.6207815195538763e-08,-151.6310522294236,False
10,-2666.5259156312723,2929.7517986185912,5.331960471563003e-08,-145.46209867684698,False
11,-3085.364645274285,-868.8413346083629,6.542609381414432e-09,-163.68365267255234,False
12,1242.267994632255,2918.964572608921,1.0695040113047171e-08,-159.41553954042186,False
13,-3234.4503895982352,-890.1586809799026,3.8200184621191685e-09,-168.35641727828045,False
14,-1264.3271488985945,2061.44066661601,1.777084137515605e-08,-155.0053514352966,False
15,-1149.8681672492992,1426.9182215724084,3.361831479758012e-08,-149.46822284509483,False
16,1284.4861045909618,983.8265245974846,4.7210425366772636e-07,-126.5192233327768,False
17,-2274.637352620086,-2578.910747547263,7.413675048335257e-08,-142.59921191279443,False
18,-1108.1039269460764,-1272.121882151724,7.791602432854999e-08,-142.16735283264205,False
19,-2263.783029847712,-1423.5382190907276,1.3467432746795915e-07,-137.41423919555777,False
20,-2099.810405918998,4067.688345446769,1.7505123138427914e-08,-155.13620042043047,False
21,-1132.1142667676766,2563.2309421860286,1.5034438287892888e-08,-156.45767815108434,False
22,-1370.0161934920095,-180.17378587834548,7.010196469518001e-08,-143.0852723015709,False
23,-3470.8556186100054,-2681.2005714938896,6.686429134494866e-09,-163.49481614176466,False
24,-919.0721971150642,2367.394332198569,6.3574365009728385e-09,-163.93299322941016,False
25,-1350.7117207246554,-4640.691206197233,3.579450553135811e-09,-168.92124639210164,False
26,161.95587154840015,-4491.632462079012,1.135408838426493e-08,-158.89618962052003,False
27,-879.7837589876835,-2758.481607594678,1.4521126915609718e-09,-176.75401408120692,False
28,-2695.3962565592365,-2240.2067933197322,4.961113893720741e-08,-146.08824097485723,False
29,-911.2386411786451,2176.6940155214656,6.593079613249808e-09,-163.6169162746236,False
