u,v
1016,580
683,300
142,498
750,61
847,915
686,305
357,633
177,684
106,1069
172,349
367,445
50,500
227,294
476,599
185,288
976,647
589,912
466,414
704,215
922,65
873,954
39,773
641,540
1083,665
452,533
1037,796
891,989
295,824
1053,103
470,160
276,969
668,261
797,155
26,528
1,593
793,786
420,433
666,583
329,1096
723,983
411,213
556,1004
245,208
709,837
169,725
832,660
706,948
654,492
475,359
650,122
1003,1054
591,310
363,968
394,946
867,92
80,588
16,869
373,105
831,938
32,68
348,304
604,895
939,220
760,743
174,902
833,71
387,1055
1079,877
992,64
766,804
801,771
579,996
486,1006
812,780
1008,197
851,619
301,323
489,303
883,422
710,360
984,901
896,132
187,566
863,193
296,253
529,186
1042,204
935,78
447,4
400,557
1021,10
401,302
1035,439
442,428
717,129
577,207
139,390
910,682
856,729
546,643
541,964
578,217
937,653
925,410
165,1058
274,318
955,51
702,109
369,973
84,343
592,911
620,164
482,1026
843,1005
406,905
1092,1080
393,432
603,223
458,381
744,100
70,510
1050,530
584,731
327,562
501,882
214,950
627,311
551,590
889,716
988,838
788,673
27,980
645,346
147,487
931,331
1001,893
328,1084
312,173
569,216
88,456
945,485
526,291
206,182
33,1014
125,194
123,651
111,524
449,928
473,1047
81,263
1095,941
391,852
785,272
1032,894
419,532
154,634
192,508
868,126
679,864
707,199
1086,879
427,657
446,280
714,180
861,113
971,83
818,417
115,934
271,266
1038,1085
93,906
840,45
205,28
758,222
568,745
167,986
298,237
398,324
62,1040
469,1049
1036,370
692,151
598,534
596,690
1074,890
517,555
834,738
124,462
974,632
794,55
98,571
499,1013
388,270
605,277
811,763
923,712
319,1073
990,622
5,141
96,18
372,1094
924,914
807,765
338,314
513,1060
440,819
944,200
75,425
56,573
993,659
463,341
353,936
455,575
20,0
209,25
997,885
47,371
389,248
747,859
921,755
437,544
101,607
777,73
235,674
403,11
405,219
897,254
153,483
720,621
809,559
678,862
957,48
145,646
779,536
13,1012
72,1061
8,12
713,191
308,798
233,395
640,871
512,951
163,416
718,827
444,178
225,903
380,926
509,680
1024,1009
701,841
802,97
522,866
1018,1051
561,290
816,171
236,350
979,961
792,488
995,1076
146,978
628,892
586,230
150,203
240,267
994,815
618,326
975,545
587,985
24,490
1052,685
402,283
1022,6
79,947
1099,854
451,1075
1062,972
30,496
826,67
166,942
597,909
477,309
313,76
967,600
386,307
1057,521
516,264
121,656
99,479
356,949
325,315
708,196
382,31
472,361
7,252
756,1023
112,454
1027,870
159,404
823,66
835,49
770,795
321,987
35,453
443,275
1088,970
625,413
239,377
612,241
503,334
825,623
287,548
724,409
505,1045
228,242
1064,514
715,836
384,764
436,774
887,719
279,162
585,345
558,907
293,316
696,212
53,493
664,418
59,1089
74,58
525,977
43,52
667,661
1059,520
460,368
226,201
754,549
1039,560
211,539
1098,884
21,1071
3,519
839,135
37,768
821,337
285,515
929,675
608,229
127,670
195,963
778,789
181,143
161,412
1000,344
606,134
421,497
918,1065
86,9
900,95
652,259
697,846
776,572
960,649
336,565
130,317
376,876
688,855
491,170
119,289
299,247
224,342
117,365
1078,888
1097,663
1043,930
41,644
189,631
1044,355
962,38
848,736
927,1029
1046,553
913,429
231,898
339,431
531,638
982,672
504,1011
85,542
232,570
820,740
1007,594
397,256
234,378
1017,1025
845,940
991,478
40,265
865,537
238,268
258,335
366,435
120,630
415,965
705,655
107,1087
465,813
90,1034
849,430
828,69
116,278
34,474
183,426
658,152
543,351
730,168
1019,60
131,424
42,423
23,333
999,63
733,102
952,662
2,624
243,1077
691,221
614,761
133,735
698,602
118,1082
728,108
29,772
858,721
94,581
14,899
260,375
687,857
57,461
352,467
554,184
19,1081
842,916
908,1090
292,202
732,626
22,1015
958,44
104,676
781,775
759,91
810,1067
762,87
262,286
250,330
748,198
1028,642
943,46
114,981
1091,527
920,538
385,648
507,494
722,1093
737,547
179,36
408,246
932,669
347,919
741,800
175,434
699,1068
639,1063
574,817
1002,459
535,188
157,1041
1072,1030
15,54
563,506
158,448
956,617
396,249
257,481
767,830
438,273
149,637
998,601
615,552
407,523
783,136
471,306
392,1056
1033,567
480,611
1066,582
17,468
502,140
629,190
703,148
218,875
814,757
636,881
880,613
364,282
886,269
144,297
966,872
495,878
959,1031
255,933
860,82
284,322
1070,727
753,1020
358,518
210,354
156,383
176,874
138,362
137,635
550,953
399,564
281,917
752,441
77,751
128,595
89,576
616,251
689,110
799,610
609,904
511,332
374,1010
694,853
320,1048
484,244
457,379
450,340
464,769
