User1_ID,User2_ID,h1,h2,P1,P2,R1_bitsHz,R2_bitsHz,R_sum_bitsHz,Mode,Throughput_Mbps
266,268,5.0010073463336355e-08,5.671660821818239e-09,0.8981414480954777,0.10185855190452232,2.0802164976802104,2.607378530295464,4.687595027975675,NOMA,0.3551208354527027
300,389,3.856805930469845e-10,3.9087931162257464e-09,0.9101914182838717,0.08980858171612827,0.4214694609374745,0.434073769678286,0.8555432306157604,NOMA,0.06481388110725458
242,94,9.589453831980431e-08,7.619737410118133e-09,0.9263895017726959,0.0736104982273042,2.46527258446099,3.010573039373137,5.475845623834127,NOMA,0.4148367896844036
302,471,2.320792643495759e-08,3.6564414612173544e-09,0.8638925183220866,0.1361074816779133,1.6365089951129612,2.0561577394217943,3.6926667345347557,NOMA,0.2797474798889966
245,483,1.701308351786393e-08,2.686284940670566e-09,0.8636359867919132,0.13636401320808675,1.4318800001578293,1.731171224367965,3.1630512245257942,NOMA,0.23962509276710564
295,228,5.014014933246305e-09,7.93445514305739e-10,0.8633747880900003,0.13662521190999957,0.6942492328518391,0.7527835690813005,1.4470328019331395,NOMA,0.10962369711614695
27,233,8.336382896505295e-09,1.3122464010466192e-09,0.8639965988350731,0.13600340116492682,0.9723801440870706,1.093409021491161,2.0657891655782317,NOMA,0.1564991792104721
165,237,1.507143947532276e-08,2.3166607906949712e-09,0.8667674584771912,0.13323254152280886,1.341647093945369,1.5888075337961167,2.9304546277414856,NOMA,0.22200413846526407
427,331,9.874526884670813e-08,7.648151322832541e-09,0.9281144331045565,0.07188556689544348,2.4803174502880694,3.017629711163407,5.497947161451476,NOMA,0.4165111485948088
127,317,1.3867132096554512e-08,2.1598795704194126e-09,0.865235040985827,0.13476495901417296,1.2912955556600907,1.5204491477232813,2.811744703383372,NOMA,0.2130109623775282
304,288,1.3918843363985157e-08,2.190141624686824e-09,0.8640422331868236,0.1359577668131764,1.297589348809527,1.5322545419773657,2.8298438907868926,NOMA,0.21438211293840098
399,31,9.191242013396637e-09,1.4139193537302678e-09,0.8666762998898792,0.13332370011012096,1.0222246986471772,1.1540714118329023,2.1762961104800795,NOMA,0.16487091746061208
311,147,1.5059958503375082e-10,3.5631674798844505e-09,0.9594482953827725,0.04055170461722749,0.19360201014224657,0.19470802785901759,0.3883100380012642,NOMA,0.029417427121307894
352,490,2.270633366032057e-08,3.589625702031771e-09,0.8634913580232025,0.13650864197679746,1.6230497158485286,2.0354869429961586,3.658536658844687,NOMA,0.2771618680942945
477,124,1.6889469722775785e-08,2.6707849477854126e-09,0.8634585800252882,0.1365414199747117,1.4275335438017358,1.7251356770554027,3.1526692208571383,NOMA,0.23883857733766198
272,183,4.778405589615365e-08,5.669865270477946e-09,0.8939298531008921,0.10607014689910789,2.058320807325406,2.6013308832287563,4.659651690554162,NOMA,0.3530039159510729
93,406,1.3812850419007776e-08,2.144279366874942e-09,0.8656224900312595,0.1343775099687406,1.287436733475245,1.5140649022119947,2.8015016356872398,NOMA,0.21223497240054845
