User1_ID,User2_ID,h1,h2,P1,P2,R1_bitsHz,R2_bitsHz,R_sum_bitsHz,Mode,Throughput_Mbps
379,83,2.861062547371499e-10,2.2148022120701253e-08,0.9872468299213983,0.012753170078601677,0.357755369169653,0.3589110085691254,0.7166663777387784,NOMA,0.05733331021910227
440,208,3.3887061784493266e-10,2.2257039094293324e-08,0.9850030106261712,0.014996989373828812,0.4137032870464375,0.4155300004773281,0.8292332875237656,NOMA,0.06633866300190125
239,157,4.44347087142488e-10,2.2302610328210397e-08,0.9804656473818086,0.01953435261819145,0.5179488699203836,0.5217212125477242,1.0396700824681078,NOMA,0.08317360659744863
233,75,4.865075110307917e-10,2.240195091491233e-08,0.9787444177332907,0.02125558226670939,0.5570844534164078,0.5618554656242459,1.1189399190406537,NOMA,0.0895151935232523
359,448,7.034876924752044e-10,2.261318888674763e-08,0.9698289895609705,0.030171010439029394,0.7381908556144073,0.7504030623124904,1.4885939179268979,NOMA,0.11908751343415183
109,186,7.35754543007808e-10,2.2746765002894033e-08,0.9686679897542676,0.03133201024573241,0.7626825274863162,0.7762740468400969,1.538956574326413,NOMA,0.12311652594611305
10,436,7.587912713446168e-10,2.290541771451211e-08,0.96793506718107,0.03206493281893005,0.7799028737363802,0.7944871354552455,1.5743900091916259,NOMA,0.12595120073533006
94,467,8.240478887689206e-10,2.3041657885874697e-08,0.9654714636746909,0.03452853632530907,0.8266675071448998,0.8444617601351427,1.6711292672800426,NOMA,0.13369034138240343
428,438,8.647969277936383e-10,2.3410010717595264e-08,0.9643747155311483,0.035625284468851805,0.8552420028937049,0.8749844283366105,1.7302264312303155,NOMA,0.13841811449842525
130,482,8.766563224001789e-10,2.34788651734851e-08,0.9640058488360315,0.035994151163968494,0.86334442412524,0.883700433818551,1.747044857943791,NOMA,0.13976358863550328
434,497,9.162696531828053e-10,2.3505680888139045e-08,0.9624817169442514,0.03751828305574857,0.8895386761647037,0.91218444038651,1.8017231165512138,NOMA,0.1441378493240971
451,280,9.32962951527027e-10,2.419645072662264e-08,0.9628736681453793,0.037126331854620616,0.9016886096224203,0.9247273571545492,1.8264159667769695,NOMA,0.14611327734215757
144,389,9.82767813659331e-10,2.4352866172049908e-08,0.9612100563888131,0.03878994361118687,0.9335404293827466,0.9595077801056552,1.8930482094884018,NOMA,0.15144385675907213
331,90,1.149246538353868e-09,2.4546516770864855e-08,0.9552748628431847,0.04472513715681524,1.0315190557736285,1.0689090019962035,2.100428057769832,NOMA,0.16803424462158656
330,318,1.169095776312633e-09,2.4689551520357433e-08,0.9547889816934398,0.045211018306560165,1.0427856108497486,1.0815030911985428,2.1242887020482915,NOMA,0.16994309616386333
37,248,1.226892989568357e-09,2.4985397985301285e-08,0.9531939809937022,0.046806019006297814,1.0744755596422766,1.1173406499610261,2.191816209603303,NOMA,0.17534529676826424
134,106,1.284254857869061e-09,2.5078932928435868e-08,0.9512860558336499,0.048713944166350095,1.104177794698467,1.15165995421369,2.255837748912157,NOMA,0.18046701991297256
488,150,1.3311911125463242e-09,2.5209246555142905e-08,0.9498429103086368,0.05015708969136324,1.1278199196219914,1.1791431260092147,2.306963045631206,NOMA,0.1845570436504965
148,80,1.3343084364926218e-09,2.541598192088147e-08,0.9501198522084527,0.049880147791547286,1.1300361562018235,1.18126347113767,2.3112996273394932,NOMA,0.18490397018715946
151,68,1.3953286665475732e-09,2.5475587275093183e-08,0.948072902703503,0.05192709729649705,1.1593060157686252,1.2159104646428391,2.3752164804114644,NOMA,0.19001731843291714
266,405,1.403005580778302e-09,2.5868245923315516e-08,0.9485536781996349,0.051446321800365125,1.1642935742560776,1.2208413734102135,2.385134947666291,NOMA,0.1908107958133033
165,295,1.425617491775528e-09,2.5868992642883855e-08,0.9477692670918483,0.05223073290815182,1.1747388821338667,1.2333705387346217,2.408109420868488,NOMA,0.19264875366947903
220,200,1.4276115499720867e-09,2.6665535163687733e-08,0.9491829247708327,0.050817075229167355,1.1784966618348822,1.2357665765451915,2.414263238380074,NOMA,0.19314105907040593
192,227,1.4481254825911358e-09,2.66795050369835e-08,0.9485159092379518,0.051484090762048136,1.1879376110757471,1.2470586332967,2.434996244372447,NOMA,0.19479969954979576
322,121,1.4701375336428718e-09,2.6784151848283822e-08,0.9479676337362329,0.05203236626376697,1.1982501082364423,1.2592078763786505,2.457457984615093,NOMA,0.19659663876920744
470,214,1.4880699732879773e-09,2.7098274448788066e-08,0.9479447266388212,0.0520552733611788,1.2073902188591568,1.2693971170704457,2.476787335929602,NOMA,0.19814298687436818
93,432,1.583231766788136e-09,2.7394966347825213e-08,0.9453647269396737,0.0546352730603264,1.2494885147015977,1.3200406621886551,2.569529176890253,NOMA,0.20556233415122022
31,487,1.5847034259441646e-09,2.7435834588675194e-08,0.945393726844559,0.05460627315544102,1.2502644386518296,1.320870891839796,2.5711353304916256,NOMA,0.20569082643933004
381,81,1.6191896806691592e-09,2.7650476270976026e-08,0.9446802815124664,0.055319718487533615,1.2653575291192447,1.3389187192803895,2.6042762483996342,NOMA,0.20834209987197075
232,6,1.6383027576541008e-09,2.787366283019722e-08,0.944486830171403,0.05551316982859699,1.27402861378254,1.349000242275991,2.6230288560585313,NOMA,0.2098423084846825
140,115,1.6543304231114953e-09,2.7883008646278583e-08,0.9439918938119277,0.056008106188072275,1.2805088186752034,1.3570871759396048,2.6375959946148084,NOMA,0.21100767956918468
245,462,1.7370928467148383e-09,2.7898997895790685e-08,0.9413858979644905,0.058614102035509534,1.3127582572823586,1.3979533607857049,2.7107116180680633,NOMA,0.21685692944544507
226,342,1.7452890964142045e-09,2.798667201857355e-08,0.9412992271292051,0.05870077287079499,1.3162450933151,1.402088691154016,2.7183337844691158,NOMA,0.21746670275752927
350,485,1.782298034654252e-09,2.8462510290432812e-08,0.941070942969875,0.058929057030124896,1.3321925492138793,1.4207620436684016,2.752954592882281,NOMA,0.22023636743058247
425,364,1.8062500777893662e-09,2.8562383107622005e-08,0.9405225099608018,0.05947749003919811,1.3414264794298771,1.4323281471655502,2.7737546265954274,NOMA,0.2219003701276342
218,327,1.8143952556515831e-09,2.8603453170791237e-08,0.9403509666359474,0.05964903336405262,1.3445716346602468,1.43625158245063,2.7808232171108767,NOMA,0.22246585736887015
99,283,1.9161661565051543e-09,2.939942768882147e-08,0.9388111186404625,0.061188881359537525,1.3841233791893714,1.4848692687218383,2.8689926479112096,NOMA,0.22951941183289676
263,396,1.918681998262477e-09,2.944860405035411e-08,0.9388317498909953,0.061168250109004826,1.3852198273432268,1.4861065771898763,2.871326404533103,NOMA,0.2297061123626482
