User_ID,x_coord_m,y_coord_m,distance_m,angle_rad,path_loss_dB,path_loss_linear,shadowing_dB,rayleigh_fading,h_linear,h_dB
0,346.3719039509185,3545.080681934659,3561.9616136720074,1.473400521081804,155.95695086485173,2.5369091421846955e-16,-13.318898449457581,0.2972205889211253,2.193695122338421e-08,-119.99791054812044
1,-867.7609209779112,3873.638373590293,3969.6452316709215,1.7911749569089532,159.50421788728025,1.1209292739941257e-16,8.474795903132767,1.1537347232424977,4.604211592693995e-09,-119.99990793591184
2,-2483.5772009564457,1499.347992900432,2901.068788726873,2.5984533354770845,148.03342520312188,1.572741981648562e-15,3.188669202411647,1.2455704975936313,3.421870681525833e-08,-119.99491773438633
3,2892.3663543657685,1286.2944708272264,3165.491524794818,0.4184547860319883,157.11434763538315,1.9434135949269065e-16,-2.1377696349421806,0.4878670190048456,8.699064675262204e-09,-119.99967136561709
4,-4849.987408257116,1024.1194134889126,4956.9343785587325,2.933490489539923,159.00058078066675,1.258757067344993e-16,-6.579767945438376,0.6261321711458855,1.4983917630641378e-08,-119.99902504108144
5,749.4386965652504,327.79493157983103,817.9901448543544,0.4123158027847899,129.92007446656308,1.0185739228656976e-13,7.566996790799138,0.9599246084372143,1.2819868264243916e-07,-119.92920430608883
6,635.3595020019295,2080.175620760068,2175.04305934128,1.2743603159035828,152.37379580439796,5.789224875729893e-16,-1.6478194541501916,0.9582809613087936,2.787366283019722e-08,-119.9966270978673
7,-2023.1724831116292,576.593095323704,2103.7315641485834,2.863958553546913,150.1827734997377,9.587881328455999e-16,-2.4183298694998365,2.34871020437616,9.607430537063906e-08,-119.96009731171121
8,-768.3041360909021,4069.7919369734554,4141.678120736634,1.7573826090819342,162.55689382407255,5.550225361592226e-17,-0.6891955388001678,1.6787618836248928,1.3539548606935389e-08,-119.99920392702926
9,-1740.876050216761,-2135.8009419604637,2755.411963009799,4.028512602815257,147.5960922849811,1.7393651789173848e-15,-3.606741564527336,0.5135203133829752,3.24406906563919e-08,-119.99543189508836
10,3099.592826879485,-2940.5719788149777,4272.521416568276,5.524108300256229,155.12833532029362,3.0701985904677863e-16,20.655844377284975,0.4670155177034831,7.587912713446168e-10,-119.99999749948859
11,-3935.471458494197,-1687.133092208086,4281.863341052124,3.5465922994999515,162.11036084774653,6.151257608547631e-17,13.49821884821942,1.9680491706675456,3.262924012986113e-09,-119.9999537623323
12,3129.282556943075,731.1797599610411,3213.570158338678,0.22953916461411097,153.41671379896084,4.553324688692875e-16,11.48831203607317,0.38871956768732274,2.2099635530028997e-09,-119.99997878937464
13,1479.771522346338,-1574.9870577896802,2161.0895378378455,5.466627654220927,144.12439104584377,3.868662960137375e-15,2.006110739202134,0.3667491552501902,1.8106897074803738e-08,-119.99857635668528
14,-711.3298290080888,-2220.4097072653894,2331.568011822741,4.402359764946424,152.452659926487,5.685046317590663e-16,-5.606666084460326,1.9057055206705644,8.664751262014615e-08,-119.96751586608461
15,1751.4792411006817,-3015.0984876837074,3486.9038447366456,5.238648077146785,151.28216685644358,7.443604921496387e-16,-1.8895572037255224,0.9636604599990634,3.268086606839384e-08,-119.9953640407803
16,-2317.743175783455,-4072.7989718665035,4686.1097825517945,4.195016094936287,159.91705111524968,1.0192832523846308e-16,5.732943913712142,1.119296644481615,5.8404384353680796e-09,-119.999851861547
17,2047.0332547211137,4165.618173664085,4641.413568590351,1.1140429818018758,164.07346733155975,3.914292420287087e-17,0.6633621085966722,0.48765702268474537,2.8266563392288597e-09,-119.99996530007007
18,16.89306565364059,611.3557153363245,611.5890665647704,1.5431712180146522,125.4972588713617,2.8201623664317e-13,-9.582863260466068,1.5560189114118201,2.490548998892604e-06,-111.42496575022628
19,-2944.8221171532355,-3310.1642640041796,4430.481323328787,3.9853326768503585,159.93100441605978,1.0160136867806141e-16,6.559198986770828,1.7697935599118875,8.383250437574423e-09,-119.99969479339258
20,256.7575780699963,4809.739145970255,4816.587495953442,1.5174641002449964,159.6804069270206,1.0763643552770091e-16,1.110747658227194,1.032972800438808,9.43042264111268e-09,-119.9996137866211
21,3344.6854797332794,126.78327738171849,3347.087533627151,0.03788774978194207,160.84330615750417,8.235109613969506e-17,-1.963937295503558,1.8089333513031929,2.058041475576181e-08,-119.99816092009213
22,1947.6893150951612,-1067.2643808779603,2220.933796137713,5.781906290469814,146.650182539497,2.1626276238258104e-15,10.159889105424512,0.2378042286975039,3.433333498233099e-09,-119.99994880662838
23,1630.6059322483889,3784.983461300821,4121.283235668762,1.1640154898137463,155.49982849004,2.818494235991738e-16,4.94070071926698,0.8333771621829226,7.921640592700226e-09,-119.99972747838497
24,-539.3607940201861,4918.3905725329905,4947.87589679728,1.6800219318516922,163.89807120115705,4.075612446716742e-17,2.456564592606319,2.670841160447991,1.2850388889416147e-08,-119.99928289789489
25,963.7452560542821,2798.6970654023517,2959.9848280791693,1.2391593082239258,148.85578161405596,1.3014330713129035e-15,6.05546522207169,2.06249936061977,3.705369145052492e-08,-119.99404133039646
