u,v
610,953
1025,71
456,154
332,395
915,359
50,1070
868,931
1004,635
752,1098
619,463
753,794
1007,578
187,1092
430,1016
988,301
756,976
711,1091
110,514
236,315
237,72
779,1047
1021,206
447,9
196,586
720,1056
664,675
219,682
878,401
684,20
634,763
600,967
765,362
837,833
521,1075
551,373
10,391
813,41
818,933
183,313
523,730
407,608
404,282
1068,115
128,784
308,776
722,749
270,146
647,839
796,472
1058,715
108,323
599,39
23,706
381,745
786,944
671,649
1003,208
572,90
497,733
140,598
1080,736
936,52
417,182
379,727
963,611
34,1074
747,960
835,157
506,93
151,156
961,877
894,1024
83,597
587,826
139,443
539,948
496,170
217,382
721,393
904,780
366,1064
914,678
51,397
681,361
946,119
853,709
169,577
194,998
274,117
195,476
477,1043
814,641
428,1089
817,223
419,155
760,99
355,616
368,844
209,696
106,203
163,250
365,7
547,701
908,856
13,892
704,563
179,559
1048,103
923,252
1031,173
260,1082
735,498
455,569
394,409
895,1055
517,999
420,399
980,663
63,993
89,638
907,1072
36,590
405,37
414,854
865,571
12,705
607,111
525,630
862,265
272,114
544,480
493,1039
617,601
100,912
121,927
971,87
441,898
568,717
685,702
495,345
654,31
232,300
585,67
402,900
970,259
504,29
581,385
686,262
920,468
1077,830
490,116
137,233
229,698
755,1083
503,202
127,214
809,871
218,483
177,991
958,932
1094,802
461,19
411,746
324,594
257,466
666,917
485,588
1052,518
439,358
669,25
511,695
74,482
363,575
989,890
656,317
543,1057
440,320
79,775
484,1020
18,371
243,330
546,975
550,692
84,798
820,0
872,388
400,240
312,136
22,76
347,996
1066,757
565,376
762,167
1050,1
422,781
964,883
916,719
462,204
412,710
1040,221
793,298
979,816
85,176
782,728
662,281
235,1037
884,937
464,957
891,750
450,785
1087,1046
819,434
357,738
82,887
803,17
938,561
341,435
118,519
513,591
726,962
589,795
986,603
94,845
896,349
520,788
126,622
297,981
295,356
192,623
714,618
112,460
26,54
95,510
175,142
1014,897
679,893
643,184
189,627
322,168
73,222
101,75
149,995
636,38
540,573
930,852
415,530
680,445
426,541
941,846
141,292
30,231
902,416
943,740
983,972
3,773
790,754
1009,1028
834,360
96,150
731,1001
351,767
291,1032
836,861
374,159
940,910
942,1078
703,764
925,148
729,98
288,1027
985,306
1012,285
160,687
952,858
850,968
353,198
642,997
652,516
560,789
805,473
778,398
606,70
432,934
48,1059
615,60
759,713
507,1097
534,251
1051,1010
424,567
646,342
213,326
437,59
346,1017
777,145
620,825
1029,609
969,303
383,665
299,64
286,580
501,659
1061,522
766,655
1086,390
364,832
104,744
829,566
707,973
524,632
178,458
625,797
811,949
287,1088
448,55
772,824
436,193
197,751
264,68
205,697
15,32
688,433
849,329
987,162
314,226
241,486
152,1015
459,166
246,658
62,14
97,340
86,429
555,637
125,694
337,492
227,123
553,78
1079,46
500,225
582,49
325,453
442,1060
1042,840
1049,134
489,247
947,851
612,423
668,352
470,276
174,304
579,1038
367,592
244,384
1008,200
628,81
186,903
558,990
290,977
280,505
1065,40
667,207
847,974
268,475
296,102
648,336
855,529
28,310
867,350
911,144
1063,528
879,255
201,133
