u,v
442,363
478,923
285,528
496,739
32,1022
452,385
894,1005
1013,62
1035,59
632,361
495,621
18,785
261,692
892,266
461,726
508,578
799,861
787,2
36,857
751,1068
602,460
56,933
297,907
556,182
928,224
818,340
784,207
493,400
573,5
545,172
436,930
1043,58
51,194
920,216
954,227
1085,985
951,240
141,780
599,435
806,87
722,353
1015,99
448,122
287,681
1006,148
123,191
607,551
151,936
92,716
977,108
260,699
931,248
759,959
555,235
596,114
837,707
561,394
649,107
404,465
373,370
1088,999
606,429
193,668
1074,8
40,682
204,534
358,592
409,903
11,646
778,293
1073,565
337,1045
986,179
953,401
883,1069
241,708
1053,214
647,331
601,462
925,177
140,899
80,192
988,471
33,773
384,631
926,249
154,1090
590,470
571,466
976,106
37,761
222,559
1000,45
357,613
413,523
862,275
1027,453
1007,206
509,1003
262,717
416,546
425,524
153,581
456,502
749,993
706,650
443,258
38,627
306,679
159,755
463,492
727,291
657,366
721,1034
368,129
1063,743
201,617
165,685
290,676
457,713
910,259
196,776
597,464
880,1072
220,715
9,788
868,271
1079,67
24,678
598,446
284,1001
398,748
835,1033
829,68
342,624
541,406
449,439
65,980
844,53
575,673
1004,1097
795,267
937,1025
1087,704
431,399
1021,997
76,827
26,341
48,774
1084,6
415,823
310,630
701,372
13,938
113,458
86,513
1057,412
542,473
152,705
900,199
383,992
1082,859
467,744
904,178
274,667
279,782
864,389
794,74
1086,987
519,781
132,610
197,730
23,941
863,1076
877,1020
396,567
689,411
635,440
338,562
170,996
917,247
378,616
791,269
480,255
531,477
110,712
847,57
213,167
382,515
756,186
494,418
359,648
312,298
838,246
625,111
63,753
644,362
500,345
1038,29
1075,1070
320,652
355,628
618,364
908,166
84,570
576,376
223,328
638,427
973,295
1096,1012
830,395
688,540
19,970
906,134
438,127
221,31
983,79
1059,47
142,879
752,332
230,772
990,231
851,283
609,112
663,101
305,393
195,670
506,117
789,335
41,203
603,553
860,233
168,661
762,326
924,1062
243,911
124,75
969,176
750,226
989,90
536,522
288,317
434,511
273,157
831,1077
277,563
28,1009
25,693
88,642
43,472
365,532
319,672
671,733
1067,544
669,525
369,529
66,995
507,481
244,516
280,686
304,405
696,380
242,695
961,144
742,78
501,299
276,1093
512,537
605,109
391,912
626,586
738,71
491,1017
790,410
817,1029
914,315
1099,1016
895,54
302,839
245,732
518,589
608,653
1031,100
350,614
697,93
219,441
1054,330
967,173
498,768
814,1023
637,307
687,1040
228,535
950,120
22,677
367,550
238,585
808,301
208,651
1098,0
645,423
85,998
684,351
971,17
939,232
1095,888
333,282
558,629
634,377
915,149
187,731
379,654
572,560
786,272
870,253
633,426
60,802
50,200
1047,816
828,1028
878,202
622,133
891,568
896,265
234,164
381,582
698,375
147,680
703,89
660,402
135,1065
858,1042
143,1078
128,797
83,655
760,327
1080,1091
61,734
150,821
421,497
408,554
1050,30
517,479
1024,139
476,289
737,82
662,564
34,623
360,131
198,725
764,81
718,352
640,414
968,225
407,557
215,643
636,965
217,433
897,210
775,324
264,675
580,503
849,44
810,300
972,371
841,278
588,98
346,583
126,323
487,64
853,252
1032,102
690,374
833,292
834,257
779,321
46,745
136,611
955,403
4,428
1056,77
729,347
850,237
510,574
811,1041
1026,72
1011,447
468,437
445,444
334,842
579,691
27,852
658,417
313,1066
577,181
620,161
886,42
960,504
119,800
639,543
356,474
256,158
329,893
1089,1008
339,659
419,539
268,1044
866,432
39,803
918,250
533,826
156,174
615,459
812,735
887,420
145,12
956,209
505,184
1010,994
386,483
975,469
765,3
309,138
1081,7
1071,451
604,180
867,1048
251,160
490,185
974,118
1055,619
189,593
163,303
137,183
736,344
104,909
584,314
1002,73
664,105
218,665
815,475
430,521
940,125
771,325
767,700
35,674
666,397
169,741
549,724
1036,1019
819,594
1064,16
1051,95
15,948
527,485
871,1049
286,130
919,52
747,336
316,805
890,263
798,1092
190,171
991,49
239,710
499,121
94,966
91,552
1061,10
848,769
538,454
720,354
714,945
155,591
514,1018
854,281
783,913
801,55
311,1094
488,489
20,1058
390,600
296,1060
205,146
982,103
813,294
392,548
934,175
97,612
322,569
116,711
1,882
807,70
318,455
709,349
211,719
1052,14
21,595
422,530
1030,520
809,1037
757,343
547,1046
641,424
825,254
229,754
270,526
804,69
1083,387
728,348
308,656
96,486
484,482
212,450
566,115
236,905
1014,162
188,587
388,1039
