u,v
868,1010
578,259
495,171
635,1064
12,1042
751,605
1,1029
216,716
342,147
154,323
943,67
951,558
184,119
94,210
273,931
197,36
627,126
319,1046
407,13
213,509
507,581
665,721
550,771
52,26
1001,242
484,221
48,971
284,364
767,281
290,673
983,427
531,653
218,889
1013,133
609,847
144,746
909,1050
697,345
193,22
404,109
90,797
977,900
711,369
91,559
234,164
388,219
911,791
688,283
549,136
885,72
149,1079
17,804
782,815
433,379
505,222
392,865
676,588
308,333
81,839
422,895
1006,672
586,106
1074,426
1073,23
373,294
104,473
253,485
811,192
315,998
172,296
378,352
135,689
890,110
517,114
822,696
540,130
327,159
491,384
837,500
758,529
630,370
202,647
349,200
459,946
1070,982
423,750
462,304
1012,489
20,724
401,475
264,516
612,781
546,1062
532,809
350,765
477,552
683,623
622,63
954,246
40,795
238,944
628,705
1014,448
962,845
596,28
437,236
1083,923
366,1000
752,645
64,766
633,1008
223,1041
317,318
436,1068
141,1015
790,574
780,872
591,1034
768,502
920,932
399,35
654,289
372,444
871,497
888,827
729,833
463,1004
857,169
14,590
972,469
616,46
385,155
726,97
603,375
834,756
73,107
602,1059
455,838
21,562
243,775
101,958
650,277
777,250
757,821
634,306
908,959
32,1082
42,374
357,759
287,957
190,1040
188,156
165,411
371,452
1061,849
227,563
50,231
274,339
961,1026
229,926
230,396
261,601
6,521
1077,991
1011,510
398,595
928,1069
738,324
24,707
1044,873
1009,77
208,794
997,810
239,1060
31,988
457,912
305,244
1005,269
950,58
882,820
576,776
733,770
1054,257
474,506
435,148
784,415
606,965
125,553
329,754
30,186
265,33
470,893
545,657
209,925
468,1018
1081,579
702,853
142,351
994,377
800,1022
608,214
583,1099
844,16
528,53
492,145
929,530
535,198
86,534
695,675
9,338
120,644
282,1033
952,1020
739,786
916,641
637,955
129,78
573,383
792,987
1031,237
450,166
1085,1090
734,575
488,848
1052,1030
855,947
429,203
899,685
267,445
75,985
942,677
527,964
181,300
745,280
525,152
260,276
376,655
249,263
316,447
0,799
892,785
301,344
391,499
226,83
1055,314
915,626
235,134
897,554
663,807
817,850
79,668
876,904
1032,736
1095,11
852,764
894,832
869,577
934,111
615,905
814,715
854,968
802,498
966,117
201,99
183,416
717,701
195,278
478,1066
990,710
755,1076
29,704
556,355
138,700
557,41
625,618
652,37
870,490
87,523
829,694
903,881
162,279
566,658
539,84
924,170
830,788
359,887
639,102
54,681
187,400
334,38
732,561
177,66
789,1036
225,335
978,624
551,518
410,70
255,555
65,725
907,424
285,173
619,132
163,1016
150,220
1092,836
1017,783
406,412
168,161
547,960
68,761
648,906
179,860
233,1024
80,160
760,1038
464,215
288,806
191,217
3,610
82,631
143,979
368,747
748,299
614,409
565,1045
418,247
254,659
25,826
913,1021
763,251
1019,55
439,1093
593,15
414,1094
476,901
816,693
543,743
999,858
116,572
272,818
970,793
298,98
927,720
157,741
742,938
680,740
684,976
113,8
124,682
228,303
1080,674
74,1037
1051,325
62,206
996,49
153,1058
613,798
96,636
403,85
671,735
503,140
1057,69
174,621
10,1075
686,146
431,599
76,651
1078,981
358,589
1086,175
708,442
691,607
699,302
930,337
584,825
731,295
1028,240
569,883
108,458
611,669
312,718
812,417
381,592
343,386
7,841
945,986
167,362
620,57
207,1084
851,919
5,1087
258,397
1003,772
4,727
451,953
995,629
270,1027
34,692
465,241
508,494
453,862
935,60
480,842
367,879
660,1047
100,859
394,61
402,44
461,886
307,158
679,449
880,712
803,353
43,877
737,365
541,182
568,835
824,762
432,330
137,511
1089,92
268,515
103,975
1063,408
526,481
544,638
941,840
421,875
460,292
395,536
843,1091
456,487
189,336
571,537
719,89
874,898
504,587
709,936
443,440
813,262
910,356
1043,321
949,194
670,567
805,703
512,340
1096,441
420,914
211,744
2,405
363,1056
196,1007
361,878
232,828
389,275
128,937
524,248
594,1002
286,778
380,666
122,948
1053,846
522,939
256,918
341,706
185,271
864,917
667,438
713,548
722,514
45,773
501,582
823,88
310,205
779,649
984,486
471,151
105,801
940,656
730,93
56,863
749,387
819,1067
112,687
1098,466
646,291
632,204
483,393
382,513
533,1023
866,604
51,1088
326,600
769,127
39,390
428,419
71,597
580,564
360,320
346,1071
1072,348
664,121
493,969
178,311
690,297
59,1065
642,479
430,1039
921,139
643,538
47,585
467,1025
678,1097
774,252
472,542
831,519
212,309
698,425
245,956
1035,331
902,963
796,993
989,313
434,662
