u,v
143,70
685,21
866,952
581,710
814,1093
339,195
717,342
961,566
576,73
788,532
419,296
1054,458
836,649
46,686
807,513
78,142
473,45
523,65
288,636
780,781
1086,906
217,440
156,647
825,818
908,847
186,981
968,1035
794,146
1020,392
585,641
343,66
244,1048
648,598
362,114
137,950
350,640
548,778
975,415
501,44
732,190
14,361
366,12
1091,757
662,1021
254,208
112,540
764,517
270,976
62,155
909,510
1073,615
312,509
1069,221
47,578
170,925
542,674
758,470
245,171
819,776
516,300
181,349
330,444
654,892
484,368
132,944
749,266
601,967
1066,782
498,611
11,127
163,357
308,1047
660,150
824,139
376,939
829,1080
338,618
483,76
762,121
555,973
876,948
538,612
1022,479
331,372
413,243
492,790
652,327
365,940
534,395
80,833
508,277
746,177
982,1016
786,313
737,852
893,157
303,592
302,305
867,197
454,561
144,198
246,462
682,583
1042,485
922,899
364,356
897,1008
521,185
595,815
924,679
624,1055
621,842
1011,98
887,632
804,231
711,511
136,1044
477,223
113,434
373,293
379,775
898,702
915,627
253,228
291,161
35,416
845,616
731,874
432,779
5,31
271,669
179,441
466,451
358,963
664,37
431,336
646,468
878,1084
846,424
827,1057
414,199
841,272
500,224
813,298
569,107
545,396
394,405
109,956
325,1077
268,558
972,175
240,43
97,496
324,514
579,733
57,232
400,856
716,838
871,50
1,791
352,613
227,495
905,609
101,904
1034,753
257,851
1012,119
639,880
565,987
635,1049
551,1089
406,747
667,529
504,262
126,830
58,628
817,1097
524,307
374,77
882,40
168,943
617,568
792,36
60,153
1000,1060
834,923
796,742
528,140
323,835
805,138
784,18
705,997
180,309
572,935
1062,748
577,699
242,417
481,693
1013,386
608,769
994,398
178,735
734,387
865,891
85,668
559,873
604,554
92,258
401,381
147,671
831,105
955,934
597,264
460,941
103,48
651,657
990,135
1083,913
974,625
945,520
992,727
1033,404
200,799
499,439
714,335
482,317
1090,703
2,575
0,388
768,860
359,707
151,340
238,124
1041,476
281,429
752,6
263,839
969,993
797,638
319,435
999,840
991,145
663,599
10,594
556,425
853,213
469,1050
803,539
188,191
766,130
13,16
755,697
72,360
53,512
1001,1003
688,560
279,218
631,1045
929,148
765,832
584,1096
881,472
1088,297
299,739
423,740
760,75
522,154
919,630
947,953
998,712
629,26
169,265
437,970
461,701
172,912
1040,488
719,173
123,1009
736,850
487,816
497,320
770,247
761,533
410,857
167,1027
418,174
391,573
724,623
680,730
942,888
19,81
187,463
95,1024
721,383
209,802
355,1046
722,332
194,567
684,694
964,69
260,380
133,933
754,61
729,402
549,1053
428,928
550,798
666,525
215,220
449,278
1037,519
251,541
767,159
1019,205
269,1085
606,868
446,287
571,503
743,56
1017,1038
115,354
536,921
176,89
681,759
872,276
408,42
563,535
294,771
369,79
988,673
486,709
580,875
192,858
184,586
261,826
789,602
864,700
704,718
1099,683
692,421
890,995
1071,239
122,280
996,920
152,202
82,71
166,1076
1039,665
314,574
984,341
728,698
713,938
903,226
537,348
422,475
745,690
235,445
74,896
1081,756
241,1079
546,267
808,129
389,590
106,377
91,316
783,926
861,189
518,526
917,28
94,1029
22,193
255,465
530,182
165,412
644,51
99,67
478,88
326,894
443,741
812,196
17,1007
207,1065
286,505
222,39
59,382
1092,1072
1004,959
936,87
363,1005
1067,310
633,983
162,474
1056,949
453,689
1018,110
118,86
1014,744
610,879
225,564
643,329
828,111
273,160
958,7
212,206
430,1064
210,588
315,236
937,738
810,914
622,600
960,102
120,378
52,337
248,399
256,820
83,125
33,886
25,427
971,38
216,304
328,464
637,274
285,345
552,234
438,715
63,290
774,1068
962,877
593,3
502,596
23,885
507,289
695,527
1098,93
49,333
985,1074
390,989
844,375
570,930
620,275
676,614
68,531
259,100
848,785
777,1082
650,951
806,965
655,203
823,553
456,811
436,1063
889,603
589,687
41,562
1059,907
678,986
480,843
931,977
557,863
946,656
1094,311
385,706
452,1058
506,1087
306,661
726,927
141,1025
32,201
773,675
979,211
420,750
547,1078
54,158
409,795
658,292
957,515
642,447
493,1032
104,1070
723,645
8,229
677,27
591,862
450,34
24,793
134,1061
204,587
64,1028
751,849
318,1043
467,29
230,455
978,605
1026,932
1023,351
910,954
787,859
367,90
801,900
1095,837
116,283
672,895
183,393
1051,901
117,149
725,353
822,426
809,911
1015,9
30,4
321,870
96,494
471,869
691,696
1030,55
1052,489
282,295
164,772
854,582
883,249
250,619
284,1075
407,884
301,371
397,334
634,15
708,448
214,346
